;FR20013;FR20046;FR20062;FR20065;FR20061;FR20077;FR20037;FR20017;FR20048
26/11/2010;22.0;17.2;14.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/11/2010;21.0;18.4;17.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/11/2010;51.0;35.6;29.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/11/2010;35.0;28.3;-1.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/11/2010;33.0;26.4;-1.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/12/2010;50.0;45.2;36.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/12/2010;61.0;50.4;40.0;49.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/12/2010;49.0;44.6;35.0;41.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/12/2010;41.0;38.9;27.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/12/2010;13.0;14.9;9.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/12/2010;9.0;12.0;6.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/12/2010;29.0;21.6;13.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/12/2010;15.0;14.9;10.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/12/2010;-1.0;15.3;12.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/12/2010;24.0;16.3;13.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/12/2010;23.0;19.8;11.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/12/2010;15.0;14.3;8.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/12/2010;20.0;14.3;12.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/12/2010;34.0;24.7;21.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/12/2010;27.0;21.5;18.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/12/2010;36.0;24.2;20.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/12/2010;22.0;18.5;11.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/12/2010;28.0;22.7;19.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/12/2010;8.0;9.2;5.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/12/2010;22.0;12.4;10.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/12/2010;30.0;23.8;15.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/12/2010;22.0;19.4;11.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/12/2010;38.0;26.8;17.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/12/2010;14.0;12.9;8.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/12/2010;15.0;17.2;11.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/12/2010;15.0;16.5;11.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/12/2010;38.0;33.8;27.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/12/2010;54.0;37.5;27.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/12/2010;74.0;59.4;44.0;54.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/12/2010;61.0;35.8;29.0;48.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/12/2010;46.0;37.4;30.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/01/2011;27.0;19.4;15.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/01/2011;17.0;18.4;12.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/01/2011;35.0;23.5;20.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/01/2011;72.0;54.7;43.0;54.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/01/2011;45.0;43.6;31.0;48.0;42.0;-1.0;-1.0;-1.0;-1.0
06/01/2011;9.0;-1.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/01/2011;14.0;13.4;8.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/01/2011;18.0;16.9;12.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/01/2011;13.0;11.2;6.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/01/2011;23.0;14.0;9.0;12.0;12.0;-1.0;-1.0;-1.0;-1.0
11/01/2011;26.0;22.0;13.0;23.0;20.0;-1.0;-1.0;-1.0;-1.0
12/01/2011;26.0;17.3;11.0;23.0;16.0;-1.0;-1.0;-1.0;-1.0
13/01/2011;55.0;41.4;29.0;45.0;34.0;-1.0;-1.0;-1.0;-1.0
14/01/2011;61.0;46.2;41.0;47.0;36.0;-1.0;-1.0;-1.0;-1.0
15/01/2011;46.0;38.7;26.0;34.0;30.0;-1.0;-1.0;-1.0;-1.0
16/01/2011;41.0;38.9;30.0;38.0;35.0;-1.0;-1.0;-1.0;-1.0
17/01/2011;53.0;-1.0;36.0;45.0;44.0;-1.0;-1.0;-1.0;-1.0
18/01/2011;64.0;41.1;41.0;55.0;38.0;-1.0;-1.0;-1.0;-1.0
19/01/2011;20.0;17.3;11.0;13.0;15.0;-1.0;-1.0;-1.0;-1.0
20/01/2011;21.0;18.8;13.0;16.0;15.0;-1.0;-1.0;-1.0;-1.0
21/01/2011;20.0;17.7;12.0;14.0;12.0;-1.0;-1.0;-1.0;-1.0
22/01/2011;19.0;17.9;12.0;14.0;11.0;-1.0;-1.0;-1.0;-1.0
23/01/2011;28.0;26.9;19.0;24.0;20.0;-1.0;-1.0;-1.0;-1.0
24/01/2011;44.0;41.4;28.0;35.0;29.0;-1.0;-1.0;-1.0;-1.0
25/01/2011;57.0;49.8;33.0;40.0;43.0;-1.0;-1.0;-1.0;-1.0
26/01/2011;53.0;44.9;34.0;45.0;36.0;-1.0;-1.0;-1.0;-1.0
27/01/2011;51.0;39.5;29.0;39.0;35.0;-1.0;-1.0;-1.0;-1.0
28/01/2011;49.0;43.5;29.0;41.0;38.0;-1.0;-1.0;-1.0;-1.0
29/01/2011;64.0;65.4;48.0;58.0;58.0;-1.0;-1.0;-1.0;-1.0
30/01/2011;53.0;51.4;40.0;47.0;46.0;-1.0;-1.0;-1.0;-1.0
31/01/2011;57.0;54.3;43.0;52.0;54.0;-1.0;-1.0;-1.0;-1.0
01/02/2011;60.0;55.9;46.0;55.0;59.0;-1.0;-1.0;-1.0;-1.0
02/02/2011;53.0;47.7;40.0;48.0;48.0;-1.0;-1.0;-1.0;-1.0
03/02/2011;52.0;40.7;32.0;39.0;42.0;-1.0;-1.0;-1.0;-1.0
04/02/2011;68.0;51.8;43.0;56.0;51.0;-1.0;-1.0;-1.0;-1.0
05/02/2011;48.0;37.4;25.0;32.0;32.0;-1.0;-1.0;-1.0;-1.0
06/02/2011;55.0;56.8;42.0;48.0;34.0;-1.0;-1.0;-1.0;-1.0
07/02/2011;62.0;55.2;44.0;51.0;53.0;-1.0;-1.0;-1.0;-1.0
08/02/2011;71.0;64.4;47.0;58.0;64.0;-1.0;-1.0;-1.0;-1.0
09/02/2011;68.0;59.7;50.0;58.0;57.0;-1.0;-1.0;-1.0;-1.0
10/02/2011;88.0;79.2;68.0;85.0;86.0;-1.0;-1.0;-1.0;-1.0
11/02/2011;62.0;57.7;40.0;55.0;68.0;-1.0;-1.0;-1.0;-1.0
12/02/2011;79.0;71.3;53.0;73.0;82.0;-1.0;-1.0;-1.0;-1.0
13/02/2011;61.0;67.6;43.0;57.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/02/2011;28.0;26.5;14.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/02/2011;24.0;21.3;10.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/02/2011;44.0;34.2;25.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/02/2011;56.0;43.6;33.0;46.0;48.0;-1.0;-1.0;-1.0;-1.0
18/02/2011;51.0;41.5;33.0;40.0;40.0;-1.0;-1.0;-1.0;-1.0
19/02/2011;58.0;50.5;40.0;50.0;49.0;-1.0;-1.0;-1.0;-1.0
20/02/2011;35.0;37.0;22.0;33.0;28.0;-1.0;-1.0;-1.0;-1.0
21/02/2011;39.0;28.7;19.0;28.0;24.0;-1.0;-1.0;-1.0;-1.0
22/02/2011;32.0;29.7;20.0;27.0;26.0;-1.0;-1.0;-1.0;-1.0
23/02/2011;56.0;52.7;39.0;45.0;53.0;-1.0;-1.0;-1.0;-1.0
24/02/2011;54.0;43.9;32.0;46.0;38.0;-1.0;-1.0;-1.0;-1.0
25/02/2011;28.0;20.3;14.0;20.0;21.0;-1.0;-1.0;-1.0;-1.0
26/02/2011;32.0;31.4;19.0;26.0;23.0;-1.0;-1.0;-1.0;-1.0
27/02/2011;11.0;11.4;5.0;7.0;5.0;-1.0;-1.0;-1.0;-1.0
28/02/2011;20.0;18.5;12.0;14.0;10.0;-1.0;-1.0;-1.0;-1.0
01/03/2011;38.0;36.8;27.0;33.0;29.0;-1.0;-1.0;-1.0;-1.0
02/03/2011;56.0;54.1;39.0;48.0;47.0;-1.0;-1.0;-1.0;-1.0
03/03/2011;64.0;58.8;45.0;55.0;51.0;-1.0;-1.0;-1.0;-1.0
04/03/2011;63.0;57.3;44.0;52.0;52.0;-1.0;-1.0;-1.0;-1.0
05/03/2011;70.0;70.7;56.0;64.0;53.0;-1.0;-1.0;-1.0;-1.0
06/03/2011;60.0;59.9;46.0;53.0;51.0;-1.0;-1.0;-1.0;-1.0
07/03/2011;57.0;54.1;40.0;48.0;48.0;-1.0;-1.0;-1.0;-1.0
08/03/2011;29.0;35.5;-1.0;28.0;26.0;-1.0;-1.0;-1.0;-1.0
09/03/2011;29.0;37.8;-1.0;24.0;24.0;-1.0;-1.0;-1.0;-1.0
10/03/2011;44.0;46.7;-1.0;39.0;33.0;-1.0;-1.0;-1.0;-1.0
11/03/2011;42.0;43.3;-1.0;31.0;31.0;-1.0;-1.0;-1.0;-1.0
12/03/2011;20.0;24.8;11.0;20.0;14.0;-1.0;-1.0;-1.0;-1.0
13/03/2011;26.0;18.1;13.0;18.0;17.0;-1.0;-1.0;-1.0;-1.0
14/03/2011;26.0;15.5;9.0;19.0;17.0;-1.0;-1.0;-1.0;-1.0
15/03/2011;44.0;46.2;27.0;34.0;25.0;-1.0;-1.0;-1.0;-1.0
16/03/2011;31.0;30.9;16.0;26.0;22.0;-1.0;-1.0;-1.0;-1.0
17/03/2011;50.0;52.4;36.0;47.0;46.0;-1.0;-1.0;-1.0;-1.0
18/03/2011;47.0;40.5;28.0;35.0;34.0;-1.0;-1.0;-1.0;-1.0
19/03/2011;25.0;23.4;14.0;20.0;15.0;-1.0;-1.0;-1.0;-1.0
20/03/2011;25.0;23.2;16.0;19.0;12.0;-1.0;-1.0;-1.0;-1.0
21/03/2011;26.0;20.4;14.0;18.0;12.0;-1.0;-1.0;-1.0;-1.0
22/03/2011;42.0;39.8;25.0;32.0;25.0;-1.0;-1.0;-1.0;-1.0
23/03/2011;49.0;55.7;31.0;40.0;29.0;-1.0;-1.0;-1.0;-1.0
24/03/2011;45.0;-1.0;28.0;41.0;35.0;-1.0;-1.0;-1.0;-1.0
25/03/2011;24.0;-1.0;12.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/03/2011;32.0;-1.0;17.0;26.0;21.0;-1.0;-1.0;-1.0;-1.0
27/03/2011;26.0;-1.0;15.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/03/2011;24.0;-1.0;11.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/03/2011;27.0;-1.0;14.0;21.0;18.0;-1.0;-1.0;-1.0;-1.0
30/03/2011;21.0;-1.0;9.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/03/2011;21.0;-1.0;10.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/04/2011;27.0;-1.0;11.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/04/2011;19.0;-1.0;12.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/04/2011;17.0;-1.0;8.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/04/2011;14.0;-1.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/04/2011;20.0;-1.0;7.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/04/2011;22.0;-1.0;12.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/04/2011;29.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/04/2011;28.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/04/2011;27.0;-1.0;12.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/04/2011;23.0;-1.0;12.0;15.0;13.0;-1.0;-1.0;-1.0;-1.0
11/04/2011;25.0;-1.0;14.0;19.0;16.0;-1.0;-1.0;-1.0;-1.0
12/04/2011;19.0;-1.0;11.0;14.0;12.0;-1.0;-1.0;-1.0;-1.0
13/04/2011;17.0;-1.0;8.0;10.0;9.0;-1.0;-1.0;-1.0;-1.0
14/04/2011;20.0;-1.0;11.0;14.0;9.0;-1.0;-1.0;-1.0;-1.0
15/04/2011;26.0;-1.0;14.0;19.0;15.0;-1.0;-1.0;-1.0;-1.0
16/04/2011;25.0;-1.0;12.0;16.0;12.0;-1.0;-1.0;-1.0;-1.0
17/04/2011;28.0;-1.0;15.0;21.0;16.0;-1.0;-1.0;-1.0;-1.0
18/04/2011;23.0;-1.0;12.0;22.0;15.0;-1.0;-1.0;-1.0;-1.0
19/04/2011;26.0;-1.0;13.0;25.0;17.0;-1.0;-1.0;-1.0;-1.0
20/04/2011;29.0;-1.0;17.0;30.0;22.0;-1.0;-1.0;-1.0;-1.0
21/04/2011;-1.0;-1.0;16.0;28.0;19.0;-1.0;-1.0;-1.0;-1.0
22/04/2011;29.0;-1.0;17.0;30.0;22.0;-1.0;-1.0;-1.0;-1.0
23/04/2011;22.0;-1.0;12.0;19.0;16.0;-1.0;-1.0;-1.0;-1.0
24/04/2011;19.0;-1.0;10.0;14.0;11.0;-1.0;-1.0;-1.0;-1.0
25/04/2011;20.0;-1.0;11.0;13.0;14.0;-1.0;-1.0;-1.0;-1.0
26/04/2011;25.0;-1.0;15.0;18.0;19.0;-1.0;-1.0;-1.0;-1.0
27/04/2011;28.0;-1.0;17.0;22.0;22.0;-1.0;-1.0;-1.0;-1.0
28/04/2011;30.0;-1.0;20.0;25.0;24.0;-1.0;-1.0;-1.0;-1.0
29/04/2011;29.0;-1.0;13.0;18.0;18.0;-1.0;-1.0;-1.0;-1.0
30/04/2011;26.0;-1.0;15.0;21.0;16.0;-1.0;-1.0;-1.0;-1.0
01/05/2011;-1.0;-1.0;13.0;20.0;13.0;-1.0;-1.0;-1.0;-1.0
02/05/2011;-1.0;-1.0;14.0;24.0;15.0;-1.0;-1.0;-1.0;-1.0
03/05/2011;25.0;-1.0;14.0;18.0;16.0;-1.0;-1.0;-1.0;-1.0
04/05/2011;24.0;-1.0;13.0;14.0;16.0;-1.0;-1.0;-1.0;-1.0
05/05/2011;24.0;-1.0;11.0;19.0;14.0;-1.0;-1.0;-1.0;-1.0
06/05/2011;19.0;-1.0;10.0;22.0;14.0;-1.0;-1.0;-1.0;-1.0
07/05/2011;16.0;-1.0;9.0;13.0;13.0;-1.0;-1.0;-1.0;-1.0
08/05/2011;18.0;-1.0;10.0;14.0;12.0;-1.0;-1.0;-1.0;-1.0
09/05/2011;26.0;-1.0;12.0;21.0;17.0;-1.0;-1.0;-1.0;-1.0
10/05/2011;25.0;-1.0;13.0;25.0;15.0;-1.0;-1.0;-1.0;-1.0
11/05/2011;29.0;-1.0;14.0;23.0;16.0;-1.0;-1.0;-1.0;-1.0
12/05/2011;23.0;13.6;11.0;15.0;11.0;-1.0;-1.0;-1.0;-1.0
13/05/2011;21.0;9.9;8.0;13.0;10.0;-1.0;-1.0;-1.0;-1.0
14/05/2011;19.0;15.3;12.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0
15/05/2011;14.0;7.5;6.0;6.0;5.0;-1.0;-1.0;-1.0;-1.0
16/05/2011;19.0;8.2;8.0;10.0;7.0;-1.0;-1.0;-1.0;-1.0
17/05/2011;21.0;10.7;9.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0
18/05/2011;19.0;10.6;9.0;18.0;9.0;-1.0;-1.0;-1.0;-1.0
19/05/2011;23.0;11.0;8.0;16.0;8.0;-1.0;-1.0;-1.0;-1.0
20/05/2011;23.0;13.7;11.0;21.0;9.0;-1.0;-1.0;-1.0;-1.0
21/05/2011;20.0;12.7;-1.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0
22/05/2011;19.0;13.8;11.0;14.0;8.0;-1.0;-1.0;-1.0;-1.0
23/05/2011;19.0;8.6;9.0;10.0;6.0;-1.0;-1.0;-1.0;-1.0
24/05/2011;23.0;14.4;12.0;17.0;8.0;-1.0;-1.0;-1.0;-1.0
25/05/2011;-1.0;13.4;12.0;17.0;10.0;-1.0;-1.0;-1.0;-1.0
26/05/2011;-1.0;16.2;15.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/05/2011;-1.0;8.0;7.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/05/2011;-1.0;8.6;8.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/05/2011;-1.0;11.5;10.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/05/2011;-1.0;12.3;11.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/05/2011;18.0;12.8;10.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/06/2011;18.0;11.0;10.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/06/2011;17.0;10.2;10.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/06/2011;28.0;19.1;16.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/06/2011;21.0;17.1;14.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/06/2011;15.0;12.9;9.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/06/2011;22.0;14.7;12.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/06/2011;22.0;14.3;11.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/06/2011;18.0;10.4;8.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/06/2011;17.0;10.0;7.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/06/2011;18.0;11.3;9.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/06/2011;13.0;6.5;6.0;6.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/06/2011;13.0;7.8;7.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/06/2011;15.0;12.0;10.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/06/2011;18.0;8.0;7.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/06/2011;21.0;12.7;9.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/06/2011;21.0;14.1;12.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/06/2011;19.0;11.0;11.0;17.0;11.0;-1.0;-1.0;-1.0;-1.0
18/06/2011;11.0;9.5;7.0;7.0;6.0;-1.0;-1.0;-1.0;-1.0
19/06/2011;14.0;7.5;6.0;7.0;7.0;-1.0;-1.0;-1.0;-1.0
20/06/2011;-1.0;12.7;11.0;15.0;11.0;-1.0;-1.0;-1.0;-1.0
21/06/2011;-1.0;16.7;15.0;23.0;14.0;-1.0;-1.0;-1.0;-1.0
22/06/2011;19.0;14.9;11.0;16.0;10.0;-1.0;-1.0;-1.0;-1.0
23/06/2011;17.0;12.1;10.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0
24/06/2011;16.0;10.6;8.0;6.0;8.0;-1.0;-1.0;-1.0;-1.0
25/06/2011;18.0;10.6;10.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0
26/06/2011;-1.0;18.0;14.0;14.0;12.0;-1.0;-1.0;-1.0;-1.0
27/06/2011;-1.0;16.7;17.0;27.0;17.0;-1.0;-1.0;-1.0;-1.0
28/06/2011;-1.0;19.0;16.0;28.0;17.0;-1.0;-1.0;-1.0;-1.0
29/06/2011;-1.0;14.7;12.0;14.0;13.0;-1.0;-1.0;-1.0;-1.0
30/06/2011;21.0;10.8;10.0;11.0;12.0;-1.0;-1.0;-1.0;-1.0
01/07/2011;-1.0;9.1;9.0;10.0;12.0;-1.0;-1.0;-1.0;-1.0
02/07/2011;-1.0;8.1;7.0;9.0;10.0;-1.0;-1.0;-1.0;-1.0
03/07/2011;-1.0;8.5;7.0;9.0;10.0;-1.0;-1.0;-1.0;-1.0
04/07/2011;-1.0;13.2;12.0;20.0;14.0;-1.0;-1.0;-1.0;-1.0
05/07/2011;-1.0;17.0;21.0;24.0;16.0;-1.0;-1.0;-1.0;-1.0
06/07/2011;-1.0;14.7;13.0;16.0;12.0;-1.0;-1.0;-1.0;-1.0
07/07/2011;-1.0;7.0;8.0;10.0;10.0;-1.0;-1.0;-1.0;-1.0
08/07/2011;-1.0;12.5;11.0;16.0;13.0;-1.0;-1.0;-1.0;-1.0
09/07/2011;19.0;13.3;11.0;14.0;13.0;-1.0;-1.0;-1.0;-1.0
10/07/2011;19.0;9.1;9.0;8.0;11.0;-1.0;-1.0;-1.0;-1.0
11/07/2011;19.0;7.2;8.0;11.0;9.0;-1.0;-1.0;-1.0;-1.0
12/07/2011;-1.0;-1.0;17.0;34.0;15.0;-1.0;-1.0;-1.0;-1.0
13/07/2011;-1.0;12.6;11.0;10.0;9.0;-1.0;-1.0;-1.0;-1.0
14/07/2011;15.0;8.3;7.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0
15/07/2011;17.0;8.7;8.0;11.0;11.0;-1.0;-1.0;-1.0;-1.0
16/07/2011;16.0;12.2;11.0;14.0;11.0;-1.0;-1.0;-1.0;-1.0
17/07/2011;12.0;8.1;6.0;6.0;5.0;-1.0;-1.0;-1.0;-1.0
18/07/2011;10.0;5.4;4.0;9.0;5.0;-1.0;-1.0;-1.0;-1.0
19/07/2011;12.0;6.7;5.0;9.0;5.0;-1.0;-1.0;-1.0;-1.0
20/07/2011;16.0;7.1;5.0;8.0;9.0;-1.0;-1.0;-1.0;-1.0
21/07/2011;20.0;11.4;6.0;9.0;7.0;-1.0;-1.0;-1.0;-1.0
22/07/2011;17.0;6.5;6.0;7.0;10.0;-1.0;-1.0;-1.0;-1.0
23/07/2011;15.0;7.2;6.0;8.0;7.0;-1.0;-1.0;-1.0;-1.0
24/07/2011;14.0;6.7;5.0;7.0;9.0;-1.0;-1.0;-1.0;-1.0
25/07/2011;19.0;11.6;11.0;13.0;9.0;-1.0;-1.0;-1.0;-1.0
26/07/2011;20.0;8.9;9.0;13.0;9.0;-1.0;-1.0;-1.0;-1.0
27/07/2011;20.0;11.4;11.0;12.0;13.0;-1.0;-1.0;-1.0;-1.0
28/07/2011;21.0;9.5;9.0;10.0;14.0;-1.0;-1.0;-1.0;-1.0
29/07/2011;19.0;10.5;9.0;12.0;13.0;-1.0;-1.0;-1.0;-1.0
30/07/2011;21.0;16.5;14.0;13.0;16.0;-1.0;-1.0;-1.0;-1.0
31/07/2011;15.0;8.4;8.0;6.0;10.0;-1.0;-1.0;-1.0;-1.0
01/08/2011;19.0;12.3;9.0;13.0;10.0;-1.0;-1.0;-1.0;-1.0
02/08/2011;20.0;14.6;12.0;22.0;14.0;-1.0;-1.0;-1.0;-1.0
03/08/2011;22.0;13.2;11.0;16.0;13.0;-1.0;-1.0;-1.0;-1.0
04/08/2011;22.0;12.4;11.0;13.0;16.0;-1.0;-1.0;-1.0;-1.0
05/08/2011;22.0;12.7;11.0;15.0;14.0;-1.0;-1.0;-1.0;-1.0
06/08/2011;20.0;16.6;16.0;19.0;15.0;-1.0;-1.0;-1.0;-1.0
07/08/2011;13.0;-1.0;6.0;5.0;5.0;-1.0;-1.0;-1.0;-1.0
08/08/2011;10.0;6.2;5.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0
09/08/2011;12.0;-1.0;6.0;7.0;9.0;-1.0;-1.0;-1.0;-1.0
10/08/2011;14.0;4.3;7.0;7.0;10.0;-1.0;-1.0;-1.0;-1.0
11/08/2011;20.0;11.3;11.0;16.0;14.0;-1.0;-1.0;-1.0;-1.0
12/08/2011;22.0;14.0;14.0;15.0;15.0;-1.0;-1.0;-1.0;-1.0
13/08/2011;17.0;11.2;10.0;11.0;12.0;-1.0;-1.0;-1.0;-1.0
14/08/2011;20.0;14.1;14.0;15.0;13.0;-1.0;-1.0;-1.0;-1.0
15/08/2011;12.0;6.7;7.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0
16/08/2011;13.0;7.3;8.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0
17/08/2011;18.0;-1.0;13.0;18.0;12.0;-1.0;-1.0;-1.0;-1.0
18/08/2011;19.0;-1.0;14.0;23.0;13.0;-1.0;-1.0;-1.0;-1.0
19/08/2011;25.0;16.5;16.0;18.0;17.0;-1.0;-1.0;-1.0;-1.0
20/08/2011;26.0;24.4;20.0;20.0;20.0;-1.0;-1.0;-1.0;-1.0
21/08/2011;22.0;22.7;19.0;18.0;20.0;-1.0;-1.0;-1.0;-1.0
22/08/2011;22.0;20.7;18.0;25.0;18.0;-1.0;-1.0;-1.0;-1.0
23/08/2011;25.0;23.0;20.0;24.0;20.0;-1.0;-1.0;-1.0;-1.0
24/08/2011;21.0;20.2;18.0;13.0;18.0;-1.0;-1.0;-1.0;-1.0
25/08/2011;25.0;19.0;17.0;17.0;16.0;-1.0;-1.0;-1.0;-1.0
26/08/2011;17.0;16.2;11.0;14.0;12.0;-1.0;-1.0;-1.0;-1.0
27/08/2011;13.0;7.7;5.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0
28/08/2011;13.0;8.9;6.0;6.0;10.0;-1.0;-1.0;-1.0;-1.0
29/08/2011;15.0;8.9;6.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0
30/08/2011;17.0;9.6;7.0;13.0;13.0;-1.0;-1.0;-1.0;-1.0
31/08/2011;22.0;14.7;11.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0
01/09/2011;21.0;13.5;10.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0
02/09/2011;29.0;18.9;15.0;-1.0;20.0;-1.0;-1.0;-1.0;-1.0
03/09/2011;27.0;21.5;18.0;-1.0;21.0;-1.0;-1.0;-1.0;-1.0
04/09/2011;22.0;14.0;13.0;-1.0;15.0;-1.0;-1.0;-1.0;-1.0
05/09/2011;17.0;5.4;5.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0
06/09/2011;18.0;11.4;9.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0
07/09/2011;20.0;11.0;12.0;-1.0;16.0;-1.0;-1.0;-1.0;-1.0
08/09/2011;18.0;11.4;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/09/2011;20.0;8.1;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/09/2011;16.0;12.0;10.0;11.0;14.0;-1.0;-1.0;-1.0;-1.0
11/09/2011;15.0;11.7;10.0;10.0;13.0;-1.0;-1.0;-1.0;-1.0
12/09/2011;18.0;8.0;7.0;13.0;9.0;-1.0;-1.0;-1.0;-1.0
13/09/2011;19.0;10.0;9.0;11.0;11.0;-1.0;-1.0;-1.0;-1.0
