;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077
30/05/2010;21.0;2.0;2.0;2.0;-1.0;0.0;12.0;-1.0;1.0;2.0;-1.0;47.0;-1.0;18.0;-1.0;3.0;0.0;-1.0;1.0;0.0;2.0;2.0;10.0;34.0;-1.0;-1.0;-1.0;-1.0
31/05/2010;41.0;3.0;1.0;7.0;-1.0;0.0;3.0;-1.0;1.0;3.0;-1.0;80.0;-1.0;13.0;-1.0;3.0;0.0;-1.0;5.0;0.0;3.0;3.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0
01/06/2010;42.0;4.0;2.0;10.0;-1.0;0.0;3.0;-1.0;6.0;5.0;-1.0;106.0;-1.0;21.0;-1.0;5.0;0.0;-1.0;8.0;0.0;12.0;3.0;5.0;9.0;-1.0;-1.0;-1.0;-1.0
02/06/2010;28.0;4.0;1.0;6.0;-1.0;0.0;1.0;-1.0;1.0;4.0;-1.0;90.0;-1.0;14.0;-1.0;2.0;0.0;-1.0;5.0;0.0;2.0;2.0;3.0;7.0;-1.0;-1.0;-1.0;-1.0
03/06/2010;19.0;-1.0;1.0;6.0;-1.0;0.0;1.0;-1.0;1.0;-1.0;-1.0;76.0;-1.0;10.0;-1.0;2.0;0.0;-1.0;4.0;0.0;2.0;2.0;3.0;7.0;-1.0;-1.0;-1.0;-1.0
04/06/2010;35.0;5.0;3.0;18.0;-1.0;0.0;9.0;-1.0;5.0;-1.0;-1.0;97.0;-1.0;20.0;-1.0;4.0;1.0;-1.0;8.0;0.0;3.0;3.0;22.0;37.0;-1.0;-1.0;-1.0;-1.0
05/06/2010;24.0;2.0;2.0;3.0;-1.0;0.0;13.0;-1.0;3.0;4.0;-1.0;46.0;-1.0;21.0;-1.0;5.0;1.0;-1.0;1.0;3.0;4.0;4.0;22.0;132.0;-1.0;-1.0;-1.0;-1.0
06/06/2010;12.0;1.0;0.0;1.0;-1.0;0.0;7.0;-1.0;1.0;0.0;-1.0;23.0;-1.0;13.0;-1.0;1.0;0.0;-1.0;0.0;0.0;2.0;0.0;6.0;58.0;-1.0;-1.0;-1.0;-1.0
07/06/2010;37.0;4.0;1.0;6.0;-1.0;0.0;9.0;-1.0;4.0;4.0;-1.0;100.0;-1.0;23.0;-1.0;4.0;0.0;-1.0;5.0;0.0;2.0;2.0;24.0;28.0;-1.0;-1.0;-1.0;-1.0
08/06/2010;46.0;6.0;1.0;4.0;-1.0;0.0;26.0;-1.0;2.0;3.0;-1.0;89.0;-1.0;33.0;-1.0;6.0;0.0;-1.0;-1.0;3.0;9.0;4.0;39.0;56.0;-1.0;-1.0;-1.0;-1.0
09/06/2010;46.0;11.0;3.0;5.0;-1.0;0.0;-1.0;-1.0;3.0;5.0;-1.0;115.0;-1.0;37.0;-1.0;7.0;1.0;-1.0;-1.0;2.0;5.0;5.0;48.0;72.0;-1.0;-1.0;-1.0;-1.0
10/06/2010;61.0;15.0;2.0;4.0;-1.0;0.0;-1.0;-1.0;3.0;5.0;-1.0;80.0;-1.0;33.0;-1.0;12.0;1.0;-1.0;-1.0;1.0;9.0;8.0;44.0;119.0;-1.0;-1.0;-1.0;-1.0
11/06/2010;43.0;4.0;0.0;4.0;-1.0;0.0;-1.0;-1.0;1.0;2.0;-1.0;65.0;-1.0;26.0;-1.0;3.0;1.0;-1.0;-1.0;0.0;12.0;2.0;25.0;95.0;-1.0;-1.0;-1.0;-1.0
12/06/2010;17.0;3.0;1.0;3.0;-1.0;0.0;9.0;-1.0;2.0;2.0;-1.0;62.0;-1.0;12.0;-1.0;5.0;1.0;-1.0;13.0;1.0;3.0;2.0;19.0;24.0;-1.0;-1.0;-1.0;-1.0
13/06/2010;8.0;1.0;2.0;1.0;-1.0;0.0;4.0;-1.0;2.0;3.0;-1.0;37.0;-1.0;5.0;-1.0;1.0;1.0;-1.0;8.0;0.0;2.0;0.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0
14/06/2010;42.0;7.0;7.0;9.0;-1.0;0.0;31.0;-1.0;8.0;10.0;-1.0;112.0;-1.0;32.0;-1.0;8.0;2.0;-1.0;17.0;3.0;6.0;6.0;38.0;38.0;-1.0;-1.0;-1.0;-1.0
15/06/2010;64.0;6.0;9.0;25.0;-1.0;0.0;18.0;-1.0;6.0;9.0;-1.0;113.0;-1.0;28.0;-1.0;7.0;2.0;-1.0;17.0;1.0;4.0;6.0;31.0;24.0;-1.0;-1.0;-1.0;-1.0
16/06/2010;57.0;7.0;3.0;23.0;-1.0;0.0;6.0;-1.0;7.0;12.0;-1.0;120.0;-1.0;28.0;-1.0;5.0;1.0;-1.0;21.0;1.0;3.0;4.0;14.0;17.0;-1.0;-1.0;-1.0;-1.0
17/06/2010;64.0;7.0;3.0;7.0;-1.0;0.0;29.0;-1.0;5.0;7.0;-1.0;107.0;-1.0;33.0;-1.0;6.0;0.0;-1.0;9.0;1.0;10.0;5.0;-1.0;33.0;-1.0;-1.0;-1.0;-1.0
18/06/2010;51.0;7.0;6.0;14.0;-1.0;0.0;19.0;-1.0;12.0;10.0;-1.0;112.0;-1.0;30.0;-1.0;7.0;1.0;-1.0;19.0;5.0;8.0;6.0;44.0;32.0;-1.0;-1.0;-1.0;-1.0
19/06/2010;28.0;2.0;0.0;3.0;-1.0;0.0;3.0;-1.0;1.0;3.0;-1.0;53.0;-1.0;15.0;-1.0;1.0;0.0;-1.0;8.0;0.0;2.0;2.0;7.0;8.0;-1.0;-1.0;-1.0;-1.0
20/06/2010;8.0;1.0;0.0;1.0;-1.0;0.0;1.0;-1.0;1.0;7.0;-1.0;26.0;-1.0;4.0;-1.0;1.0;0.0;-1.0;3.0;0.0;1.0;0.0;2.0;3.0;-1.0;-1.0;-1.0;-1.0
21/06/2010;24.0;4.0;-1.0;4.0;-1.0;0.0;1.0;-1.0;1.0;10.0;-1.0;70.0;-1.0;10.0;-1.0;3.0;0.0;-1.0;9.0;0.0;2.0;2.0;4.0;6.0;-1.0;-1.0;-1.0;-1.0
22/06/2010;22.0;3.0;-1.0;5.0;-1.0;0.0;2.0;-1.0;1.0;5.0;-1.0;78.0;-1.0;9.0;-1.0;2.0;0.0;-1.0;9.0;0.0;2.0;2.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0
23/06/2010;27.0;3.0;1.0;7.0;-1.0;0.0;2.0;-1.0;3.0;3.0;-1.0;99.0;-1.0;12.0;-1.0;3.0;0.0;-1.0;9.0;0.0;2.0;2.0;6.0;15.0;-1.0;-1.0;-1.0;-1.0
24/06/2010;26.0;7.0;1.0;8.0;-1.0;0.0;3.0;-1.0;3.0;10.0;-1.0;96.0;-1.0;13.0;-1.0;3.0;1.0;-1.0;9.0;1.0;6.0;4.0;8.0;36.0;-1.0;-1.0;-1.0;-1.0
25/06/2010;33.0;9.0;4.0;14.0;-1.0;0.0;13.0;-1.0;3.0;8.0;-1.0;107.0;-1.0;19.0;-1.0;2.0;1.0;-1.0;8.0;3.0;4.0;2.0;34.0;48.0;-1.0;-1.0;-1.0;-1.0
26/06/2010;9.0;1.0;2.0;7.0;-1.0;0.0;2.0;-1.0;2.0;3.0;-1.0;57.0;-1.0;10.0;-1.0;1.0;0.0;-1.0;4.0;1.0;3.0;1.0;20.0;33.0;-1.0;-1.0;-1.0;-1.0
27/06/2010;6.0;1.0;1.0;9.0;-1.0;0.0;2.0;-1.0;1.0;1.0;-1.0;38.0;-1.0;6.0;-1.0;1.0;0.0;-1.0;3.0;0.0;2.0;0.0;17.0;31.0;-1.0;-1.0;-1.0;-1.0
28/06/2010;30.0;4.0;4.0;12.0;-1.0;0.0;9.0;-1.0;7.0;9.0;-1.0;74.0;-1.0;22.0;-1.0;3.0;0.0;-1.0;6.0;2.0;5.0;3.0;35.0;66.0;-1.0;-1.0;-1.0;-1.0
29/06/2010;30.0;3.0;0.0;10.0;-1.0;0.0;7.0;-1.0;2.0;6.0;-1.0;79.0;-1.0;13.0;-1.0;2.0;1.0;-1.0;5.0;3.0;8.0;1.0;33.0;45.0;-1.0;-1.0;-1.0;-1.0
30/06/2010;25.0;2.0;0.0;4.0;-1.0;0.0;1.0;-1.0;2.0;3.0;-1.0;75.0;-1.0;10.0;-1.0;1.0;0.0;-1.0;4.0;0.0;2.0;2.0;3.0;22.0;-1.0;-1.0;-1.0;-1.0
01/07/2010;31.0;4.0;2.0;11.0;-1.0;0.0;6.0;-1.0;4.0;7.0;-1.0;77.0;-1.0;16.0;-1.0;3.0;1.0;-1.0;6.0;1.0;5.0;4.0;55.0;89.0;-1.0;-1.0;-1.0;-1.0
02/07/2010;25.0;3.0;0.0;1.0;-1.0;0.0;14.0;-1.0;1.0;1.0;-1.0;74.0;-1.0;15.0;-1.0;2.0;0.0;-1.0;1.0;0.0;5.0;2.0;21.0;100.0;-1.0;-1.0;-1.0;-1.0
03/07/2010;10.0;1.0;1.0;2.0;-1.0;0.0;4.0;-1.0;1.0;1.0;-1.0;53.0;-1.0;7.0;-1.0;0.0;0.0;-1.0;2.0;0.0;2.0;1.0;8.0;30.0;-1.0;-1.0;-1.0;-1.0
04/07/2010;6.0;1.0;0.0;1.0;-1.0;0.0;1.0;-1.0;1.0;2.0;-1.0;34.0;-1.0;4.0;-1.0;0.0;0.0;-1.0;3.0;0.0;1.0;0.0;4.0;15.0;-1.0;-1.0;-1.0;-1.0
05/07/2010;27.0;2.0;1.0;4.0;-1.0;0.0;2.0;-1.0;2.0;3.0;-1.0;77.0;-1.0;12.0;-1.0;1.0;0.0;-1.0;5.0;0.0;2.0;2.0;6.0;27.0;-1.0;-1.0;-1.0;-1.0
06/07/2010;21.0;3.0;1.0;5.0;-1.0;0.0;1.0;-1.0;1.0;5.0;-1.0;73.0;-1.0;12.0;-1.0;1.0;0.0;-1.0;6.0;0.0;2.0;2.0;6.0;10.0;-1.0;-1.0;-1.0;-1.0
07/07/2010;24.0;2.0;2.0;7.0;-1.0;0.0;2.0;-1.0;4.0;4.0;-1.0;86.0;-1.0;14.0;-1.0;2.0;0.0;-1.0;6.0;0.0;4.0;2.0;12.0;20.0;-1.0;-1.0;-1.0;-1.0
08/07/2010;52.0;4.0;4.0;8.0;-1.0;0.0;24.0;-1.0;5.0;6.0;-1.0;80.0;-1.0;23.0;-1.0;7.0;2.0;-1.0;4.0;5.0;6.0;5.0;53.0;94.0;-1.0;-1.0;-1.0;-1.0
09/07/2010;33.0;4.0;5.0;5.0;-1.0;0.0;19.0;-1.0;5.0;3.0;-1.0;58.0;-1.0;17.0;-1.0;2.0;1.0;-1.0;3.0;2.0;4.0;2.0;22.0;69.0;-1.0;-1.0;-1.0;-1.0
10/07/2010;11.0;1.0;1.0;1.0;-1.0;0.0;5.0;-1.0;1.0;1.0;-1.0;45.0;-1.0;9.0;-1.0;1.0;0.0;-1.0;2.0;0.0;2.0;1.0;7.0;34.0;-1.0;-1.0;-1.0;-1.0
11/07/2010;-1.0;1.0;0.0;0.0;-1.0;0.0;3.0;-1.0;2.0;1.0;-1.0;35.0;-1.0;7.0;-1.0;1.0;0.0;-1.0;3.0;0.0;2.0;1.0;7.0;44.0;-1.0;-1.0;-1.0;-1.0
12/07/2010;29.0;3.0;1.0;3.0;-1.0;-1.0;10.0;-1.0;3.0;3.0;-1.0;58.0;-1.0;14.0;-1.0;2.0;0.0;-1.0;2.0;0.0;6.0;2.0;24.0;68.0;-1.0;-1.0;-1.0;-1.0
13/07/2010;33.0;5.0;4.0;5.0;-1.0;-1.0;10.0;-1.0;9.0;6.0;-1.0;101.0;-1.0;17.0;-1.0;3.0;1.0;-1.0;9.0;1.0;5.0;3.0;28.0;39.0;-1.0;-1.0;-1.0;-1.0
14/07/2010;7.0;1.0;0.0;1.0;-1.0;-1.0;2.0;-1.0;0.0;0.0;-1.0;24.0;-1.0;6.0;-1.0;1.0;0.0;-1.0;1.0;0.0;1.0;1.0;2.0;35.0;-1.0;-1.0;-1.0;-1.0
15/07/2010;22.0;3.0;1.0;5.0;-1.0;-1.0;4.0;-1.0;4.0;4.0;-1.0;97.0;-1.0;13.0;-1.0;2.0;0.0;-1.0;5.0;0.0;3.0;-1.0;10.0;15.0;-1.0;-1.0;-1.0;-1.0
16/07/2010;27.0;5.0;4.0;17.0;-1.0;1.0;8.0;-1.0;4.0;10.0;-1.0;87.0;-1.0;15.0;-1.0;2.0;1.0;-1.0;7.0;4.0;9.0;3.0;37.0;49.0;-1.0;-1.0;-1.0;-1.0
17/07/2010;12.0;2.0;1.0;6.0;-1.0;1.0;0.0;-1.0;1.0;2.0;-1.0;49.0;-1.0;12.0;-1.0;1.0;0.0;-1.0;5.0;0.0;1.0;1.0;8.0;5.0;-1.0;-1.0;-1.0;-1.0
18/07/2010;5.0;1.0;0.0;1.0;-1.0;1.0;0.0;-1.0;0.0;4.0;-1.0;26.0;-1.0;3.0;-1.0;1.0;0.0;-1.0;2.0;0.0;1.0;0.0;0.0;4.0;-1.0;-1.0;-1.0;-1.0
19/07/2010;21.0;2.0;1.0;9.0;-1.0;1.0;3.0;-1.0;3.0;4.0;-1.0;-1.0;-1.0;12.0;-1.0;1.0;0.0;-1.0;5.0;0.0;11.0;3.0;18.0;18.0;-1.0;-1.0;-1.0;-1.0
20/07/2010;34.0;4.0;5.0;8.0;-1.0;1.0;19.0;-1.0;4.0;7.0;-1.0;-1.0;-1.0;24.0;-1.0;4.0;1.0;-1.0;5.0;4.0;8.0;3.0;31.0;80.0;-1.0;-1.0;-1.0;-1.0
21/07/2010;26.0;3.0;1.0;3.0;-1.0;1.0;12.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;21.0;-1.0;2.0;0.0;-1.0;1.0;0.0;8.0;3.0;16.0;65.0;-1.0;-1.0;-1.0;-1.0
22/07/2010;28.0;3.0;3.0;6.0;-1.0;0.0;7.0;-1.0;4.0;4.0;-1.0;95.0;-1.0;23.0;-1.0;1.0;0.0;-1.0;9.0;0.0;4.0;2.0;20.0;10.0;-1.0;-1.0;-1.0;-1.0
23/07/2010;47.0;4.0;3.0;15.0;-1.0;1.0;10.0;-1.0;9.0;-1.0;-1.0;73.0;-1.0;23.0;-1.0;3.0;1.0;-1.0;12.0;3.0;11.0;4.0;33.0;16.0;-1.0;-1.0;-1.0;-1.0
24/07/2010;11.0;1.0;2.0;4.0;-1.0;0.0;4.0;-1.0;9.0;-1.0;-1.0;48.0;-1.0;9.0;-1.0;1.0;1.0;-1.0;7.0;3.0;6.0;1.0;23.0;6.0;-1.0;-1.0;-1.0;-1.0
25/07/2010;6.0;1.0;0.0;1.0;-1.0;0.0;0.0;-1.0;1.0;-1.0;-1.0;35.0;-1.0;5.0;-1.0;0.0;0.0;-1.0;2.0;0.0;2.0;0.0;2.0;4.0;-1.0;-1.0;-1.0;-1.0
26/07/2010;24.0;3.0;0.0;5.0;-1.0;0.0;2.0;-1.0;3.0;-1.0;-1.0;86.0;-1.0;15.0;-1.0;1.0;0.0;-1.0;6.0;0.0;3.0;2.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0
27/07/2010;38.0;4.0;1.0;5.0;-1.0;1.0;2.0;-1.0;2.0;-1.0;-1.0;102.0;-1.0;14.0;-1.0;1.0;0.0;-1.0;9.0;0.0;3.0;1.0;13.0;11.0;-1.0;-1.0;-1.0;-1.0
28/07/2010;44.0;11.0;10.0;14.0;-1.0;1.0;21.0;-1.0;16.0;-1.0;-1.0;107.0;-1.0;29.0;-1.0;9.0;2.0;-1.0;15.0;5.0;14.0;6.0;53.0;48.0;-1.0;-1.0;-1.0;-1.0
29/07/2010;37.0;3.0;3.0;9.0;-1.0;0.0;11.0;-1.0;7.0;-1.0;-1.0;60.0;-1.0;16.0;-1.0;3.0;1.0;-1.0;9.0;1.0;3.0;4.0;39.0;16.0;-1.0;-1.0;-1.0;-1.0
30/07/2010;25.0;3.0;2.0;10.0;-1.0;0.0;3.0;-1.0;8.0;12.0;-1.0;93.0;-1.0;17.0;-1.0;1.0;2.0;-1.0;8.0;0.0;6.0;2.0;30.0;14.0;-1.0;-1.0;-1.0;-1.0
31/07/2010;15.0;3.0;3.0;4.0;-1.0;0.0;13.0;-1.0;5.0;6.0;-1.0;-1.0;-1.0;12.0;-1.0;3.0;1.0;-1.0;5.0;4.0;6.0;4.0;40.0;32.0;-1.0;-1.0;-1.0;-1.0
01/08/2010;7.0;1.0;0.0;0.0;-1.0;0.0;7.0;-1.0;1.0;1.0;-1.0;-1.0;-1.0;9.0;-1.0;1.0;0.0;-1.0;1.0;0.0;2.0;1.0;24.0;27.0;-1.0;-1.0;-1.0;-1.0
02/08/2010;35.0;6.0;7.0;12.0;-1.0;0.0;26.0;-1.0;14.0;12.0;-1.0;102.0;-1.0;32.0;-1.0;4.0;1.0;-1.0;16.0;-1.0;5.0;4.0;83.0;17.0;-1.0;-1.0;-1.0;-1.0
03/08/2010;24.0;3.0;3.0;11.0;-1.0;0.0;3.0;-1.0;7.0;6.0;-1.0;68.0;-1.0;17.0;-1.0;2.0;1.0;-1.0;10.0;2.0;5.0;2.0;27.0;10.0;-1.0;-1.0;-1.0;-1.0
04/08/2010;28.0;8.0;4.0;10.0;-1.0;0.0;13.0;-1.0;3.0;9.0;-1.0;85.0;-1.0;219.0;-1.0;4.0;1.0;-1.0;10.0;3.0;8.0;5.0;47.0;30.0;-1.0;-1.0;-1.0;-1.0
05/08/2010;24.0;2.0;1.0;10.0;-1.0;0.0;3.0;-1.0;2.0;4.0;-1.0;-1.0;-1.0;60.0;-1.0;1.0;0.0;-1.0;7.0;0.0;1.0;2.0;44.0;8.0;-1.0;-1.0;-1.0;-1.0
06/08/2010;24.0;4.0;3.0;15.0;-1.0;0.0;3.0;-1.0;12.0;9.0;-1.0;-1.0;-1.0;17.0;-1.0;2.0;1.0;-1.0;9.0;-1.0;5.0;2.0;37.0;8.0;-1.0;-1.0;-1.0;-1.0
07/08/2010;10.0;3.0;1.0;6.0;-1.0;0.0;8.0;-1.0;2.0;5.0;-1.0;46.0;-1.0;10.0;-1.0;1.0;0.0;-1.0;6.0;-1.0;2.0;2.0;55.0;18.0;-1.0;-1.0;-1.0;-1.0
08/08/2010;7.0;1.0;1.0;2.0;-1.0;0.0;5.0;-1.0;2.0;3.0;-1.0;53.0;-1.0;7.0;-1.0;2.0;0.0;-1.0;5.0;-1.0;2.0;1.0;28.0;15.0;-1.0;-1.0;-1.0;-1.0
09/08/2010;19.0;3.0;3.0;11.0;-1.0;0.0;6.0;-1.0;6.0;7.0;-1.0;-1.0;-1.0;12.0;-1.0;3.0;1.0;-1.0;11.0;-1.0;5.0;3.0;50.0;28.0;-1.0;-1.0;-1.0;-1.0
10/08/2010;21.0;2.0;1.0;10.0;-1.0;4.0;3.0;-1.0;1.0;5.0;-1.0;-1.0;-1.0;11.0;-1.0;1.0;0.0;-1.0;5.0;-1.0;5.0;1.0;14.0;31.0;-1.0;-1.0;-1.0;-1.0
11/08/2010;21.0;2.0;2.0;4.0;-1.0;6.0;5.0;-1.0;2.0;4.0;-1.0;88.0;-1.0;12.0;-1.0;1.0;0.0;-1.0;5.0;-1.0;2.0;2.0;11.0;22.0;-1.0;-1.0;-1.0;-1.0
12/08/2010;23.0;2.0;1.0;3.0;-1.0;3.0;5.0;-1.0;1.0;2.0;-1.0;92.0;-1.0;10.0;-1.0;1.0;0.0;-1.0;5.0;-1.0;2.0;1.0;19.0;5.0;-1.0;-1.0;-1.0;-1.0
13/08/2010;22.0;2.0;0.0;5.0;-1.0;1.0;3.0;-1.0;2.0;5.0;-1.0;70.0;-1.0;10.0;-1.0;1.0;1.0;-1.0;5.0;-1.0;6.0;1.0;28.0;4.0;-1.0;-1.0;-1.0;-1.0
14/08/2010;14.0;1.0;0.0;2.0;-1.0;1.0;1.0;-1.0;1.0;3.0;-1.0;47.0;-1.0;9.0;-1.0;0.0;0.0;-1.0;4.0;-1.0;6.0;1.0;18.0;3.0;-1.0;-1.0;-1.0;-1.0
15/08/2010;9.0;1.0;0.0;1.0;-1.0;0.0;5.0;-1.0;1.0;1.0;-1.0;44.0;-1.0;8.0;-1.0;0.0;0.0;-1.0;3.0;-1.0;2.0;0.0;28.0;3.0;-1.0;-1.0;-1.0;-1.0
16/08/2010;34.0;3.0;0.0;7.0;-1.0;0.0;21.0;-1.0;1.0;3.0;-1.0;96.0;-1.0;20.0;-1.0;2.0;0.0;-1.0;4.0;-1.0;4.0;2.0;61.0;12.0;-1.0;-1.0;-1.0;-1.0
17/08/2010;41.0;8.0;3.0;5.0;-1.0;1.0;23.0;-1.0;7.0;5.0;-1.0;73.0;-1.0;26.0;-1.0;7.0;2.0;-1.0;10.0;-1.0;12.0;9.0;92.0;35.0;-1.0;-1.0;-1.0;-1.0
18/08/2010;38.0;5.0;3.0;3.0;-1.0;0.0;15.0;-1.0;4.0;4.0;-1.0;106.0;-1.0;27.0;-1.0;4.0;1.0;-1.0;7.0;-1.0;13.0;5.0;48.0;19.0;-1.0;-1.0;-1.0;-1.0
19/08/2010;25.0;5.0;8.0;14.0;-1.0;1.0;11.0;-1.0;12.0;7.0;-1.0;115.0;-1.0;22.0;-1.0;3.0;0.0;-1.0;10.0;4.0;8.0;2.0;49.0;32.0;-1.0;-1.0;-1.0;-1.0
20/08/2010;46.0;10.0;2.0;4.0;-1.0;1.0;26.0;-1.0;9.0;9.0;-1.0;66.0;-1.0;29.0;-1.0;4.0;0.0;-1.0;5.0;7.0;12.0;6.0;68.0;54.0;-1.0;-1.0;-1.0;-1.0
21/08/2010;26.0;6.0;3.0;6.0;-1.0;1.0;17.0;-1.0;17.0;10.0;-1.0;59.0;-1.0;18.0;-1.0;4.0;1.0;-1.0;8.0;7.0;8.0;7.0;58.0;36.0;-1.0;-1.0;-1.0;-1.0
22/08/2010;9.0;1.0;2.0;1.0;-1.0;1.0;6.0;-1.0;2.0;2.0;-1.0;47.0;-1.0;6.0;-1.0;1.0;0.0;-1.0;3.0;1.0;3.0;1.0;26.0;25.0;-1.0;-1.0;-1.0;-1.0
23/08/2010;47.0;5.0;2.0;2.0;-1.0;2.0;16.0;-1.0;2.0;2.0;-1.0;74.0;-1.0;25.0;-1.0;3.0;0.0;-1.0;4.0;3.0;7.0;5.0;29.0;82.0;-1.0;-1.0;-1.0;-1.0
24/08/2010;48.0;8.0;7.0;10.0;-1.0;1.0;16.0;-1.0;3.0;12.0;-1.0;70.0;-1.0;47.0;-1.0;6.0;-1.0;-1.0;7.0;8.0;9.0;8.0;46.0;33.0;-1.0;-1.0;-1.0;-1.0
25/08/2010;51.0;8.0;5.0;19.0;-1.0;1.0;25.0;-1.0;5.0;11.0;-1.0;86.0;-1.0;132.0;-1.0;3.0;-1.0;-1.0;14.0;15.0;9.0;6.0;89.0;33.0;-1.0;-1.0;-1.0;-1.0
26/08/2010;55.0;9.0;6.0;4.0;-1.0;1.0;25.0;-1.0;12.0;7.0;-1.0;66.0;-1.0;25.0;-1.0;6.0;2.0;-1.0;7.0;12.0;8.0;8.0;63.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/08/2010;34.0;3.0;1.0;3.0;-1.0;1.0;13.0;-1.0;1.0;2.0;-1.0;91.0;-1.0;19.0;-1.0;1.0;0.0;-1.0;5.0;0.0;4.0;2.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/08/2010;17.0;2.0;0.0;2.0;-1.0;1.0;0.0;-1.0;1.0;2.0;-1.0;52.0;-1.0;8.0;-1.0;1.0;0.0;-1.0;5.0;0.0;2.0;3.0;19.0;3.0;-1.0;-1.0;-1.0;-1.0
29/08/2010;15.0;1.0;0.0;6.0;-1.0;0.0;3.0;-1.0;1.0;4.0;-1.0;34.0;-1.0;11.0;-1.0;1.0;0.0;-1.0;3.0;0.0;3.0;1.0;48.0;4.0;-1.0;-1.0;-1.0;-1.0
30/08/2010;34.0;-1.0;1.0;6.0;-1.0;0.0;1.0;-1.0;1.0;4.0;-1.0;76.0;-1.0;12.0;-1.0;1.0;0.0;-1.0;7.0;0.0;3.0;2.0;27.0;8.0;-1.0;-1.0;-1.0;-1.0
31/08/2010;31.0;-1.0;1.0;-1.0;-1.0;0.0;1.0;-1.0;1.0;6.0;-1.0;78.0;-1.0;11.0;-1.0;1.0;0.0;-1.0;7.0;0.0;3.0;2.0;13.0;7.0;-1.0;-1.0;-1.0;-1.0
01/09/2010;43.0;-1.0;6.0;-1.0;-1.0;0.0;7.0;-1.0;6.0;12.0;-1.0;103.0;-1.0;25.0;-1.0;6.0;4.0;-1.0;15.0;2.0;7.0;4.0;45.0;26.0;-1.0;-1.0;-1.0;-1.0
02/09/2010;54.0;-1.0;9.0;31.0;-1.0;1.0;21.0;-1.0;17.0;14.0;-1.0;103.0;-1.0;35.0;-1.0;14.0;4.0;-1.0;18.0;10.0;14.0;10.0;104.0;43.0;-1.0;-1.0;-1.0;-1.0
03/09/2010;43.0;-1.0;7.0;22.0;-1.0;0.0;9.0;-1.0;16.0;12.0;-1.0;96.0;-1.0;29.0;-1.0;9.0;1.0;-1.0;13.0;5.0;7.0;4.0;76.0;22.0;-1.0;-1.0;-1.0;-1.0
04/09/2010;18.0;3.0;2.0;6.0;-1.0;1.0;6.0;-1.0;6.0;5.0;-1.0;55.0;-1.0;13.0;-1.0;10.0;1.0;-1.0;8.0;1.0;3.0;2.0;59.0;15.0;-1.0;-1.0;-1.0;-1.0
05/09/2010;9.0;1.0;1.0;4.0;-1.0;0.0;1.0;-1.0;1.0;2.0;-1.0;48.0;-1.0;8.0;-1.0;8.0;0.0;-1.0;4.0;0.0;2.0;1.0;24.0;15.0;-1.0;-1.0;-1.0;-1.0
06/09/2010;60.0;12.0;5.0;7.0;-1.0;0.0;32.0;-1.0;10.0;9.0;-1.0;-1.0;-1.0;32.0;-1.0;14.0;3.0;-1.0;5.0;4.0;9.0;12.0;62.0;78.0;-1.0;-1.0;-1.0;-1.0
07/09/2010;49.0;7.0;2.0;8.0;-1.0;0.0;37.0;-1.0;2.0;3.0;-1.0;112.0;-1.0;39.0;-1.0;11.0;0.0;-1.0;9.0;1.0;10.0;4.0;73.0;13.0;-1.0;-1.0;-1.0;-1.0
08/09/2010;65.0;3.0;2.0;12.0;-1.0;1.0;27.0;-1.0;3.0;7.0;-1.0;71.0;-1.0;20.0;-1.0;10.0;0.0;-1.0;5.0;1.0;6.0;6.0;67.0;44.0;-1.0;-1.0;-1.0;-1.0
09/09/2010;56.0;6.0;5.0;19.0;-1.0;0.0;15.0;-1.0;12.0;10.0;-1.0;104.0;-1.0;30.0;-1.0;13.0;2.0;-1.0;16.0;2.0;19.0;6.0;54.0;13.0;-1.0;-1.0;-1.0;-1.0
10/09/2010;52.0;8.0;12.0;21.0;-1.0;0.0;14.0;-1.0;20.0;20.0;-1.0;107.0;-1.0;33.0;-1.0;11.0;3.0;-1.0;22.0;6.0;17.0;6.0;40.0;16.0;-1.0;-1.0;-1.0;-1.0
11/09/2010;32.0;7.0;4.0;12.0;-1.0;1.0;15.0;-1.0;4.0;10.0;-1.0;61.0;-1.0;23.0;-1.0;12.0;1.0;-1.0;9.0;6.0;5.0;4.0;78.0;19.0;-1.0;-1.0;-1.0;-1.0
12/09/2010;14.0;1.0;2.0;2.0;-1.0;1.0;8.0;-1.0;3.0;2.0;-1.0;38.0;-1.0;12.0;-1.0;10.0;1.0;-1.0;5.0;3.0;3.0;2.0;32.0;24.0;-1.0;-1.0;-1.0;-1.0
