;FR20030;FR20026;FR20017;FR20002;FR20013;FR20045;FR20029;FR20049;FR20019;FR20038;FR20020;FR20008;FR20033;FR20037;FR20003;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077
04/06/2020;-1.0;-1.0;18.6;-1.0;44.4;-1.0;-1.0;-1.0;37.9;-1.0;-1.0;-1.0;-1.0;8.4;-1.0;-1.0;1.3;-1.0;15.0;10.1;-1.0;17.4;-1.0;37.7;47.2;-1.0;-1.0;12.5
05/06/2020;-1.0;-1.0;13.8;-1.0;33.7;-1.0;-1.0;-1.0;32.2;-1.0;-1.0;-1.0;-1.0;7.9;-1.0;-1.0;3.1;-1.0;11.9;10.6;-1.0;13.7;-1.0;33.9;32.0;-1.0;-1.0;11.5
06/06/2020;-1.0;-1.0;11.3;-1.0;24.8;-1.0;-1.0;-1.0;18.4;-1.0;-1.0;-1.0;-1.0;5.5;-1.0;-1.0;-0.5;-1.0;9.3;6.0;-1.0;10.7;-1.0;28.3;23.9;-1.0;-1.0;7.7
07/06/2020;-1.0;-1.0;8.2;-1.0;29.2;-1.0;-1.0;-1.0;12.3;-1.0;-1.0;-1.0;-1.0;5.1;-1.0;-1.0;-0.7;-1.0;9.1;3.7;-1.0;4.5;-1.0;20.5;34.6;-1.0;-1.0;3.6
08/06/2020;-1.0;-1.0;11.7;-1.0;33.4;-1.0;-1.0;-1.0;13.7;-1.0;-1.0;-1.0;-1.0;7.3;-1.0;-1.0;1.6;-1.0;14.1;5.5;-1.0;8.0;-1.0;18.0;36.4;-1.0;-1.0;8.3
09/06/2020;-1.0;-1.0;13.7;-1.0;27.3;-1.0;-1.0;-1.0;29.1;-1.0;-1.0;-1.0;-1.0;8.6;-1.0;-1.0;3.9;-1.0;22.3;9.6;-1.0;18.9;-1.0;28.6;46.6;-1.0;-1.0;9.1
10/06/2020;-1.0;-1.0;12.8;-1.0;34.8;-1.0;-1.0;-1.0;17.0;-1.0;-1.0;-1.0;-1.0;8.9;-1.0;-1.0;2.5;-1.0;18.0;8.3;-1.0;11.3;-1.0;29.8;48.2;-1.0;-1.0;7.5
11/06/2020;-1.0;-1.0;14.2;-1.0;42.3;-1.0;-1.0;-1.0;31.5;-1.0;-1.0;-1.0;-1.0;10.6;-1.0;-1.0;2.8;-1.0;16.2;10.6;-1.0;13.8;-1.0;33.5;39.7;25.5;-1.0;11.0
12/06/2020;-1.0;-1.0;25.5;-1.0;51.0;-1.0;-1.0;-1.0;29.9;-1.0;-1.0;-1.0;-1.0;19.5;-1.0;-1.0;7.4;-1.0;28.6;14.0;-1.0;19.0;-1.0;36.3;59.3;35.9;-1.0;13.6
13/06/2020;-1.0;-1.0;13.8;-1.0;35.4;-1.0;-1.0;-1.0;33.0;-1.0;-1.0;-1.0;-1.0;7.8;-1.0;-1.0;0.9;-1.0;15.0;10.4;-1.0;12.2;-1.0;31.8;41.9;23.8;-1.0;10.4
14/06/2020;-1.0;-1.0;10.6;-1.0;29.2;-1.0;-1.0;-1.0;15.8;-1.0;-1.0;-1.0;-1.0;5.7;-1.0;-1.0;1.3;-1.0;15.3;6.3;-1.0;7.2;-1.0;23.1;39.8;15.5;-1.0;4.4
15/06/2020;-1.0;-1.0;12.5;-1.0;37.3;-1.0;-1.0;-1.0;12.6;-1.0;-1.0;-1.0;-1.0;9.7;-1.0;-1.0;2.5;-1.0;14.7;6.4;-1.0;7.7;-1.0;28.9;58.3;19.2;-1.0;6.3
16/06/2020;-1.0;-1.0;11.7;-1.0;41.8;-1.0;-1.0;-1.0;12.5;-1.0;-1.0;-1.0;-1.0;9.1;-1.0;-1.0;1.8;-1.0;13.6;5.8;-1.0;8.5;-1.0;23.9;49.2;18.7;-1.0;7.1
17/06/2020;-1.0;-1.0;13.8;-1.0;42.4;-1.0;-1.0;-1.0;30.8;-1.0;-1.0;-1.0;-1.0;10.9;-1.0;-1.0;4.3;-1.0;21.5;13.8;-1.0;12.0;-1.0;33.6;58.9;23.4;-1.0;6.8
18/06/2020;-1.0;-1.0;23.5;-1.0;46.2;-1.0;-1.0;-1.0;32.3;-1.0;-1.0;-1.0;-1.0;12.4;-1.0;-1.0;5.4;-1.0;24.2;15.7;-1.0;18.6;-1.0;38.4;62.8;33.3;-1.0;11.3
19/06/2020;-1.0;-1.0;19.8;-1.0;46.7;-1.0;-1.0;-1.0;18.4;-1.0;-1.0;-1.0;-1.0;12.8;-1.0;-1.0;5.2;-1.0;20.4;10.6;-1.0;11.3;-1.0;29.7;61.8;25.4;-1.0;8.9
20/06/2020;-1.0;-1.0;12.2;-1.0;34.9;-1.0;-1.0;-1.0;13.8;-1.0;-1.0;-1.0;-1.0;8.6;-1.0;-1.0;3.0;-1.0;16.0;9.1;-1.0;7.7;-1.0;22.5;53.0;19.6;-1.0;6.8
21/06/2020;-1.0;-1.0;8.4;-1.0;24.6;-1.0;-1.0;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;5.2;-1.0;-1.0;1.7;-1.0;12.5;-1.0;-1.0;4.9;-1.0;20.6;37.3;14.6;-1.0;4.7
22/06/2020;-1.0;-1.0;9.7;-1.0;34.1;-1.0;-1.0;-1.0;8.1;-1.0;-1.0;-1.0;-1.0;6.3;-1.0;-1.0;0.0;-1.0;11.0;-1.0;-1.0;5.0;-1.0;23.0;37.3;16.5;-1.0;5.9
23/06/2020;-1.0;-1.0;21.0;-1.0;56.0;-1.0;-1.0;-1.0;24.0;-1.0;-1.0;-1.0;-1.0;13.4;-1.0;-1.0;4.9;-1.0;20.7;-1.0;-1.0;13.0;-1.0;33.0;75.8;29.0;-1.0;8.9
24/06/2020;-1.0;-1.0;25.7;-1.0;66.5;-1.0;-1.0;-1.0;52.3;-1.0;-1.0;-1.0;-1.0;15.1;-1.0;-1.0;6.2;-1.0;16.7;-1.0;-1.0;19.5;-1.0;51.0;56.9;35.5;-1.0;15.7
25/06/2020;-1.0;-1.0;20.8;-1.0;57.3;-1.0;-1.0;-1.0;37.2;-1.0;-1.0;-1.0;-1.0;8.9;-1.0;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;11.4;-1.0;51.5;37.5;26.7;-1.0;21.9
26/06/2020;-1.0;-1.0;19.9;-1.0;52.9;-1.0;-1.0;-1.0;41.9;-1.0;-1.0;-1.0;-1.0;10.4;-1.0;-1.0;2.0;-1.0;12.6;-1.0;-1.0;16.8;-1.0;47.2;34.3;33.7;-1.0;21.4
27/06/2020;-1.0;-1.0;13.3;-1.0;39.3;-1.0;-1.0;-1.0;32.3;-1.0;-1.0;-1.0;-1.0;8.3;-1.0;-1.0;1.6;-1.0;9.5;-1.0;-1.0;10.5;-1.0;44.3;27.8;22.8;-1.0;11.6
28/06/2020;-1.0;-1.0;10.3;-1.0;28.1;-1.0;-1.0;-1.0;20.0;-1.0;-1.0;-1.0;-1.0;8.4;-1.0;-1.0;2.3;-1.0;13.3;-1.0;-1.0;7.3;-1.0;30.4;35.7;16.3;-1.0;5.1
29/06/2020;-1.0;-1.0;11.8;-1.0;41.2;-1.0;-1.0;-1.0;21.4;-1.0;-1.0;-1.0;-1.0;9.5;-1.0;-1.0;1.3;-1.0;14.7;-1.0;-1.0;8.1;-1.0;28.2;49.9;17.5;-1.0;7.4
30/06/2020;-1.0;-1.0;19.7;-1.0;56.5;-1.0;-1.0;-1.0;35.6;-1.0;-1.0;-1.0;-1.0;13.7;-1.0;-1.0;4.7;-1.0;22.5;-1.0;-1.0;14.7;-1.0;37.2;71.8;26.7;-1.0;9.6
01/07/2020;-1.0;-1.0;23.8;-1.0;55.2;-1.0;-1.0;-1.0;46.0;-1.0;-1.0;-1.0;-1.0;15.5;-1.0;-1.0;8.1;-1.0;20.0;-1.0;-1.0;24.8;-1.0;46.2;64.3;39.0;-1.0;17.2
02/07/2020;-1.0;-1.0;16.9;-1.0;36.4;-1.0;-1.0;-1.0;17.5;-1.0;-1.0;-1.0;-1.0;10.0;-1.0;-1.0;3.8;-1.0;16.9;-1.0;-1.0;9.8;-1.0;19.7;51.8;21.4;-1.0;8.2
03/07/2020;-1.0;-1.0;12.2;-1.0;34.1;-1.0;-1.0;-1.0;12.4;-1.0;-1.0;-1.0;-1.0;7.4;-1.0;-1.0;1.7;-1.0;13.9;-1.0;-1.0;8.6;-1.0;15.5;48.8;20.7;-1.0;7.9
04/07/2020;-1.0;-1.0;12.0;-1.0;39.8;-1.0;-1.0;-1.0;15.4;-1.0;-1.0;-1.0;-1.0;9.5;-1.0;-1.0;2.5;-1.0;14.0;-1.0;-1.0;8.7;-1.0;18.8;54.2;19.5;-1.0;6.6
05/07/2020;-1.0;-1.0;11.4;-1.0;31.1;-1.0;-1.0;-1.0;17.3;-1.0;-1.0;-1.0;-1.0;8.5;-1.0;-1.0;2.2;-1.0;13.1;-1.0;-1.0;8.9;-1.0;21.0;46.9;16.8;-1.0;7.1
06/07/2020;-1.0;-1.0;9.3;-1.0;27.6;-1.0;-1.0;-1.0;9.3;-1.0;-1.0;-1.0;-1.0;5.7;-1.0;-1.0;-1.0;-1.0;10.5;-1.0;-1.0;5.8;-1.0;13.7;41.5;14.5;-1.0;5.9
07/07/2020;-1.0;-1.0;13.0;-1.0;41.3;-1.0;-1.0;-1.0;12.3;-1.0;-1.0;-1.0;-1.0;8.4;-1.0;-1.0;-1.0;-1.0;14.6;-1.0;-1.0;8.4;-1.0;16.8;54.3;20.4;-1.0;6.6
08/07/2020;-1.0;-1.0;21.1;-1.0;59.2;-1.0;-1.0;-1.0;27.0;-1.0;-1.0;-1.0;-1.0;14.2;-1.0;-1.0;4.1;-1.0;24.5;-1.0;-1.0;14.9;-1.0;25.7;78.3;29.5;-1.0;10.8
09/07/2020;-1.0;-1.0;48.1;-1.0;82.5;-1.0;-1.0;-1.0;61.8;-1.0;-1.0;-1.0;-1.0;17.2;-1.0;-1.0;7.9;-1.0;27.9;-1.0;-1.0;31.6;-1.0;50.3;93.5;53.8;-1.0;16.9
10/07/2020;-1.0;-1.0;24.5;-1.0;60.3;-1.0;-1.0;-1.0;30.5;-1.0;-1.0;-1.0;-1.0;18.4;-1.0;-1.0;5.0;-1.0;23.8;-1.0;-1.0;14.7;-1.0;34.2;78.9;29.8;-1.0;13.0
11/07/2020;-1.0;-1.0;8.3;-1.0;38.8;-1.0;-1.0;-1.0;7.3;-1.0;-1.0;-1.0;-1.0;6.4;-1.0;-1.0;0.3;-1.0;9.4;-1.0;-1.0;6.7;-1.0;10.5;35.3;11.7;-1.0;5.6
12/07/2020;-1.0;-1.0;7.7;-1.0;36.6;-1.0;-1.0;-1.0;10.2;-1.0;-1.0;-1.0;-1.0;6.8;-1.0;-1.0;0.7;-1.0;11.3;-1.0;-1.0;4.1;-1.0;13.6;45.2;14.2;-1.0;4.9
13/07/2020;-1.0;-1.0;19.6;-1.0;49.0;-1.0;-1.0;-1.0;23.4;-1.0;-1.0;-1.0;-1.0;11.9;-1.0;-1.0;4.2;-1.0;22.0;-1.0;-1.0;14.5;-1.0;24.2;67.2;27.4;-1.0;10.2
14/07/2020;-1.0;-1.0;10.0;-1.0;32.8;-1.0;-1.0;-1.0;15.2;-1.0;-1.0;-1.0;-1.0;6.5;-1.0;-1.0;3.1;-1.0;15.4;-1.0;-1.0;6.2;-1.0;18.5;57.9;16.8;-1.0;6.1
15/07/2020;-1.0;-1.0;19.5;-1.0;41.6;-1.0;-1.0;-1.0;29.2;-1.0;-1.0;-1.0;-1.0;18.9;-1.0;-1.0;9.0;-1.0;23.8;-1.0;-1.0;16.0;-1.0;23.9;60.1;30.5;-1.0;12.2
16/07/2020;-1.0;-1.0;9.2;-1.0;33.1;-1.0;-1.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;5.9;-1.0;-1.0;0.6;-1.0;11.3;-1.0;-1.0;7.1;-1.0;16.5;42.8;19.2;-1.0;6.4
17/07/2020;-1.0;-1.0;11.2;-1.0;32.6;-1.0;-1.0;-1.0;8.4;-1.0;-1.0;-1.0;-1.0;6.2;-1.0;-1.0;0.5;-1.0;11.7;-1.0;-1.0;5.5;-1.0;17.7;38.6;14.9;-1.0;8.4
18/07/2020;-1.0;-1.0;12.2;-1.0;38.2;-1.0;-1.0;-1.0;9.3;-1.0;-1.0;-1.0;-1.0;8.7;-1.0;-1.0;1.2;-1.0;13.1;-1.0;-1.0;7.2;-1.0;23.0;46.1;18.6;-1.0;7.7
19/07/2020;-1.0;-1.0;17.2;-1.0;47.5;-1.0;-1.0;-1.0;24.6;-1.0;-1.0;-1.0;-1.0;11.4;-1.0;-1.0;3.6;-1.0;21.3;-1.0;-1.0;10.1;-1.0;43.5;66.9;26.9;-1.0;7.8
20/07/2020;-1.0;-1.0;22.3;-1.0;64.2;-1.0;-1.0;-1.0;47.3;-1.0;-1.0;-1.0;-1.0;17.0;-1.0;-1.0;6.7;-1.0;15.7;-1.0;-1.0;17.8;-1.0;93.6;57.1;33.5;-1.0;17.6
21/07/2020;-1.0;-1.0;20.8;-1.0;58.1;-1.0;-1.0;-1.0;35.2;-1.0;-1.0;-1.0;-1.0;17.2;-1.0;-1.0;5.7;-1.0;18.3;-1.0;-1.0;17.1;-1.0;75.4;70.5;34.4;-1.0;11.0
22/07/2020;-1.0;-1.0;28.1;-1.0;49.6;-1.0;-1.0;-1.0;48.1;-1.0;-1.0;-1.0;-1.0;20.4;-1.0;-1.0;-1.0;-1.0;25.4;-1.0;-1.0;25.6;-1.0;72.8;61.4;41.6;-1.0;18.0
23/07/2020;-1.0;-1.0;25.9;-1.0;64.3;-1.0;-1.0;-1.0;34.1;-1.0;-1.0;-1.0;-1.0;16.3;-1.0;-1.0;-1.0;-1.0;28.1;-1.0;-1.0;18.3;-1.0;69.9;90.2;40.7;-1.0;11.6
24/07/2020;-1.0;-1.0;22.9;-1.0;60.6;-1.0;-1.0;-1.0;31.3;-1.0;-1.0;-1.0;-1.0;15.6;-1.0;-1.0;-1.0;-1.0;24.2;-1.0;-1.0;16.0;-1.0;66.2;80.7;34.6;-1.0;14.6
25/07/2020;-1.0;-1.0;18.3;-1.0;49.5;-1.0;-1.0;-1.0;40.9;-1.0;-1.0;-1.0;-1.0;12.6;-1.0;-1.0;10.2;-1.0;21.3;-1.0;-1.0;14.9;-1.0;57.9;64.6;28.4;-1.0;12.1
26/07/2020;-1.0;-1.0;7.4;-1.0;32.6;-1.0;-1.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;9.7;-1.0;-1.0;7.6;-1.0;10.9;-1.0;-1.0;5.2;-1.0;39.7;45.3;14.3;-1.0;5.8
27/07/2020;-1.0;-1.0;16.4;-1.0;42.7;-1.0;-1.0;-1.0;28.7;-1.0;-1.0;-1.0;-1.0;9.4;-1.0;-1.0;7.8;-1.0;11.3;-1.0;-1.0;12.6;-1.0;73.4;31.4;24.9;-1.0;15.9
28/07/2020;-1.0;-1.0;15.2;-1.0;57.3;-1.0;-1.0;-1.0;20.5;-1.0;-1.0;-1.0;-1.0;10.0;-1.0;-1.0;8.9;-1.0;13.5;5.7;-1.0;9.8;-1.0;47.3;51.3;23.5;-1.0;11.5
29/07/2020;-1.0;-1.0;16.1;-1.0;56.8;-1.0;-1.0;-1.0;13.9;-1.0;-1.0;-1.0;-1.0;11.3;-1.0;-1.0;7.4;-1.0;16.1;6.6;-1.0;8.5;-1.0;42.0;67.3;22.3;-1.0;8.0
30/07/2020;-1.0;-1.0;22.6;-1.0;73.2;-1.0;-1.0;-1.0;44.3;-1.0;-1.0;-1.0;-1.0;16.5;-1.0;-1.0;10.6;-1.0;21.1;12.0;-1.0;16.4;-1.0;95.2;68.5;34.6;-1.0;16.0
31/07/2020;-1.0;-1.0;25.4;-1.0;73.4;-1.0;-1.0;-1.0;47.1;-1.0;-1.0;-1.0;-1.0;14.0;-1.0;-1.0;8.4;-1.0;14.1;14.2;-1.0;15.1;-1.0;95.6;53.8;33.8;-1.0;21.7
01/08/2020;-1.0;-1.0;17.0;-1.0;51.5;-1.0;-1.0;-1.0;33.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;23.5;15.0;-1.0;13.9;-1.0;55.1;71.9;27.2;-1.0;9.8
02/08/2020;-1.0;-1.0;8.3;-1.0;29.7;-1.0;-1.0;-1.0;12.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;10.9;11.3;-1.0;5.5;-1.0;24.3;39.8;12.5;-1.0;6.2
03/08/2020;-1.0;-1.0;10.4;-1.0;31.7;-1.0;-1.0;-1.0;14.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;13.3;8.3;-1.0;8.2;-1.0;23.8;43.1;17.3;-1.0;7.8
04/08/2020;-1.0;-1.0;11.6;-1.0;37.2;-1.0;-1.0;-1.0;11.3;-1.0;-1.0;-1.0;-1.0;9.9;-1.0;-1.0;8.7;-1.0;12.3;6.3;-1.0;8.3;-1.0;21.3;43.7;19.1;-1.0;8.5
05/08/2020;-1.0;-1.0;16.9;-1.0;50.3;-1.0;-1.0;-1.0;16.9;-1.0;-1.0;-1.0;-1.0;17.0;-1.0;-1.0;8.7;-1.0;19.0;9.6;-1.0;10.3;-1.0;39.8;64.3;25.3;-1.0;10.4
06/08/2020;-1.0;-1.0;37.6;-1.0;54.8;-1.0;-1.0;-1.0;38.0;-1.0;-1.0;-1.0;-1.0;23.0;-1.0;-1.0;14.6;-1.0;34.4;28.3;-1.0;23.2;-1.0;50.3;88.2;51.2;-1.0;11.5
07/08/2020;-1.0;-1.0;40.2;-1.0;78.8;-1.0;-1.0;-1.0;68.9;-1.0;-1.0;-1.0;-1.0;25.4;-1.0;-1.0;18.6;-1.0;36.9;36.0;-1.0;36.2;-1.0;99.1;106.0;59.3;-1.0;16.9
08/08/2020;-1.0;-1.0;31.8;-1.0;62.6;-1.0;-1.0;-1.0;46.9;-1.0;-1.0;-1.0;-1.0;21.1;-1.0;-1.0;12.4;-1.0;26.3;28.3;-1.0;22.7;-1.0;66.3;87.1;51.4;-1.0;14.3
09/08/2020;-1.0;-1.0;20.1;-1.0;49.4;-1.0;-1.0;-1.0;44.1;-1.0;-1.0;-1.0;-1.0;18.7;-1.0;-1.0;14.6;-1.0;22.1;18.6;-1.0;20.0;-1.0;75.9;59.5;35.1;-1.0;13.6
10/08/2020;-1.0;-1.0;19.2;-1.0;46.8;-1.0;-1.0;-1.0;45.0;-1.0;-1.0;-1.0;-1.0;18.5;-1.0;-1.0;13.0;-1.0;19.7;19.4;-1.0;20.2;-1.0;85.7;43.7;36.6;-1.0;15.6
11/08/2020;-1.0;-1.0;22.1;-1.0;59.8;-1.0;-1.0;-1.0;52.1;-1.0;-1.0;-1.0;-1.0;13.2;-1.0;-1.0;11.0;-1.0;18.3;23.2;-1.0;-1.0;-1.0;81.7;66.8;44.9;-1.0;18.5
12/08/2020;-1.0;-1.0;15.9;-1.0;47.1;-1.0;-1.0;-1.0;35.7;-1.0;-1.0;-1.0;-1.0;8.1;-1.0;-1.0;8.6;-1.0;10.6;11.1;-1.0;15.7;-1.0;86.8;35.1;26.9;-1.0;18.2
13/08/2020;-1.0;-1.0;17.9;-1.0;43.0;-1.0;-1.0;-1.0;49.8;-1.0;-1.0;-1.0;-1.0;13.9;-1.0;-1.0;12.7;-1.0;19.6;17.2;-1.0;19.2;-1.0;60.7;38.9;34.6;-1.0;19.0
14/08/2020;-1.0;-1.0;19.4;-1.0;48.3;-1.0;-1.0;-1.0;25.0;-1.0;-1.0;-1.0;-1.0;16.1;-1.0;-1.0;10.6;-1.0;19.2;12.2;-1.0;14.2;-1.0;44.7;59.1;25.8;-1.0;12.9
15/08/2020;-1.0;-1.0;20.0;-1.0;42.2;-1.0;-1.0;-1.0;26.8;-1.0;-1.0;-1.0;-1.0;15.1;-1.0;-1.0;8.5;-1.0;23.2;10.8;-1.0;12.6;-1.0;47.8;60.8;27.0;-1.0;9.5
16/08/2020;-1.0;-1.0;18.0;-1.0;37.7;-1.0;-1.0;-1.0;40.5;-1.0;-1.0;-1.0;-1.0;20.4;-1.0;-1.0;15.3;-1.0;23.4;17.3;-1.0;18.9;-1.0;41.7;53.2;27.2;-1.0;11.5
17/08/2020;-1.0;-1.0;17.9;-1.0;-1.0;-1.0;-1.0;-1.0;28.5;-1.0;-1.0;-1.0;-1.0;12.1;-1.0;-1.0;12.3;-1.0;20.2;10.5;-1.0;15.7;-1.0;52.8;49.1;29.1;-1.0;11.0
18/08/2020;-1.0;-1.0;18.5;-1.0;-1.0;-1.0;-1.0;-1.0;26.4;-1.0;-1.0;-1.0;-1.0;16.9;-1.0;-1.0;9.9;-1.0;23.1;10.2;-1.0;14.0;-1.0;60.4;61.1;29.3;-1.0;11.6
19/08/2020;-1.0;-1.0;20.2;-1.0;42.4;-1.0;-1.0;-1.0;35.0;-1.0;-1.0;-1.0;-1.0;11.8;-1.0;-1.0;9.6;-1.0;15.9;10.0;-1.0;17.2;-1.0;78.7;32.8;28.7;-1.0;14.1
20/08/2020;-1.0;-1.0;9.9;-1.0;28.9;-1.0;-1.0;-1.0;17.5;-1.0;-1.0;-1.0;-1.0;3.6;-1.0;-1.0;4.3;-1.0;4.2;3.9;-1.0;8.7;-1.0;56.2;18.5;16.4;-1.0;12.6
21/08/2020;-1.0;-1.0;10.9;-1.0;28.3;-1.0;-1.0;-1.0;17.6;-1.0;-1.0;-1.0;-1.0;6.5;-1.0;-1.0;5.1;-1.0;6.2;4.1;-1.0;10.4;-1.0;76.7;14.4;19.7;-1.0;13.0
22/08/2020;-1.0;-1.0;10.5;-1.0;29.5;-1.0;-1.0;-1.0;13.2;-1.0;-1.0;-1.0;-1.0;11.3;-1.0;-1.0;7.3;-1.0;13.5;7.4;-1.0;10.0;-1.0;35.7;44.5;18.9;-1.0;6.6
23/08/2020;-1.0;-1.0;6.7;-1.0;23.9;-1.0;-1.0;-1.0;8.6;-1.0;-1.0;-1.0;-1.0;7.6;-1.0;-1.0;5.3;-1.0;8.7;4.2;-1.0;5.2;-1.0;26.5;35.0;12.1;-1.0;4.9
24/08/2020;-1.0;-1.0;16.3;-1.0;41.3;-1.0;-1.0;-1.0;19.0;-1.0;-1.0;-1.0;-1.0;15.1;-1.0;-1.0;7.8;-1.0;20.3;8.6;-1.0;13.8;-1.0;26.6;57.4;23.0;-1.0;11.1
25/08/2020;-1.0;-1.0;26.3;-1.0;49.5;-1.0;-1.0;-1.0;54.6;-1.0;-1.0;-1.0;-1.0;15.4;-1.0;-1.0;11.0;-1.0;22.9;27.1;-1.0;27.4;-1.0;73.2;54.3;44.0;-1.0;23.5
26/08/2020;-1.0;-1.0;21.9;-1.0;42.7;-1.0;-1.0;-1.0;28.7;-1.0;-1.0;-1.0;-1.0;18.5;-1.0;-1.0;8.3;-1.0;18.6;17.7;-1.0;18.7;-1.0;49.6;66.7;31.6;-1.0;11.5
27/08/2020;-1.0;-1.0;33.5;-1.0;57.5;-1.0;-1.0;-1.0;47.9;-1.0;-1.0;-1.0;-1.0;21.4;-1.0;-1.0;9.6;-1.0;28.1;27.0;-1.0;29.2;-1.0;64.6;81.3;45.4;-1.0;15.9
28/08/2020;-1.0;-1.0;33.5;-1.0;49.9;-1.0;-1.0;-1.0;48.9;-1.0;-1.0;-1.0;-1.0;21.4;-1.0;-1.0;13.0;-1.0;23.9;25.3;-1.0;35.5;-1.0;51.9;64.4;42.9;-1.0;26.8
29/08/2020;-1.0;-1.0;16.7;-1.0;37.0;-1.0;-1.0;-1.0;21.9;-1.0;-1.0;-1.0;-1.0;14.3;-1.0;-1.0;6.3;-1.0;17.5;10.5;-1.0;13.3;-1.0;20.0;51.9;21.4;-1.0;11.1
30/08/2020;-1.0;-1.0;8.7;-1.0;18.6;-1.0;-1.0;-1.0;14.4;-1.0;-1.0;-1.0;-1.0;9.7;-1.0;-1.0;5.4;-1.0;11.6;12.7;-1.0;8.3;-1.0;18.3;40.7;-1.0;-1.0;5.8
31/08/2020;-1.0;-1.0;13.4;-1.0;35.8;-1.0;-1.0;-1.0;14.7;-1.0;-1.0;-1.0;-1.0;15.0;-1.0;-1.0;7.1;-1.0;13.9;10.4;-1.0;11.7;-1.0;26.7;53.2;-1.0;-1.0;10.6
01/09/2020;-1.0;-1.0;15.5;-1.0;41.9;-1.0;-1.0;-1.0;14.3;-1.0;-1.0;-1.0;-1.0;13.6;-1.0;-1.0;6.1;-1.0;16.3;7.6;-1.0;12.9;-1.0;29.8;51.9;22.3;-1.0;13.1
02/09/2020;-1.0;-1.0;18.4;-1.0;47.7;-1.0;-1.0;-1.0;18.6;-1.0;-1.0;-1.0;-1.0;15.8;-1.0;-1.0;7.3;-1.0;21.6;10.3;-1.0;15.5;-1.0;37.2;62.4;29.3;-1.0;14.0
03/09/2020;-1.0;-1.0;38.0;-1.0;59.5;-1.0;-1.0;-1.0;50.0;-1.0;-1.0;-1.0;-1.0;21.1;-1.0;-1.0;11.3;-1.0;37.5;29.5;-1.0;28.4;-1.0;64.1;94.2;47.9;-1.0;17.0
04/09/2020;-1.0;-1.0;30.3;-1.0;60.1;-1.0;-1.0;-1.0;61.2;-1.0;-1.0;-1.0;-1.0;20.4;-1.0;-1.0;13.2;-1.0;21.4;23.6;-1.0;30.0;-1.0;92.3;53.5;42.5;-1.0;30.4
05/09/2020;-1.0;-1.0;14.2;-1.0;56.0;-1.0;-1.0;-1.0;23.3;-1.0;-1.0;-1.0;-1.0;8.2;-1.0;-1.0;4.6;-1.0;10.2;12.8;-1.0;11.3;-1.0;62.6;50.2;24.8;-1.0;12.3
06/09/2020;-1.0;-1.0;6.3;-1.0;29.7;-1.0;-1.0;-1.0;8.4;-1.0;-1.0;-1.0;-1.0;5.6;-1.0;-1.0;2.4;-1.0;7.6;3.8;-1.0;4.9;-1.0;20.4;30.6;12.5;-1.0;5.2
07/09/2020;-1.0;-1.0;11.3;-1.0;32.8;-1.0;-1.0;-1.0;10.6;-1.0;-1.0;-1.0;-1.0;7.1;-1.0;-1.0;4.2;-1.0;10.9;6.0;-1.0;7.3;-1.0;24.7;40.7;15.0;-1.0;8.2
08/09/2020;-1.0;-1.0;32.4;-1.0;58.3;-1.0;-1.0;-1.0;35.1;-1.0;-1.0;-1.0;-1.0;21.5;-1.0;-1.0;9.3;-1.0;28.0;23.6;-1.0;20.5;-1.0;49.5;78.1;39.7;-1.0;16.2
09/09/2020;-1.0;-1.0;46.6;-1.0;73.3;-1.0;-1.0;-1.0;89.1;-1.0;-1.0;-1.0;-1.0;33.8;-1.0;-1.0;20.0;-1.0;47.8;50.7;-1.0;55.1;-1.0;101.7;103.4;69.3;-1.0;25.2
10/09/2020;-1.0;-1.0;35.4;-1.0;63.7;-1.0;-1.0;-1.0;21.8;-1.0;-1.0;-1.0;-1.0;23.0;-1.0;-1.0;11.6;-1.0;31.1;12.4;-1.0;25.7;-1.0;49.5;75.8;42.2;-1.0;18.2
11/09/2020;-1.0;-1.0;29.2;-1.0;61.4;-1.0;-1.0;-1.0;28.9;-1.0;-1.0;-1.0;-1.0;21.9;-1.0;-1.0;9.9;-1.0;29.1;16.0;-1.0;20.5;-1.0;40.0;73.8;35.2;-1.0;16.0
12/09/2020;-1.0;-1.0;25.7;-1.0;48.8;-1.0;-1.0;-1.0;32.9;-1.0;-1.0;-1.0;-1.0;18.8;-1.0;-1.0;10.3;-1.0;27.6;19.9;-1.0;21.4;-1.0;25.2;72.5;33.4;-1.0;13.9
13/09/2020;-1.0;-1.0;33.1;-1.0;54.3;-1.0;-1.0;-1.0;47.6;-1.0;-1.0;-1.0;-1.0;19.2;-1.0;-1.0;7.8;-1.0;30.9;22.0;-1.0;24.6;-1.0;56.0;75.8;42.3;-1.0;11.0
