;FR20013;FR20046;FR20062;FR20065;FR20061;FR20077;FR20037;FR20017;FR20048;indicateur;moyenne;q1;mediane;q3;d10;seuil_oms
05/01/2015;32.0;19.6;25.0;25.0;19.0;-1.0;-1.0;-1.0;-1.0;25.56;1;1;1;1;0;1
06/01/2015;47.0;32.0;43.0;40.0;28.0;-1.0;-1.0;-1.0;-1.0;39.2;1;1;1;1;1;1
07/01/2015;48.0;36.3;-1.0;44.0;49.0;-1.0;-1.0;-1.0;-1.0;42.4;1;1;1;1;1;1
08/01/2015;45.0;35.5;-1.0;38.0;36.0;-1.0;-1.0;-1.0;-1.0;40.08;1;1;1;1;1;1
09/01/2015;36.0;37.9;34.0;35.0;21.0;-1.0;-1.0;-1.0;-1.0;36.36;1;1;1;1;0;1
10/01/2015;29.0;23.9;24.0;26.0;17.0;-1.0;-1.0;-1.0;-1.0;26.09;1;1;1;1;0;1
11/01/2015;-1.0;11.6;11.0;13.0;7.0;-1.0;-1.0;-1.0;-1.0;11.33;0;1;0;0;0;0
12/01/2015;29.0;31.0;23.0;25.0;21.0;-1.0;-1.0;-1.0;-1.0;29.52;1;1;1;1;0;1
13/01/2015;-1.0;16.3;23.0;24.0;20.0;-1.0;-1.0;-1.0;-1.0;16.92;0;1;1;0;0;0
14/01/2015;-1.0;7.9;12.0;17.0;13.0;-1.0;-1.0;-1.0;-1.0;8.55;0;0;0;0;0;0
15/01/2015;-1.0;6.9;12.0;18.0;13.0;-1.0;-1.0;-1.0;-1.0;7.69;0;0;0;0;0;0
16/01/2015;-1.0;5.6;10.0;18.0;11.0;-1.0;-1.0;-1.0;-1.0;6.35;0;0;0;0;0;0
17/01/2015;15.0;6.3;12.0;13.0;11.0;-1.0;-1.0;-1.0;-1.0;10.71;0;1;0;0;0;0
18/01/2015;32.0;16.9;24.0;25.0;28.0;-1.0;-1.0;-1.0;-1.0;24.56;1;1;1;1;0;0
19/01/2015;23.0;11.1;15.0;-1.0;24.0;-1.0;-1.0;-1.0;-1.0;17.24;0;1;1;0;0;0
20/01/2015;24.0;16.0;21.0;-1.0;23.0;-1.0;-1.0;-1.0;-1.0;20.12;1;1;1;0;0;0
21/01/2015;27.0;16.0;20.0;-1.0;23.0;-1.0;-1.0;-1.0;-1.0;21.52;1;1;1;0;0;0
22/01/2015;32.0;24.9;31.0;26.0;29.0;-1.0;-1.0;-1.0;-1.0;28.48;1;1;1;1;0;1
23/01/2015;23.0;19.1;24.0;21.0;19.0;-1.0;-1.0;-1.0;-1.0;21.04;1;1;1;0;0;0
24/01/2015;24.0;17.9;24.0;20.0;19.0;-1.0;-1.0;-1.0;-1.0;20.93;1;1;1;0;0;0
25/01/2015;9.0;5.9;10.0;8.0;7.0;-1.0;-1.0;-1.0;-1.0;7.49;0;0;0;0;0;0
26/01/2015;17.0;12.0;16.0;14.0;15.0;-1.0;-1.0;-1.0;-1.0;14.54;0;1;0;0;0;0
27/01/2015;15.0;-1.0;15.0;13.0;12.0;-1.0;-1.0;-1.0;-1.0;14.77;0;1;0;0;0;0
28/01/2015;20.0;-1.0;18.0;17.0;17.0;-1.0;-1.0;-1.0;-1.0;19.68;0;1;1;0;0;0
29/01/2015;12.0;8.3;11.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;10.18;0;0;0;0;0;0
30/01/2015;8.0;6.5;7.0;8.0;4.0;-1.0;-1.0;-1.0;-1.0;7.15;0;0;0;0;0;0
31/01/2015;15.0;14.6;14.0;14.0;11.0;-1.0;-1.0;-1.0;-1.0;14.65;0;1;0;0;0;0
01/02/2015;9.0;6.6;9.0;9.0;6.0;-1.0;-1.0;-1.0;-1.0;7.78;0;0;0;0;0;0
02/02/2015;13.0;8.9;-1.0;7.0;8.0;-1.0;-1.0;-1.0;-1.0;10.81;0;1;0;0;0;0
03/02/2015;25.0;22.5;-1.0;-1.0;15.0;-1.0;-1.0;-1.0;-1.0;23.46;1;1;1;0;0;0
04/02/2015;19.0;18.5;20.0;-1.0;16.0;-1.0;-1.0;-1.0;-1.0;18.68;0;1;1;0;0;0
05/02/2015;-1.0;16.9;16.0;13.0;13.0;-1.0;-1.0;-1.0;-1.0;16.54;0;1;1;0;0;0
06/02/2015;-1.0;28.4;26.0;21.0;22.0;-1.0;-1.0;-1.0;-1.0;27.76;1;1;1;1;0;1
07/02/2015;38.0;39.2;36.0;28.0;33.0;-1.0;-1.0;-1.0;-1.0;38.25;1;1;1;1;1;1
08/02/2015;23.0;26.9;24.0;18.0;19.0;-1.0;-1.0;-1.0;-1.0;24.66;1;1;1;1;0;0
09/02/2015;13.0;14.1;13.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0;13.39;0;1;0;0;0;0
10/02/2015;-1.0;32.3;25.0;22.0;26.0;-1.0;-1.0;-1.0;-1.0;31.44;1;1;1;1;0;1
11/02/2015;-1.0;76.1;56.0;53.0;48.0;-1.0;-1.0;-1.0;-1.0;73.19;1;1;1;1;1;1
12/02/2015;53.0;71.7;50.0;60.0;49.0;-1.0;-1.0;-1.0;-1.0;61.67;1;1;1;1;1;1
13/02/2015;33.0;34.8;34.0;46.0;32.0;-1.0;-1.0;-1.0;-1.0;33.98;1;1;1;1;0;1
14/02/2015;10.0;7.6;10.0;22.0;11.0;-1.0;-1.0;-1.0;-1.0;9.05;0;0;0;0;0;0
15/02/2015;10.0;5.6;9.0;13.0;9.0;-1.0;-1.0;-1.0;-1.0;7.92;0;0;0;0;0;0
16/02/2015;28.0;23.4;25.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;25.73;1;1;1;1;0;1
17/02/2015;26.0;22.9;24.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;24.48;1;1;1;1;0;0
18/02/2015;26.0;25.4;24.0;29.0;21.0;-1.0;-1.0;-1.0;-1.0;25.56;1;1;1;1;0;1
19/02/2015;40.0;47.9;39.0;45.0;37.0;-1.0;-1.0;-1.0;-1.0;43.65;1;1;1;1;1;1
20/02/2015;25.0;27.9;24.0;31.0;24.0;-1.0;-1.0;-1.0;-1.0;26.38;1;1;1;1;0;1
21/02/2015;12.0;11.6;12.0;16.0;10.0;-1.0;-1.0;-1.0;-1.0;11.79;0;1;0;0;0;0
22/02/2015;11.0;8.9;10.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0;9.96;0;0;0;0;0;0
23/02/2015;21.0;19.5;18.0;21.0;18.0;-1.0;-1.0;-1.0;-1.0;20.15;1;1;1;0;0;0
24/02/2015;9.0;11.1;10.0;10.0;6.0;-1.0;-1.0;-1.0;-1.0;9.92;0;0;0;0;0;0
25/02/2015;11.0;6.2;10.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0;8.7;0;0;0;0;0;0
26/02/2015;22.0;17.5;19.0;20.0;17.0;-1.0;-1.0;-1.0;-1.0;19.65;0;1;1;0;0;0
27/02/2015;14.0;13.5;15.0;17.0;13.0;-1.0;-1.0;-1.0;-1.0;13.79;0;1;0;0;0;0
28/02/2015;18.0;18.4;15.0;-1.0;16.0;-1.0;-1.0;-1.0;-1.0;18.07;0;1;1;0;0;0
01/03/2015;11.0;10.0;12.0;-1.0;13.0;-1.0;-1.0;-1.0;-1.0;10.61;0;0;0;0;0;0
02/03/2015;8.0;6.6;9.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;7.32;0;0;0;0;0;0
03/03/2015;18.0;20.1;14.0;24.0;10.0;-1.0;-1.0;-1.0;-1.0;18.72;0;1;1;0;0;0
04/03/2015;-1.0;6.1;7.0;10.0;4.0;-1.0;-1.0;-1.0;-1.0;6.09;0;0;0;0;0;0
05/03/2015;-1.0;8.8;12.0;11.0;7.0;-1.0;-1.0;-1.0;-1.0;8.85;0;0;0;0;0;0
06/03/2015;16.0;10.8;13.0;14.0;9.0;-1.0;-1.0;-1.0;-1.0;13.26;0;1;0;0;0;0
07/03/2015;31.0;27.0;23.0;24.0;21.0;-1.0;-1.0;-1.0;-1.0;28.57;1;1;1;1;0;1
08/03/2015;44.0;47.0;41.0;43.0;30.0;-1.0;-1.0;-1.0;-1.0;44.89;1;1;1;1;1;1
09/03/2015;48.0;47.2;40.0;44.0;31.0;-1.0;-1.0;-1.0;-1.0;46.88;1;1;1;1;1;1
10/03/2015;53.0;53.7;47.0;48.0;42.0;-1.0;-1.0;-1.0;-1.0;52.8;1;1;1;1;1;1
11/03/2015;39.0;33.4;32.0;34.0;28.0;-1.0;-1.0;-1.0;-1.0;35.83;1;1;1;1;0;1
12/03/2015;29.0;21.6;23.0;24.0;17.0;-1.0;-1.0;-1.0;-1.0;24.97;1;1;1;1;0;0
13/03/2015;24.0;24.1;22.0;23.0;15.0;-1.0;-1.0;-1.0;-1.0;23.71;1;1;1;0;0;0
14/03/2015;18.0;15.6;17.0;16.0;16.0;-1.0;-1.0;-1.0;-1.0;16.77;0;1;1;0;0;0
15/03/2015;53.0;50.7;47.0;49.0;43.0;-1.0;-1.0;-1.0;-1.0;51.44;1;1;1;1;1;1
16/03/2015;41.0;37.9;35.0;35.0;39.0;-1.0;-1.0;-1.0;-1.0;39.3;1;1;1;1;1;1
17/03/2015;47.0;44.5;40.0;47.0;36.0;-1.0;-1.0;-1.0;-1.0;45.35;1;1;1;1;1;1
18/03/2015;45.0;37.7;36.0;42.0;34.0;-1.0;-1.0;-1.0;-1.0;41.02;1;1;1;1;1;1
19/03/2015;75.0;67.9;66.0;68.0;61.0;-1.0;-1.0;-1.0;-1.0;70.97;1;1;1;1;1;1
20/03/2015;115.0;106.5;98.0;99.0;91.0;-1.0;-1.0;-1.0;-1.0;109.74;1;1;1;1;1;1
21/03/2015;81.0;81.1;75.0;76.0;67.0;-1.0;-1.0;-1.0;-1.0;80.43;1;1;1;1;1;1
22/03/2015;25.0;20.7;22.0;23.0;21.0;-1.0;-1.0;-1.0;-1.0;22.78;1;1;1;0;0;0
23/03/2015;32.0;29.3;29.0;31.0;25.0;-1.0;-1.0;-1.0;-1.0;30.44;1;1;1;1;0;1
24/03/2015;27.0;21.6;25.0;33.0;23.0;-1.0;-1.0;-1.0;-1.0;24.37;1;1;1;0;0;0
25/03/2015;9.0;3.8;8.0;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;6.35;0;0;0;0;0;0
26/03/2015;25.0;19.9;20.0;-1.0;15.0;-1.0;-1.0;-1.0;-1.0;22.16;1;1;1;0;0;0
27/03/2015;14.0;10.7;12.0;14.0;9.0;-1.0;-1.0;-1.0;-1.0;12.25;0;1;0;0;0;0
28/03/2015;24.0;17.8;18.0;26.0;17.0;-1.0;-1.0;-1.0;-1.0;20.78;1;1;1;0;0;0
29/03/2015;25.0;13.4;18.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;19.26;0;1;1;0;0;0
30/03/2015;-1.0;3.1;8.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0;3.51;0;0;0;0;0;0
31/03/2015;10.0;3.1;9.0;16.0;6.0;-1.0;-1.0;-1.0;-1.0;6.69;0;0;0;0;0;0
01/04/2015;12.0;2.5;10.0;9.0;6.0;-1.0;-1.0;-1.0;-1.0;7.28;0;0;0;0;0;0
02/04/2015;20.0;11.4;15.0;22.0;9.0;-1.0;-1.0;-1.0;-1.0;15.54;0;1;0;0;0;0
03/04/2015;17.0;4.3;9.0;18.0;9.0;-1.0;-1.0;-1.0;-1.0;10.65;0;0;0;0;0;0
04/04/2015;10.0;0.9;7.0;11.0;5.0;-1.0;-1.0;-1.0;-1.0;5.53;0;0;0;0;0;0
05/04/2015;13.0;6.5;11.0;11.0;9.0;-1.0;-1.0;-1.0;-1.0;9.76;0;0;0;0;0;0
06/04/2015;13.0;6.8;11.0;12.0;9.0;-1.0;-1.0;-1.0;-1.0;9.92;0;0;0;0;0;0
07/04/2015;21.0;11.7;16.0;18.0;13.0;-1.0;-1.0;-1.0;-1.0;16.25;0;1;1;0;0;0
08/04/2015;23.0;19.2;19.0;23.0;14.0;-1.0;-1.0;-1.0;-1.0;20.85;1;1;1;0;0;0
09/04/2015;21.0;18.8;18.0;29.0;15.0;-1.0;-1.0;-1.0;-1.0;19.81;1;1;1;0;0;0
10/04/2015;13.0;5.1;11.0;18.0;9.0;-1.0;-1.0;-1.0;-1.0;9.19;0;0;0;0;0;0
11/04/2015;17.0;8.7;12.0;19.0;11.0;-1.0;-1.0;-1.0;-1.0;12.85;0;1;0;0;0;0
12/04/2015;19.0;14.4;14.0;19.0;11.0;-1.0;-1.0;-1.0;-1.0;16.49;0;1;1;0;0;0
13/04/2015;-1.0;12.5;18.0;20.0;10.0;-1.0;-1.0;-1.0;-1.0;12.7;0;1;0;0;0;0
14/04/2015;-1.0;3.9;11.0;12.0;7.0;-1.0;-1.0;-1.0;-1.0;4.51;0;0;0;0;0;0
15/04/2015;17.0;8.8;-1.0;25.0;9.0;-1.0;-1.0;-1.0;-1.0;12.92;0;1;0;0;0;0
16/04/2015;-1.0;9.9;-1.0;16.0;11.0;-1.0;-1.0;-1.0;-1.0;10.11;0;0;0;0;0;0
17/04/2015;23.0;10.8;17.0;20.0;15.0;-1.0;-1.0;-1.0;-1.0;16.88;0;1;1;0;0;0
18/04/2015;17.0;6.6;14.0;15.0;10.0;-1.0;-1.0;-1.0;-1.0;11.82;0;1;0;0;0;0
19/04/2015;20.0;7.4;15.0;17.0;12.0;-1.0;-1.0;-1.0;-1.0;13.71;0;1;0;0;0;0
20/04/2015;21.0;9.0;16.0;18.0;15.0;-1.0;-1.0;-1.0;-1.0;15.05;0;1;0;0;0;0
21/04/2015;23.0;12.4;17.0;18.0;13.0;-1.0;-1.0;-1.0;-1.0;17.54;0;1;1;0;0;0
22/04/2015;-1.0;16.2;21.0;21.0;13.0;-1.0;-1.0;-1.0;-1.0;16.27;0;1;1;0;0;0
23/04/2015;-1.0;7.3;14.0;16.0;9.0;-1.0;-1.0;-1.0;-1.0;7.82;0;0;0;0;0;0
24/04/2015;26.0;9.0;16.0;17.0;13.0;-1.0;-1.0;-1.0;-1.0;17.32;0;1;1;0;0;0
25/04/2015;16.0;7.4;15.0;18.0;12.0;-1.0;-1.0;-1.0;-1.0;11.84;0;1;0;0;0;0
26/04/2015;13.0;7.1;12.0;16.0;9.0;-1.0;-1.0;-1.0;-1.0;10.12;0;0;0;0;0;0
27/04/2015;11.0;4.5;10.0;11.0;5.0;-1.0;-1.0;-1.0;-1.0;7.74;0;0;0;0;0;0
28/04/2015;16.0;-1.0;14.0;16.0;10.0;-1.0;-1.0;-1.0;-1.0;15.57;0;1;0;0;0;0
29/04/2015;17.0;11.5;12.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0;13.99;0;1;0;0;0;0
30/04/2015;16.0;10.4;14.0;16.0;8.0;-1.0;-1.0;-1.0;-1.0;13.08;0;1;0;0;0;0
01/05/2015;18.0;10.3;16.0;18.0;13.0;-1.0;-1.0;-1.0;-1.0;14.19;0;1;0;0;0;0
02/05/2015;17.0;8.4;14.0;17.0;7.0;-1.0;-1.0;-1.0;-1.0;12.59;0;1;0;0;0;0
03/05/2015;19.0;6.7;12.0;16.0;9.0;-1.0;-1.0;-1.0;-1.0;12.75;0;1;0;0;0;0
04/05/2015;21.0;8.2;15.0;18.0;10.0;-1.0;-1.0;-1.0;-1.0;14.5;0;1;0;0;0;0
05/05/2015;17.0;6.0;13.0;15.0;9.0;-1.0;-1.0;-1.0;-1.0;11.49;0;1;0;0;0;0
06/05/2015;14.0;2.4;10.0;10.0;5.0;-1.0;-1.0;-1.0;-1.0;8.15;0;0;0;0;0;0
07/05/2015;15.0;4.8;11.0;11.0;8.0;-1.0;-1.0;-1.0;-1.0;9.87;0;0;0;0;0;0
08/05/2015;19.0;9.4;16.0;21.0;10.0;-1.0;-1.0;-1.0;-1.0;14.18;0;1;0;0;0;0
09/05/2015;12.0;3.7;9.0;8.0;4.0;-1.0;-1.0;-1.0;-1.0;7.75;0;0;0;0;0;0
10/05/2015;12.0;6.1;10.0;10.0;5.0;-1.0;-1.0;-1.0;-1.0;8.95;0;0;0;0;0;0
11/05/2015;20.0;10.0;15.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;15.02;0;1;0;0;0;0
12/05/2015;19.0;8.8;16.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;14.0;0;1;0;0;0;0
13/05/2015;25.0;13.6;21.0;28.0;15.0;-1.0;-1.0;-1.0;-1.0;19.29;0;1;1;0;0;0
14/05/2015;15.0;4.0;12.0;12.0;5.0;-1.0;-1.0;-1.0;-1.0;9.43;0;0;0;0;0;0
15/05/2015;11.0;3.9;10.0;11.0;7.0;-1.0;-1.0;-1.0;-1.0;7.52;0;0;0;0;0;0
16/05/2015;21.0;12.6;18.0;19.0;14.0;-1.0;-1.0;-1.0;-1.0;16.76;0;1;1;0;0;0
17/05/2015;11.0;3.5;9.0;9.0;5.0;-1.0;-1.0;-1.0;-1.0;7.23;0;0;0;0;0;0
18/05/2015;19.0;7.6;14.0;13.0;9.0;-1.0;-1.0;-1.0;-1.0;13.17;0;1;0;0;0;0
19/05/2015;13.0;3.0;10.0;12.0;4.0;-1.0;-1.0;-1.0;-1.0;7.95;0;0;0;0;0;0
20/05/2015;7.0;0.6;7.0;7.0;2.0;-1.0;-1.0;-1.0;-1.0;3.84;0;0;0;0;0;0
21/05/2015;15.0;-1.0;9.0;9.0;5.0;-1.0;-1.0;-1.0;-1.0;14.05;0;1;0;0;0;0
22/05/2015;15.0;-1.0;12.0;12.0;8.0;-1.0;-1.0;-1.0;-1.0;14.4;0;1;0;0;0;0
23/05/2015;18.0;8.8;14.0;13.0;11.0;-1.0;-1.0;-1.0;-1.0;13.33;0;1;0;0;0;0
24/05/2015;26.0;11.6;18.0;17.0;12.0;-1.0;-1.0;-1.0;-1.0;18.54;0;1;1;0;0;0
25/05/2015;15.0;6.8;13.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0;10.87;0;1;0;0;0;0
26/05/2015;19.0;4.9;12.0;11.0;8.0;-1.0;-1.0;-1.0;-1.0;11.81;0;1;0;0;0;0
27/05/2015;15.0;5.3;13.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;10.13;0;0;0;0;0;0
28/05/2015;23.0;10.1;18.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;16.36;0;1;1;0;0;0
29/05/2015;26.0;11.2;18.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;18.31;0;1;1;0;0;0
30/05/2015;14.0;4.9;13.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;9.43;0;0;0;0;0;0
31/05/2015;14.0;4.8;14.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;9.37;0;0;0;0;0;0
01/06/2015;16.0;5.8;16.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;10.83;0;1;0;0;0;0
02/06/2015;24.0;9.3;19.0;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;16.51;0;1;1;0;0;0
03/06/2015;18.0;8.2;17.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;13.07;0;1;0;0;0;0
04/06/2015;26.0;7.9;17.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;16.69;0;1;1;0;0;0
05/06/2015;27.0;13.9;24.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;20.3;1;1;1;0;0;0
06/06/2015;27.0;13.1;24.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;19.92;1;1;1;0;0;0
07/06/2015;18.0;7.9;17.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;12.89;0;1;0;0;0;0
08/06/2015;25.0;9.0;18.0;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;16.82;0;1;1;0;0;0
09/06/2015;25.0;10.3;19.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;17.49;0;1;1;0;0;0
10/06/2015;23.0;10.8;18.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;16.83;0;1;1;0;0;0
11/06/2015;27.0;10.6;20.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;18.66;0;1;1;0;0;0
12/06/2015;21.0;8.8;18.0;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;14.83;0;1;0;0;0;0
13/06/2015;20.0;5.8;15.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;12.74;0;1;0;0;0;0
14/06/2015;12.0;3.3;11.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;7.69;0;0;0;0;0;0
15/06/2015;10.0;1.6;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;5.86;0;0;0;0;0;0
16/06/2015;16.0;8.2;15.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;12.08;0;1;0;0;0;0
17/06/2015;17.0;6.3;13.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;11.59;0;1;0;0;0;0
18/06/2015;16.0;4.4;11.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;10.11;0;0;0;0;0;0
19/06/2015;17.0;5.0;12.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;10.89;0;1;0;0;0;0
20/06/2015;20.0;7.1;15.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;13.46;0;1;0;0;0;0
21/06/2015;19.0;8.2;16.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;13.49;0;1;0;0;0;0
22/06/2015;26.0;7.6;17.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;16.55;0;1;1;0;0;0
23/06/2015;15.0;2.4;11.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;8.62;0;0;0;0;0;0
24/06/2015;15.0;3.0;10.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;8.95;0;0;0;0;0;0
25/06/2015;17.0;6.6;14.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;11.75;0;1;0;0;0;0
26/06/2015;27.0;-1.0;16.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;25.56;1;1;1;1;0;1
27/06/2015;20.0;-1.0;18.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;19.31;0;1;1;0;0;0
28/06/2015;18.0;-1.0;13.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;17.02;0;1;1;0;0;0
29/06/2015;27.0;-1.0;17.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;25.53;1;1;1;1;0;1
30/06/2015;26.0;-1.0;21.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;24.83;1;1;1;1;0;0
01/07/2015;30.0;10.2;23.0;-1.0;13.0;-1.0;-1.0;-1.0;-1.0;19.92;1;1;1;0;0;0
02/07/2015;24.0;10.2;-1.0;-1.0;13.0;-1.0;-1.0;-1.0;-1.0;16.96;0;1;1;0;0;0
03/07/2015;33.0;13.7;-1.0;-1.0;17.0;-1.0;-1.0;-1.0;-1.0;23.14;1;1;1;0;0;0
04/07/2015;28.0;11.1;21.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;19.33;0;1;1;0;0;0
05/07/2015;29.0;15.1;23.0;-1.0;16.0;-1.0;-1.0;-1.0;-1.0;21.87;1;1;1;0;0;0
06/07/2015;29.0;13.6;23.0;-1.0;13.0;-1.0;-1.0;-1.0;-1.0;21.06;1;1;1;0;0;0
07/07/2015;37.0;18.9;29.0;-1.0;20.0;-1.0;-1.0;-1.0;-1.0;27.71;1;1;1;1;0;1
08/07/2015;14.0;3.4;11.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;8.62;0;0;0;0;0;0
09/07/2015;20.0;3.5;9.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;11.51;0;1;0;0;0;0
10/07/2015;27.0;8.2;13.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;17.23;0;1;1;0;0;0
11/07/2015;21.0;10.1;16.0;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;15.41;0;1;0;0;0;0
12/07/2015;20.0;7.2;13.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;13.37;0;1;0;0;0;0
13/07/2015;20.0;5.7;11.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;12.59;0;1;0;0;0;0
14/07/2015;13.0;6.4;13.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;9.67;0;0;0;0;0;0
15/07/2015;23.0;6.2;16.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;14.44;0;1;0;0;0;0
16/07/2015;32.0;12.3;21.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;21.86;1;1;1;0;0;0
17/07/2015;27.0;11.5;22.0;-1.0;17.0;-1.0;-1.0;-1.0;-1.0;19.23;0;1;1;0;0;0
18/07/2015;21.0;10.1;19.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;15.5;0;1;0;0;0;0
19/07/2015;19.0;10.2;15.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;14.39;0;1;0;0;0;0
20/07/2015;16.0;5.1;11.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;10.41;0;0;0;0;0;0
21/07/2015;16.0;4.6;12.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;10.19;0;0;0;0;0;0
22/07/2015;21.0;9.1;17.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;14.92;0;1;0;0;0;0
23/07/2015;17.0;7.5;13.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;12.12;0;1;0;0;0;0
24/07/2015;20.0;8.8;15.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;14.2;0;1;0;0;0;0
25/07/2015;9.0;3.3;8.0;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;6.11;0;0;0;0;0;0
26/07/2015;14.0;3.0;8.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;8.38;0;0;0;0;0;0
27/07/2015;-1.0;4.0;7.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;4.17;0;0;0;0;0;0
28/07/2015;15.0;-1.0;7.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;14.1;0;1;0;0;0;0
29/07/2015;15.0;-1.0;10.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;14.2;0;1;0;0;0;0
30/07/2015;13.0;3.4;7.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;8.14;0;0;0;0;0;0
31/07/2015;18.0;5.2;8.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;11.35;0;1;0;0;0;0
01/08/2015;19.0;9.1;13.0;-1.0;11.0;-1.0;-1.0;-1.0;-1.0;13.93;0;1;0;0;0;0
02/08/2015;15.0;8.8;12.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;11.77;0;1;0;0;0;0
03/08/2015;19.0;8.9;14.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;13.82;0;1;0;0;0;0
04/08/2015;18.0;5.6;12.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;11.68;0;1;0;0;0;0
05/08/2015;18.0;8.6;13.0;-1.0;10.0;-1.0;-1.0;-1.0;-1.0;13.19;0;1;0;0;0;0
06/08/2015;24.0;12.1;-1.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;18.05;0;1;1;0;0;0
07/08/2015;22.0;11.5;-1.0;-1.0;15.0;-1.0;-1.0;-1.0;-1.0;16.69;0;1;1;0;0;0
08/08/2015;15.0;8.6;8.0;-1.0;9.0;-1.0;-1.0;-1.0;-1.0;11.64;0;1;0;0;0;0
09/08/2015;12.0;3.2;3.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;7.43;0;0;0;0;0;0
10/08/2015;-1.0;11.6;12.0;-1.0;13.0;-1.0;-1.0;-1.0;-1.0;11.7;0;1;0;0;0;0
