;FR20013;FR20046;FR20062;FR20065;FR20061;FR20077;FR20037;FR20017;FR20048;indicateur
15/11/2013;14.0;9.9;12.0;12.0;12.0;-1.0;-1.0;-1.0;-1.0;11.95
16/11/2013;29.0;23.8;29.0;29.0;28.0;-1.0;-1.0;-1.0;-1.0;26.53
17/11/2013;43.0;36.7;39.0;41.0;35.0;-1.0;-1.0;-1.0;-1.0;39.69
18/11/2013;49.0;35.4;49.0;45.0;33.0;-1.0;-1.0;-1.0;-1.0;42.06
19/11/2013;15.0;10.7;12.0;15.0;13.0;-1.0;-1.0;-1.0;-1.0;12.86
20/11/2013;-1.0;5.0;7.0;9.0;6.0;-1.0;-1.0;-1.0;-1.0;5.22
21/11/2013;17.0;11.3;13.0;17.0;14.0;-1.0;-1.0;-1.0;-1.0;14.16
22/11/2013;9.0;5.4;7.0;8.0;6.0;-1.0;-1.0;-1.0;-1.0;7.17
23/11/2013;12.0;9.3;11.0;13.0;10.0;-1.0;-1.0;-1.0;-1.0;10.66
24/11/2013;10.0;8.0;9.0;10.0;9.0;-1.0;-1.0;-1.0;-1.0;9.01
25/11/2013;9.0;5.1;6.0;8.0;5.0;-1.0;-1.0;-1.0;-1.0;6.98
26/11/2013;12.0;7.9;10.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0;9.96
27/11/2013;28.0;20.2;20.0;21.0;18.0;-1.0;-1.0;-1.0;-1.0;23.79
28/11/2013;47.0;40.9;31.0;35.0;36.0;-1.0;-1.0;-1.0;-1.0;43.35
29/11/2013;62.0;52.0;54.0;57.0;50.0;-1.0;-1.0;-1.0;-1.0;56.72
30/11/2013;25.0;22.5;25.0;25.0;20.0;-1.0;-1.0;-1.0;-1.0;23.67
01/12/2013;15.0;11.9;14.0;15.0;12.0;-1.0;-1.0;-1.0;-1.0;13.43
02/12/2013;31.0;36.0;29.0;33.0;22.0;-1.0;-1.0;-1.0;-1.0;33.04
03/12/2013;75.0;57.9;62.0;61.0;51.0;-1.0;-1.0;-1.0;-1.0;65.8
04/12/2013;71.0;50.0;61.0;62.0;59.0;-1.0;-1.0;-1.0;-1.0;60.48
05/12/2013;48.0;39.1;42.0;46.0;42.0;-1.0;-1.0;-1.0;-1.0;43.5
06/12/2013;38.0;30.3;30.0;32.0;25.0;-1.0;-1.0;-1.0;-1.0;33.75
07/12/2013;17.0;12.4;12.0;14.0;19.0;-1.0;-1.0;-1.0;-1.0;14.78
08/12/2013;49.0;50.6;47.0;44.0;28.0;-1.0;-1.0;-1.0;-1.0;48.97
09/12/2013;80.0;64.0;77.0;70.0;48.0;-1.0;-1.0;-1.0;-1.0;71.29
10/12/2013;83.0;56.8;66.0;60.0;49.0;-1.0;-1.0;-1.0;-1.0;69.04
11/12/2013;82.0;63.4;69.0;67.0;59.0;-1.0;-1.0;-1.0;-1.0;72.12
12/12/2013;68.0;58.8;58.0;54.0;46.0;-1.0;-1.0;-1.0;-1.0;62.63
13/12/2013;66.0;50.6;63.0;55.0;46.0;-1.0;-1.0;-1.0;-1.0;57.95
14/12/2013;68.0;39.9;48.0;47.0;51.0;-1.0;-1.0;-1.0;-1.0;53.66
15/12/2013;53.0;31.4;38.0;38.0;35.0;-1.0;-1.0;-1.0;-1.0;41.84
16/12/2013;41.0;55.0;44.0;41.0;38.0;-1.0;-1.0;-1.0;-1.0;47.52
17/12/2013;22.0;13.6;13.0;15.0;26.0;-1.0;-1.0;-1.0;-1.0;17.95
18/12/2013;31.0;21.2;20.0;27.0;27.0;-1.0;-1.0;-1.0;-1.0;26.03
19/12/2013;13.0;8.7;10.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;10.94
20/12/2013;14.0;9.4;12.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;11.78
21/12/2013;18.0;18.7;16.0;21.0;27.0;-1.0;-1.0;-1.0;-1.0;18.62
22/12/2013;9.0;5.8;8.0;14.0;10.0;-1.0;-1.0;-1.0;-1.0;7.57
23/12/2013;14.0;9.0;12.0;16.0;11.0;-1.0;-1.0;-1.0;-1.0;11.55
24/12/2013;7.0;3.9;7.0;12.0;6.0;-1.0;-1.0;-1.0;-1.0;5.57
25/12/2013;7.0;3.3;5.0;8.0;5.0;-1.0;-1.0;-1.0;-1.0;5.18
26/12/2013;6.0;2.3;4.0;6.0;5.0;-1.0;-1.0;-1.0;-1.0;4.2
27/12/2013;20.0;15.7;15.0;17.0;16.0;-1.0;-1.0;-1.0;-1.0;17.73
28/12/2013;8.0;4.2;6.0;13.0;9.0;-1.0;-1.0;-1.0;-1.0;6.27
29/12/2013;18.0;15.0;14.0;19.0;14.0;-1.0;-1.0;-1.0;-1.0;16.4
30/12/2013;40.0;19.5;24.0;24.0;30.0;-1.0;-1.0;-1.0;-1.0;29.59
31/12/2013;24.0;19.0;22.0;24.0;25.0;-1.0;-1.0;-1.0;-1.0;21.65
01/01/2014;6.0;3.8;7.0;11.0;7.0;-1.0;-1.0;-1.0;-1.0;5.08
02/01/2014;12.0;7.0;8.0;15.0;11.0;-1.0;-1.0;-1.0;-1.0;9.59
03/01/2014;10.0;5.0;8.0;12.0;11.0;-1.0;-1.0;-1.0;-1.0;7.68
04/01/2014;7.0;4.7;5.0;7.0;11.0;-1.0;-1.0;-1.0;-1.0;6.02
05/01/2014;13.0;10.6;10.0;11.0;11.0;-1.0;-1.0;-1.0;-1.0;11.73
06/01/2014;14.0;7.8;11.0;13.0;13.0;-1.0;-1.0;-1.0;-1.0;10.99
07/01/2014;8.0;2.7;6.0;10.0;8.0;-1.0;-1.0;-1.0;-1.0;5.5
08/01/2014;11.0;5.2;9.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.15
09/01/2014;12.0;5.9;10.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;9.01
10/01/2014;34.0;24.7;27.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;29.31
11/01/2014;34.0;26.5;31.0;37.0;45.0;-1.0;-1.0;-1.0;-1.0;30.82
12/01/2014;38.0;29.2;35.0;39.0;35.0;-1.0;-1.0;-1.0;-1.0;33.73
13/01/2014;32.0;22.3;-1.0;34.0;34.0;-1.0;-1.0;-1.0;-1.0;27.46
14/01/2014;18.0;8.1;-1.0;15.0;15.0;-1.0;-1.0;-1.0;-1.0;13.14
15/01/2014;21.0;14.1;18.0;19.0;21.0;-1.0;-1.0;-1.0;-1.0;17.69
16/01/2014;13.0;5.8;7.0;11.0;13.0;-1.0;-1.0;-1.0;-1.0;9.49
17/01/2014;19.0;9.6;9.0;12.0;20.0;-1.0;-1.0;-1.0;-1.0;14.36
18/01/2014;7.0;9.3;5.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0;8.19
19/01/2014;18.0;14.4;13.0;16.0;10.0;-1.0;-1.0;-1.0;-1.0;15.94
20/01/2014;8.0;4.3;4.0;8.0;5.0;-1.0;-1.0;-1.0;-1.0;6.1
21/01/2014;13.0;10.4;8.0;13.0;12.0;-1.0;-1.0;-1.0;-1.0;11.66
22/01/2014;30.0;18.5;18.0;22.0;24.0;-1.0;-1.0;-1.0;-1.0;24.1
23/01/2014;32.0;25.5;23.0;27.0;26.0;-1.0;-1.0;-1.0;-1.0;28.54
24/01/2014;11.0;7.9;7.0;11.0;12.0;-1.0;-1.0;-1.0;-1.0;9.51
25/01/2014;27.0;24.5;22.0;27.0;26.0;-1.0;-1.0;-1.0;-1.0;25.71
26/01/2014;23.0;20.3;18.0;24.0;17.0;-1.0;-1.0;-1.0;-1.0;21.46
27/01/2014;15.0;9.3;9.0;12.0;10.0;-1.0;-1.0;-1.0;-1.0;12.02
28/01/2014;18.0;13.7;14.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;15.88
29/01/2014;7.0;-1.0;4.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.92
30/01/2014;21.0;-1.0;14.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;20.7
31/01/2014;27.0;22.0;19.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;24.39
01/02/2014;12.0;9.9;7.0;15.0;5.0;-1.0;-1.0;-1.0;-1.0;10.73
02/02/2014;10.0;6.8;5.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.34
03/02/2014;16.0;14.1;12.0;15.0;6.0;-1.0;-1.0;-1.0;-1.0;14.7
04/02/2014;11.0;8.2;6.0;10.0;10.0;-1.0;-1.0;-1.0;-1.0;9.55
05/02/2014;9.0;5.6;4.0;8.0;6.0;-1.0;-1.0;-1.0;-1.0;7.21
06/02/2014;11.0;9.8;9.0;14.0;8.0;-1.0;-1.0;-1.0;-1.0;10.34
07/02/2014;14.0;7.8;7.0;12.0;5.0;-1.0;-1.0;-1.0;-1.0;10.65
08/02/2014;8.0;6.0;6.0;12.0;6.0;-1.0;-1.0;-1.0;-1.0;7.01
09/02/2014;5.0;3.0;3.0;8.0;1.0;-1.0;-1.0;-1.0;-1.0;3.93
10/02/2014;10.0;4.3;3.0;8.0;3.0;-1.0;-1.0;-1.0;-1.0;6.95
11/02/2014;14.0;-1.0;8.0;13.0;8.0;-1.0;-1.0;-1.0;-1.0;13.41
12/02/2014;11.0;-1.0;6.0;11.0;5.0;-1.0;-1.0;-1.0;-1.0;10.46
13/02/2014;7.0;3.7;3.0;8.0;2.0;-1.0;-1.0;-1.0;-1.0;5.23
14/02/2014;12.0;8.1;7.0;11.0;7.0;-1.0;-1.0;-1.0;-1.0;9.91
15/02/2014;7.0;3.5;4.0;11.0;5.0;-1.0;-1.0;-1.0;-1.0;5.29
16/02/2014;14.0;8.8;5.0;12.0;7.0;-1.0;-1.0;-1.0;-1.0;11.15
17/02/2014;28.0;17.8;18.0;23.0;18.0;-1.0;-1.0;-1.0;-1.0;22.65
18/02/2014;33.0;27.9;24.0;28.0;24.0;-1.0;-1.0;-1.0;-1.0;30.1
19/02/2014;16.0;12.2;10.0;15.0;11.0;-1.0;-1.0;-1.0;-1.0;13.94
20/02/2014;17.0;15.7;12.0;16.0;11.0;-1.0;-1.0;-1.0;-1.0;16.09
21/02/2014;22.0;13.3;13.0;19.0;9.0;-1.0;-1.0;-1.0;-1.0;17.3
22/02/2014;16.0;13.2;13.0;18.0;12.0;-1.0;-1.0;-1.0;-1.0;14.53
23/02/2014;24.0;14.0;15.0;21.0;14.0;-1.0;-1.0;-1.0;-1.0;18.79
24/02/2014;9.0;-1.0;8.0;17.0;5.0;-1.0;-1.0;-1.0;-1.0;8.9
25/02/2014;7.0;4.4;7.0;12.0;5.0;-1.0;-1.0;-1.0;-1.0;5.78
26/02/2014;16.0;6.5;10.0;13.0;3.0;-1.0;-1.0;-1.0;-1.0;10.98
27/02/2014;21.0;15.5;17.0;22.0;11.0;-1.0;-1.0;-1.0;-1.0;18.04
28/02/2014;14.0;7.2;9.0;14.0;7.0;-1.0;-1.0;-1.0;-1.0;10.49
01/03/2014;11.0;7.3;8.0;12.0;4.0;-1.0;-1.0;-1.0;-1.0;9.0
02/03/2014;16.0;13.5;14.0;15.0;11.0;-1.0;-1.0;-1.0;-1.0;14.62
03/03/2014;12.0;6.1;8.0;11.0;6.0;-1.0;-1.0;-1.0;-1.0;8.96
04/03/2014;7.0;4.0;5.0;7.0;3.0;-1.0;-1.0;-1.0;-1.0;5.43
05/03/2014;14.0;12.1;14.0;15.0;14.0;-1.0;-1.0;-1.0;-1.0;13.12
06/03/2014;27.0;21.7;24.0;25.0;20.0;-1.0;-1.0;-1.0;-1.0;24.21
07/03/2014;46.0;41.9;45.0;46.0;37.0;-1.0;-1.0;-1.0;-1.0;43.77
08/03/2014;53.0;47.6;49.0;51.0;42.0;-1.0;-1.0;-1.0;-1.0;50.02
09/03/2014;36.0;41.3;38.0;41.0;30.0;-1.0;-1.0;-1.0;-1.0;38.39
10/03/2014;34.0;34.4;35.0;37.0;30.0;-1.0;-1.0;-1.0;-1.0;34.11
11/03/2014;53.0;51.0;52.0;52.0;47.0;-1.0;-1.0;-1.0;-1.0;51.84
12/03/2014;62.0;62.5;64.0;70.0;57.0;-1.0;-1.0;-1.0;-1.0;62.2
13/03/2014;67.0;60.4;62.0;69.0;65.0;-1.0;-1.0;-1.0;-1.0;63.77
14/03/2014;73.0;67.0;71.0;73.0;58.0;-1.0;-1.0;-1.0;-1.0;69.66
15/03/2014;59.0;60.7;65.0;66.0;53.0;-1.0;-1.0;-1.0;-1.0;59.79
16/03/2014;33.0;30.8;32.0;34.0;32.0;-1.0;-1.0;-1.0;-1.0;31.93
17/03/2014;20.0;16.0;17.0;19.0;20.0;-1.0;-1.0;-1.0;-1.0;18.06
18/03/2014;23.0;20.4;25.0;30.0;23.0;-1.0;-1.0;-1.0;-1.0;21.9
19/03/2014;13.0;9.1;11.0;14.0;8.0;-1.0;-1.0;-1.0;-1.0;10.99
20/03/2014;19.0;16.7;19.0;23.0;16.0;-1.0;-1.0;-1.0;-1.0;17.87
21/03/2014;20.0;16.9;21.0;26.0;21.0;-1.0;-1.0;-1.0;-1.0;18.67
22/03/2014;12.0;7.0;10.0;15.0;11.0;-1.0;-1.0;-1.0;-1.0;9.62
23/03/2014;7.0;2.6;5.0;8.0;7.0;-1.0;-1.0;-1.0;-1.0;4.91
24/03/2014;12.0;4.2;6.0;11.0;8.0;-1.0;-1.0;-1.0;-1.0;8.09
25/03/2014;22.0;12.9;17.0;-1.0;19.0;-1.0;-1.0;-1.0;-1.0;17.49
26/03/2014;20.0;13.2;16.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;16.63
27/03/2014;24.0;17.1;20.0;21.0;22.0;-1.0;-1.0;-1.0;-1.0;20.59
28/03/2014;25.0;21.2;21.0;26.0;20.0;-1.0;-1.0;-1.0;-1.0;23.0
29/03/2014;22.0;14.1;15.0;22.0;19.0;-1.0;-1.0;-1.0;-1.0;18.07
30/03/2014;27.0;22.1;21.0;45.0;27.0;-1.0;-1.0;-1.0;-1.0;24.81
31/03/2014;15.0;7.5;12.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;11.35
01/04/2014;20.0;15.2;19.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;17.64
02/04/2014;15.0;8.9;13.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;11.97
03/04/2014;26.0;18.6;20.0;26.0;22.0;-1.0;-1.0;-1.0;-1.0;22.29
04/04/2014;15.0;8.0;12.0;14.0;14.0;-1.0;-1.0;-1.0;-1.0;11.62
05/04/2014;12.0;5.5;10.0;11.0;9.0;-1.0;-1.0;-1.0;-1.0;8.81
06/04/2014;12.0;5.4;8.0;9.0;9.0;-1.0;-1.0;-1.0;-1.0;8.7
07/04/2014;15.0;8.4;14.0;17.0;12.0;-1.0;-1.0;-1.0;-1.0;11.81
08/04/2014;11.0;4.4;7.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;7.63
09/04/2014;10.0;4.7;-1.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;7.34
10/04/2014;14.0;7.6;-1.0;12.0;9.0;-1.0;-1.0;-1.0;-1.0;10.76
11/04/2014;22.0;15.0;16.0;20.0;14.0;-1.0;-1.0;-1.0;-1.0;18.33
12/04/2014;22.0;19.8;22.0;24.0;19.0;-1.0;-1.0;-1.0;-1.0;20.89
13/04/2014;20.0;16.5;18.0;20.0;17.0;-1.0;-1.0;-1.0;-1.0;18.23
14/04/2014;13.0;7.9;11.0;11.0;10.0;-1.0;-1.0;-1.0;-1.0;10.45
15/04/2014;10.0;6.1;8.0;9.0;6.0;-1.0;-1.0;-1.0;-1.0;7.99
16/04/2014;14.0;8.1;11.0;14.0;8.0;-1.0;-1.0;-1.0;-1.0;10.99
17/04/2014;18.0;10.9;13.0;16.0;12.0;-1.0;-1.0;-1.0;-1.0;14.36
18/04/2014;23.0;16.7;20.0;25.0;18.0;-1.0;-1.0;-1.0;-1.0;19.85
19/04/2014;9.0;5.8;7.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;7.38
20/04/2014;15.0;11.0;14.0;-1.0;14.0;-1.0;-1.0;-1.0;-1.0;13.05
21/04/2014;14.0;9.5;13.0;-1.0;13.0;-1.0;-1.0;-1.0;-1.0;11.81
22/04/2014;19.0;15.0;17.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;16.84
23/04/2014;15.0;8.6;11.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;11.66
24/04/2014;12.0;7.9;9.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;9.8
25/04/2014;8.0;3.6;7.0;-1.0;3.0;-1.0;-1.0;-1.0;-1.0;5.73
26/04/2014;9.0;5.8;8.0;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;7.37
27/04/2014;7.0;4.9;5.0;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;5.87
28/04/2014;7.0;4.0;5.0;-1.0;2.0;-1.0;-1.0;-1.0;-1.0;5.38
29/04/2014;13.0;6.2;8.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;9.42
30/04/2014;7.0;3.2;6.0;-1.0;2.0;-1.0;-1.0;-1.0;-1.0;5.01
01/05/2014;11.0;7.4;9.0;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;9.03
02/05/2014;7.0;3.8;6.0;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;5.37
03/05/2014;14.0;10.6;14.0;-1.0;7.0;-1.0;-1.0;-1.0;-1.0;12.16
04/05/2014;10.0;7.6;9.0;-1.0;5.0;-1.0;-1.0;-1.0;-1.0;8.68
05/05/2014;14.0;9.5;11.0;-1.0;8.0;-1.0;-1.0;-1.0;-1.0;11.61
06/05/2014;11.0;6.6;9.0;18.0;4.0;-1.0;-1.0;-1.0;-1.0;8.76
07/05/2014;15.0;7.7;9.0;17.0;4.0;-1.0;-1.0;-1.0;-1.0;11.14
08/05/2014;13.0;10.0;11.0;19.0;5.0;-1.0;-1.0;-1.0;-1.0;11.37
09/05/2014;11.0;6.1;8.0;15.0;4.0;-1.0;-1.0;-1.0;-1.0;8.47
10/05/2014;11.0;5.7;8.0;17.0;4.0;-1.0;-1.0;-1.0;-1.0;8.3
11/05/2014;5.0;2.9;5.0;11.0;3.0;-1.0;-1.0;-1.0;-1.0;4.02
12/05/2014;6.0;3.7;6.0;7.0;3.0;-1.0;-1.0;-1.0;-1.0;4.84
13/05/2014;7.0;3.1;6.0;8.0;2.0;-1.0;-1.0;-1.0;-1.0;5.0
14/05/2014;9.0;5.0;7.0;8.0;3.0;-1.0;-1.0;-1.0;-1.0;6.88
15/05/2014;12.0;8.2;11.0;9.0;5.0;-1.0;-1.0;-1.0;-1.0;9.94
16/05/2014;13.0;6.9;9.0;7.0;5.0;-1.0;-1.0;-1.0;-1.0;9.74
17/05/2014;11.0;5.9;8.0;8.0;5.0;-1.0;-1.0;-1.0;-1.0;8.32
18/05/2014;13.0;9.6;10.0;18.0;7.0;-1.0;-1.0;-1.0;-1.0;11.22
19/05/2014;11.0;7.0;8.0;16.0;4.0;-1.0;-1.0;-1.0;-1.0;8.9
20/05/2014;12.0;8.2;9.0;20.0;5.0;-1.0;-1.0;-1.0;-1.0;10.03
21/05/2014;15.0;12.0;12.0;19.0;6.0;-1.0;-1.0;-1.0;-1.0;13.29
22/05/2014;15.0;10.7;11.0;28.0;5.0;-1.0;-1.0;-1.0;-1.0;12.74
23/05/2014;9.0;4.9;7.0;15.0;5.0;-1.0;-1.0;-1.0;-1.0;6.98
24/05/2014;10.0;5.6;6.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;7.81
25/05/2014;11.0;6.2;8.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.67
26/05/2014;17.0;6.7;10.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;11.88
27/05/2014;9.0;4.4;6.0;9.0;6.0;-1.0;-1.0;-1.0;-1.0;6.69
28/05/2014;12.0;7.3;9.0;14.0;8.0;-1.0;-1.0;-1.0;-1.0;9.64
29/05/2014;8.0;3.9;6.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;5.99
30/05/2014;9.0;4.7;7.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.89
31/05/2014;12.0;7.1;9.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0;9.55
01/06/2014;12.0;8.2;9.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;10.14
02/06/2014;14.0;9.7;11.0;16.0;9.0;-1.0;-1.0;-1.0;-1.0;11.79
03/06/2014;16.0;8.8;10.0;16.0;8.0;-1.0;-1.0;-1.0;-1.0;12.26
04/06/2014;12.0;9.6;11.0;19.0;7.0;-1.0;-1.0;-1.0;-1.0;10.78
05/06/2014;14.0;-1.0;8.0;15.0;5.0;-1.0;-1.0;-1.0;-1.0;13.27
06/06/2014;11.0;-1.0;12.0;24.0;10.0;-1.0;-1.0;-1.0;-1.0;11.26
07/06/2014;15.0;13.1;13.0;24.0;11.0;-1.0;-1.0;-1.0;-1.0;14.05
08/06/2014;15.0;15.6;16.0;29.0;14.0;-1.0;-1.0;-1.0;-1.0;15.43
09/06/2014;-1.0;23.2;23.0;32.0;17.0;-1.0;-1.0;-1.0;-1.0;23.01
10/06/2014;-1.0;15.3;19.0;29.0;13.0;-1.0;-1.0;-1.0;-1.0;15.59
11/06/2014;19.0;9.8;13.0;17.0;8.0;-1.0;-1.0;-1.0;-1.0;14.2
12/06/2014;18.0;14.3;18.0;20.0;14.0;-1.0;-1.0;-1.0;-1.0;16.16
13/06/2014;23.0;16.0;19.0;22.0;14.0;-1.0;-1.0;-1.0;-1.0;19.34
14/06/2014;12.0;9.9;13.0;12.0;9.0;-1.0;-1.0;-1.0;-1.0;10.94
15/06/2014;8.0;6.4;10.0;11.0;6.0;-1.0;-1.0;-1.0;-1.0;7.26
16/06/2014;11.0;6.9;9.0;14.0;7.0;-1.0;-1.0;-1.0;-1.0;8.95
17/06/2014;-1.0;9.7;12.0;14.0;9.0;-1.0;-1.0;-1.0;-1.0;9.83
18/06/2014;-1.0;10.1;11.0;17.0;10.0;-1.0;-1.0;-1.0;-1.0;10.28
19/06/2014;-1.0;15.0;15.0;22.0;13.0;-1.0;-1.0;-1.0;-1.0;15.03
20/06/2014;15.0;8.4;9.0;14.0;9.0;-1.0;-1.0;-1.0;-1.0;11.59
21/06/2014;13.0;8.3;10.0;17.0;8.0;-1.0;-1.0;-1.0;-1.0;10.63
22/06/2014;18.0;16.4;17.0;25.0;11.0;-1.0;-1.0;-1.0;-1.0;17.09
23/06/2014;19.0;12.0;15.0;22.0;13.0;-1.0;-1.0;-1.0;-1.0;15.49
24/06/2014;16.0;9.8;13.0;18.0;11.0;-1.0;-1.0;-1.0;-1.0;12.9
25/06/2014;16.0;9.4;12.0;15.0;10.0;-1.0;-1.0;-1.0;-1.0;12.63
26/06/2014;14.0;8.9;11.0;16.0;8.0;-1.0;-1.0;-1.0;-1.0;11.38
27/06/2014;16.0;11.8;13.0;20.0;9.0;-1.0;-1.0;-1.0;-1.0;13.8
28/06/2014;14.0;12.6;15.0;26.0;10.0;-1.0;-1.0;-1.0;-1.0;13.37
29/06/2014;6.0;3.1;5.0;10.0;2.0;-1.0;-1.0;-1.0;-1.0;4.54
30/06/2014;10.0;5.0;6.0;13.0;5.0;-1.0;-1.0;-1.0;-1.0;7.46
01/07/2014;13.0;9.4;9.0;18.0;6.0;-1.0;-1.0;-1.0;-1.0;11.07
02/07/2014;14.0;8.0;10.0;17.0;7.0;-1.0;-1.0;-1.0;-1.0;10.92
03/07/2014;15.0;10.4;13.0;22.0;9.0;-1.0;-1.0;-1.0;-1.0;12.7
04/07/2014;14.0;11.7;13.0;15.0;10.0;-1.0;-1.0;-1.0;-1.0;12.79
05/07/2014;13.0;9.5;12.0;21.0;7.0;-1.0;-1.0;-1.0;-1.0;11.24
06/07/2014;9.0;9.2;11.0;19.0;7.0;-1.0;-1.0;-1.0;-1.0;9.18
07/07/2014;8.0;4.6;6.0;13.0;4.0;-1.0;-1.0;-1.0;-1.0;6.3
08/07/2014;3.0;5.9;7.0;12.0;4.0;-1.0;-1.0;-1.0;-1.0;4.57
09/07/2014;-1.0;3.7;5.0;9.0;3.0;-1.0;-1.0;-1.0;-1.0;3.82
10/07/2014;-1.0;2.6;4.0;11.0;2.0;-1.0;-1.0;-1.0;-1.0;2.8
11/07/2014;7.0;4.0;4.0;12.0;3.0;-1.0;-1.0;-1.0;-1.0;5.47
12/07/2014;14.0;10.8;9.0;16.0;8.0;-1.0;-1.0;-1.0;-1.0;12.24
13/07/2014;17.0;9.1;9.0;15.0;5.0;-1.0;-1.0;-1.0;-1.0;12.74
14/07/2014;9.0;8.0;7.0;12.0;4.0;-1.0;-1.0;-1.0;-1.0;8.37
15/07/2014;12.0;-1.0;8.0;15.0;7.0;-1.0;-1.0;-1.0;-1.0;11.63
16/07/2014;15.0;12.0;12.0;18.0;10.0;-1.0;-1.0;-1.0;-1.0;13.41
17/07/2014;21.0;16.8;17.0;27.0;13.0;-1.0;-1.0;-1.0;-1.0;18.77
18/07/2014;19.0;14.7;17.0;24.0;14.0;-1.0;-1.0;-1.0;-1.0;16.84
19/07/2014;10.0;7.7;11.0;12.0;8.0;-1.0;-1.0;-1.0;-1.0;8.9
20/07/2014;12.0;7.4;11.0;15.0;7.0;-1.0;-1.0;-1.0;-1.0;9.7
21/07/2014;13.0;7.9;11.0;22.0;7.0;-1.0;-1.0;-1.0;-1.0;10.48
22/07/2014;11.0;6.7;-1.0;16.0;7.0;-1.0;-1.0;-1.0;-1.0;8.87
23/07/2014;21.0;15.0;-1.0;25.0;15.0;-1.0;-1.0;-1.0;-1.0;17.99
24/07/2014;20.0;15.4;15.0;24.0;15.0;-1.0;-1.0;-1.0;-1.0;17.64
25/07/2014;20.0;14.4;16.0;24.0;14.0;-1.0;-1.0;-1.0;-1.0;17.16
26/07/2014;16.0;12.2;15.0;20.0;10.0;-1.0;-1.0;-1.0;-1.0;14.05
27/07/2014;15.0;11.8;13.0;19.0;12.0;-1.0;-1.0;-1.0;-1.0;13.41
28/07/2014;12.0;9.2;9.0;16.0;9.0;-1.0;-1.0;-1.0;-1.0;10.58
29/07/2014;10.0;4.3;6.0;12.0;5.0;-1.0;-1.0;-1.0;-1.0;7.12
30/07/2014;14.0;7.9;10.0;20.0;8.0;-1.0;-1.0;-1.0;-1.0;10.94
31/07/2014;14.0;8.9;9.0;15.0;10.0;-1.0;-1.0;-1.0;-1.0;11.4
01/08/2014;18.0;13.3;14.0;24.0;11.0;-1.0;-1.0;-1.0;-1.0;15.57
02/08/2014;16.0;7.2;10.0;18.0;8.0;-1.0;-1.0;-1.0;-1.0;11.53
03/08/2014;13.0;6.6;9.0;19.0;8.0;-1.0;-1.0;-1.0;-1.0;9.84
04/08/2014;14.0;9.0;11.0;22.0;8.0;-1.0;-1.0;-1.0;-1.0;11.5
05/08/2014;11.0;7.7;9.0;14.0;7.0;-1.0;-1.0;-1.0;-1.0;9.32
06/08/2014;-1.0;11.9;11.0;17.0;10.0;-1.0;-1.0;-1.0;-1.0;11.87
07/08/2014;-1.0;11.2;13.0;22.0;10.0;-1.0;-1.0;-1.0;-1.0;11.43
08/08/2014;12.0;8.9;12.0;22.0;8.0;-1.0;-1.0;-1.0;-1.0;10.54
09/08/2014;10.0;4.3;6.0;17.0;4.0;-1.0;-1.0;-1.0;-1.0;7.14
10/08/2014;11.0;10.6;11.0;24.0;8.0;-1.0;-1.0;-1.0;-1.0;10.87
11/08/2014;11.0;6.1;7.0;13.0;5.0;-1.0;-1.0;-1.0;-1.0;8.46
12/08/2014;11.0;6.3;9.0;14.0;6.0;-1.0;-1.0;-1.0;-1.0;8.63
13/08/2014;7.0;4.4;6.0;11.0;5.0;-1.0;-1.0;-1.0;-1.0;5.75
