;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077;indicateur
01/03/2004;40.0;74.0;-1.0;51.0;48.0;58.0;50.0;55.0;56.0;47.0;-1.0;-1.0;-1.0;-1.0;55.54
02/03/2004;31.0;70.0;-1.0;43.0;41.0;53.0;45.0;47.0;53.0;44.0;-1.0;-1.0;-1.0;-1.0;48.73
03/03/2004;19.0;71.0;-1.0;34.0;31.0;37.0;32.0;37.0;41.0;36.0;-1.0;-1.0;-1.0;-1.0;41.13
04/03/2004;23.0;66.0;-1.0;16.0;17.0;23.0;26.0;22.0;47.0;22.0;-1.0;-1.0;-1.0;-1.0;35.46
05/03/2004;18.0;45.0;-1.0;8.0;8.0;13.0;15.0;9.0;32.0;13.0;-1.0;-1.0;-1.0;-1.0;22.76
06/03/2004;18.0;53.0;-1.0;21.0;18.0;24.0;23.0;23.0;36.0;24.0;-1.0;-1.0;-1.0;-1.0;30.25
07/03/2004;25.0;70.0;-1.0;43.0;34.0;43.0;37.0;42.0;51.0;34.0;-1.0;-1.0;-1.0;-1.0;44.63
08/03/2004;36.0;72.0;-1.0;44.0;40.0;48.0;43.0;48.0;56.0;41.0;-1.0;-1.0;-1.0;-1.0;50.89
09/03/2004;26.0;69.0;-1.0;41.0;37.0;54.0;40.0;40.0;50.0;42.0;-1.0;-1.0;-1.0;-1.0;44.39
10/03/2004;17.0;68.0;-1.0;36.0;36.0;42.0;34.0;39.0;-1.0;37.0;-1.0;-1.0;-1.0;-1.0;40.54
11/03/2004;31.0;70.0;-1.0;38.0;40.0;46.0;44.0;42.0;-1.0;40.0;-1.0;-1.0;-1.0;-1.0;47.09
12/03/2004;63.0;76.0;-1.0;63.0;68.0;59.0;71.0;62.0;73.0;66.0;-1.0;-1.0;-1.0;-1.0;67.34
13/03/2004;43.0;82.0;-1.0;36.0;32.0;58.0;50.0;44.0;63.0;40.0;-1.0;-1.0;-1.0;-1.0;55.09
14/03/2004;34.0;77.0;-1.0;36.0;36.0;48.0;45.0;38.0;51.0;40.0;-1.0;-1.0;-1.0;-1.0;48.84
15/03/2004;18.0;76.0;-1.0;18.0;17.0;26.0;20.0;24.0;39.0;19.0;-1.0;-1.0;-1.0;-1.0;36.97
16/03/2004;26.0;68.0;-1.0;12.0;16.0;32.0;21.0;16.0;44.0;13.0;-1.0;-1.0;-1.0;-1.0;34.63
17/03/2004;37.0;63.0;-1.0;30.0;28.0;52.0;49.0;33.0;59.0;26.0;-1.0;-1.0;-1.0;-1.0;44.24
18/03/2004;41.0;84.0;-1.0;-1.0;39.0;50.0;51.0;33.0;80.0;40.0;-1.0;-1.0;-1.0;-1.0;52.26
19/03/2004;30.0;79.0;-1.0;-1.0;38.0;50.0;41.0;41.0;51.0;35.0;-1.0;-1.0;-1.0;-1.0;48.91
20/03/2004;43.0;65.0;-1.0;37.0;45.0;62.0;55.0;43.0;58.0;44.0;-1.0;-1.0;-1.0;-1.0;50.51
21/03/2004;41.0;83.0;-1.0;-1.0;40.0;76.0;61.0;60.0;65.0;42.0;-1.0;-1.0;-1.0;-1.0;60.78
22/03/2004;36.0;84.0;-1.0;-1.0;51.0;52.0;52.0;53.0;64.0;50.0;-1.0;-1.0;-1.0;-1.0;57.02
23/03/2004;33.0;75.0;-1.0;44.0;50.0;60.0;51.0;44.0;63.0;50.0;-1.0;-1.0;-1.0;-1.0;50.67
24/03/2004;40.0;68.0;-1.0;46.0;48.0;64.0;53.0;51.0;60.0;50.0;-1.0;-1.0;-1.0;-1.0;52.85
25/03/2004;-1.0;63.0;-1.0;46.0;46.0;60.0;51.0;50.0;56.0;46.0;-1.0;-1.0;-1.0;-1.0;55.35
26/03/2004;-1.0;61.0;-1.0;39.0;37.0;47.0;39.0;43.0;46.0;37.0;-1.0;-1.0;-1.0;-1.0;49.73
27/03/2004;38.0;72.0;-1.0;49.0;52.0;58.0;52.0;49.0;57.0;49.0;-1.0;-1.0;-1.0;-1.0;52.86
28/03/2004;35.0;88.0;-1.0;46.0;53.0;54.0;48.0;50.0;62.0;49.0;-1.0;-1.0;-1.0;-1.0;56.63
29/03/2004;27.0;92.0;-1.0;36.0;51.0;48.0;34.0;47.0;59.0;45.0;-1.0;-1.0;-1.0;-1.0;53.25
30/03/2004;26.0;88.0;-1.0;25.0;27.0;39.0;32.0;29.0;42.0;29.0;-1.0;-1.0;-1.0;-1.0;45.63
31/03/2004;42.0;95.0;-1.0;44.0;50.0;58.0;49.0;51.0;67.0;48.0;-1.0;-1.0;-1.0;-1.0;61.05
01/04/2004;75.0;97.0;-1.0;66.0;75.0;90.0;76.0;68.0;88.0;70.0;-1.0;-1.0;-1.0;-1.0;79.43
02/04/2004;73.0;97.0;-1.0;80.0;83.0;101.0;84.0;83.0;88.0;80.0;-1.0;-1.0;-1.0;-1.0;84.24
03/04/2004;44.0;85.0;-1.0;41.0;42.0;53.0;49.0;45.0;73.0;44.0;-1.0;-1.0;-1.0;-1.0;56.76
04/04/2004;36.0;79.0;-1.0;35.0;31.0;53.0;45.0;45.0;48.0;32.0;-1.0;-1.0;-1.0;-1.0;51.91
05/04/2004;39.0;85.0;-1.0;61.0;58.0;66.0;58.0;68.0;68.0;53.0;-1.0;-1.0;-1.0;-1.0;63.3
06/04/2004;36.0;86.0;-1.0;67.0;70.0;60.0;59.0;69.0;64.0;62.0;-1.0;-1.0;-1.0;-1.0;63.42
07/04/2004;37.0;-1.0;-1.0;56.0;55.0;64.0;56.0;55.0;61.0;52.0;-1.0;-1.0;-1.0;-1.0;47.68
08/04/2004;30.0;-1.0;-1.0;43.0;40.0;48.0;43.0;47.0;48.0;37.0;-1.0;-1.0;-1.0;-1.0;39.16
09/04/2004;42.0;82.0;-1.0;53.0;56.0;67.0;55.0;59.0;57.0;52.0;-1.0;-1.0;-1.0;-1.0;60.27
10/04/2004;53.0;83.0;-1.0;60.0;66.0;76.0;63.0;60.0;70.0;60.0;-1.0;-1.0;-1.0;-1.0;65.1
11/04/2004;69.0;88.0;-1.0;72.0;72.0;85.0;77.0;71.0;72.0;65.0;-1.0;-1.0;-1.0;-1.0;75.9
12/04/2004;53.0;88.0;-1.0;71.0;70.0;76.0;70.0;74.0;69.0;60.0;-1.0;-1.0;-1.0;-1.0;71.41
13/04/2004;56.0;88.0;-1.0;68.0;67.0;82.0;71.0;70.0;73.0;61.0;-1.0;-1.0;-1.0;-1.0;71.14
14/04/2004;33.0;76.0;-1.0;45.0;51.0;-1.0;47.0;50.0;51.0;45.0;-1.0;-1.0;-1.0;-1.0;52.34
15/04/2004;65.0;92.0;-1.0;54.0;67.0;-1.0;67.0;57.0;75.0;58.0;-1.0;-1.0;-1.0;-1.0;70.69
16/04/2004;18.0;83.0;-1.0;21.0;23.0;29.0;18.0;28.0;37.0;24.0;-1.0;-1.0;-1.0;-1.0;40.19
17/04/2004;36.0;89.0;-1.0;39.0;38.0;45.0;39.0;44.0;51.0;38.0;-1.0;-1.0;-1.0;-1.0;54.25
18/04/2004;60.0;84.0;-1.0;54.0;56.0;60.0;65.0;57.0;72.0;55.0;-1.0;-1.0;-1.0;-1.0;66.46
19/04/2004;46.0;74.0;-1.0;47.0;-1.0;62.0;52.0;51.0;62.0;43.0;-1.0;-1.0;-1.0;-1.0;56.43
20/04/2004;40.0;69.0;-1.0;27.0;-1.0;36.0;42.0;30.0;57.0;-1.0;-1.0;-1.0;-1.0;-1.0;45.84
21/04/2004;57.0;90.0;-1.0;46.0;55.0;48.0;58.0;47.0;65.0;-1.0;-1.0;-1.0;-1.0;-1.0;63.76
22/04/2004;48.0;84.0;-1.0;47.0;50.0;54.0;63.0;44.0;72.0;60.0;-1.0;-1.0;-1.0;-1.0;58.82
23/04/2004;33.0;71.0;-1.0;35.0;38.0;45.0;38.0;42.0;48.0;43.0;-1.0;-1.0;-1.0;-1.0;47.41
24/04/2004;66.0;96.0;-1.0;70.0;72.0;80.0;73.0;74.0;73.0;70.0;-1.0;-1.0;-1.0;-1.0;77.92
25/04/2004;75.0;106.0;-1.0;84.0;83.0;89.0;81.0;87.0;82.0;80.0;-1.0;-1.0;-1.0;-1.0;88.39
26/04/2004;53.0;91.0;-1.0;55.0;59.0;61.0;61.0;60.0;76.0;71.0;-1.0;-1.0;-1.0;-1.0;67.17
27/04/2004;98.0;95.0;-1.0;85.0;103.0;96.0;100.0;75.0;109.0;103.0;-1.0;-1.0;-1.0;-1.0;90.62
28/04/2004;50.0;86.0;-1.0;36.0;41.0;34.0;43.0;34.0;74.0;49.0;-1.0;-1.0;-1.0;-1.0;55.05
29/04/2004;11.0;83.0;-1.0;15.0;23.0;16.0;14.0;-1.0;33.0;26.0;-1.0;-1.0;-1.0;-1.0;41.8
30/04/2004;56.0;87.0;-1.0;56.0;65.0;57.0;62.0;-1.0;72.0;66.0;-1.0;-1.0;-1.0;-1.0;69.97
01/05/2004;74.0;92.0;-1.0;75.0;85.0;84.0;83.0;82.0;88.0;83.0;-1.0;-1.0;-1.0;-1.0;82.7
02/05/2004;66.0;88.0;-1.0;73.0;77.0;73.0;77.0;75.0;82.0;80.0;-1.0;-1.0;-1.0;-1.0;76.42
03/05/2004;26.0;78.0;-1.0;35.0;45.0;36.0;-1.0;37.0;51.0;46.0;-1.0;-1.0;-1.0;-1.0;46.87
04/05/2004;40.0;101.0;-1.0;58.0;60.0;57.0;-1.0;63.0;60.0;62.0;-1.0;-1.0;-1.0;-1.0;67.68
05/05/2004;47.0;83.0;-1.0;61.0;68.0;71.0;67.0;64.0;73.0;69.0;-1.0;-1.0;-1.0;-1.0;64.96
06/05/2004;38.0;75.0;-1.0;38.0;47.0;47.0;49.0;41.0;57.0;51.0;-1.0;-1.0;-1.0;-1.0;50.97
07/05/2004;37.0;77.0;-1.0;54.0;57.0;58.0;56.0;53.0;61.0;57.0;-1.0;-1.0;-1.0;-1.0;55.73
08/05/2004;53.0;83.0;-1.0;63.0;61.0;66.0;66.0;65.0;65.0;62.0;-1.0;-1.0;-1.0;-1.0;66.73
09/05/2004;50.0;65.0;-1.0;48.0;50.0;55.0;56.0;52.0;63.0;57.0;-1.0;-1.0;-1.0;-1.0;55.55
10/05/2004;34.0;68.0;-1.0;39.0;40.0;42.0;41.0;41.0;54.0;47.0;-1.0;-1.0;-1.0;-1.0;46.9
11/05/2004;42.0;81.0;-1.0;49.0;51.0;47.0;54.0;50.0;64.0;57.0;-1.0;-1.0;-1.0;-1.0;57.17
12/05/2004;60.0;106.0;-1.0;71.0;77.0;70.0;79.0;81.0;77.0;78.0;-1.0;-1.0;-1.0;-1.0;81.82
13/05/2004;59.0;77.0;-1.0;60.0;65.0;69.0;67.0;65.0;68.0;67.0;-1.0;-1.0;-1.0;-1.0;66.91
14/05/2004;57.0;96.0;-1.0;67.0;65.0;74.0;67.0;73.0;69.0;69.0;-1.0;-1.0;-1.0;-1.0;74.3
15/05/2004;77.0;110.0;-1.0;84.0;89.0;88.0;84.0;87.0;83.0;86.0;-1.0;-1.0;-1.0;-1.0;90.56
16/05/2004;78.0;105.0;-1.0;87.0;91.0;89.0;83.0;92.0;82.0;85.0;-1.0;-1.0;-1.0;-1.0;90.82
17/05/2004;48.0;101.0;-1.0;63.0;74.0;73.0;63.0;75.0;78.0;71.0;-1.0;-1.0;-1.0;-1.0;73.57
18/05/2004;53.0;104.0;-1.0;58.0;59.0;68.0;61.0;66.0;79.0;59.0;-1.0;-1.0;-1.0;-1.0;72.7
19/05/2004;50.0;126.0;-1.0;71.0;80.0;72.0;64.0;80.0;75.0;73.0;-1.0;-1.0;-1.0;-1.0;83.21
20/05/2004;84.0;128.0;-1.0;89.0;101.0;92.0;91.0;96.0;91.0;93.0;-1.0;-1.0;-1.0;-1.0;101.45
21/05/2004;65.0;78.0;-1.0;70.0;81.0;75.0;79.0;70.0;85.0;82.0;-1.0;-1.0;-1.0;-1.0;71.98
22/05/2004;56.0;78.0;-1.0;64.0;65.0;62.0;62.0;68.0;62.0;62.0;-1.0;-1.0;-1.0;-1.0;66.76
23/05/2004;72.0;92.0;-1.0;79.0;82.0;82.0;79.0;82.0;76.0;76.0;-1.0;-1.0;-1.0;-1.0;81.67
24/05/2004;59.0;111.0;-1.0;83.0;92.0;83.0;85.0;87.0;88.0;84.0;-1.0;-1.0;-1.0;-1.0;85.72
25/05/2004;64.0;116.0;-1.0;73.0;81.0;82.0;76.0;77.0;82.0;77.0;-1.0;-1.0;-1.0;-1.0;84.6
26/05/2004;84.0;118.0;-1.0;72.0;96.0;79.0;91.0;73.0;102.0;92.0;-1.0;-1.0;-1.0;-1.0;91.59
27/05/2004;49.0;92.0;-1.0;66.0;-1.0;61.0;72.0;71.0;85.0;80.0;-1.0;-1.0;-1.0;-1.0;70.84
28/05/2004;67.0;118.0;-1.0;84.0;-1.0;73.0;91.0;85.0;94.0;94.0;-1.0;-1.0;-1.0;-1.0;90.07
29/05/2004;66.0;123.0;-1.0;92.0;-1.0;88.0;84.0;94.0;98.0;98.0;-1.0;-1.0;-1.0;-1.0;93.45
30/05/2004;65.0;95.0;-1.0;71.0;-1.0;66.0;74.0;73.0;79.0;68.0;-1.0;-1.0;-1.0;-1.0;77.25
31/05/2004;48.0;71.0;-1.0;64.0;-1.0;57.0;60.0;60.0;60.0;61.0;-1.0;-1.0;-1.0;-1.0;59.74
01/06/2004;16.0;49.0;-1.0;23.0;-1.0;26.0;24.0;26.0;35.0;29.0;-1.0;-1.0;-1.0;-1.0;29.74
02/06/2004;44.0;71.0;-1.0;57.0;57.0;66.0;55.0;58.0;61.0;63.0;-1.0;-1.0;-1.0;-1.0;57.46
03/06/2004;53.0;85.0;-1.0;65.0;61.0;76.0;71.0;72.0;71.0;68.0;-1.0;-1.0;-1.0;-1.0;69.86
04/06/2004;72.0;96.0;-1.0;76.0;76.0;88.0;86.0;87.0;89.0;84.0;-1.0;-1.0;-1.0;-1.0;84.84
05/06/2004;67.0;79.0;-1.0;66.0;67.0;73.0;74.0;73.0;75.0;74.0;-1.0;-1.0;-1.0;-1.0;72.92
06/06/2004;60.0;89.0;-1.0;75.0;72.0;78.0;74.0;78.0;73.0;75.0;-1.0;-1.0;-1.0;-1.0;75.43
07/06/2004;79.0;121.0;-1.0;74.0;82.0;88.0;82.0;79.0;85.0;85.0;-1.0;-1.0;-1.0;-1.0;91.64
08/06/2004;103.0;134.0;-1.0;90.0;96.0;99.0;104.0;91.0;112.0;101.0;-1.0;-1.0;-1.0;-1.0;108.43
09/06/2004;106.0;134.0;-1.0;84.0;98.0;104.0;102.0;90.0;109.0;101.0;-1.0;-1.0;-1.0;-1.0;108.83
10/06/2004;103.0;125.0;-1.0;83.0;93.0;100.0;97.0;84.0;111.0;94.0;-1.0;-1.0;-1.0;-1.0;103.0
11/06/2004;47.0;82.0;-1.0;46.0;44.0;57.0;58.0;52.0;65.0;52.0;-1.0;-1.0;-1.0;-1.0;59.67
12/06/2004;54.0;79.0;-1.0;60.0;55.0;62.0;59.0;63.0;62.0;58.0;-1.0;-1.0;-1.0;-1.0;64.5
13/06/2004;65.0;78.0;-1.0;71.0;67.0;76.0;70.0;72.0;70.0;67.0;-1.0;-1.0;-1.0;-1.0;71.4
14/06/2004;65.0;96.0;-1.0;75.0;73.0;81.0;76.0;82.0;79.0;72.0;-1.0;-1.0;-1.0;-1.0;80.31
15/06/2004;59.0;103.0;-1.0;76.0;83.0;85.0;84.0;81.0;85.0;83.0;-1.0;-1.0;-1.0;-1.0;81.28
16/06/2004;55.0;87.0;-1.0;65.0;61.0;66.0;70.0;73.0;75.0;70.0;-1.0;-1.0;-1.0;-1.0;71.26
17/06/2004;50.0;86.0;-1.0;64.0;63.0;70.0;72.0;68.0;81.0;67.0;-1.0;-1.0;-1.0;-1.0;68.24
18/06/2004;49.0;83.0;-1.0;59.0;52.0;61.0;64.0;58.0;69.0;56.0;-1.0;-1.0;-1.0;-1.0;63.11
19/06/2004;48.0;73.0;-1.0;63.0;61.0;54.0;63.0;63.0;67.0;64.0;-1.0;-1.0;-1.0;-1.0;61.51
20/06/2004;47.0;80.0;-1.0;60.0;51.0;59.0;55.0;58.0;58.0;57.0;-1.0;-1.0;-1.0;-1.0;60.84
21/06/2004;58.0;88.0;-1.0;64.0;69.0;62.0;67.0;67.0;74.0;71.0;-1.0;-1.0;-1.0;-1.0;70.58
22/06/2004;69.0;82.0;-1.0;59.0;73.0;73.0;67.0;64.0;88.0;77.0;-1.0;-1.0;-1.0;-1.0;71.29
23/06/2004;45.0;72.0;-1.0;44.0;58.0;54.0;55.0;54.0;72.0;65.0;-1.0;-1.0;-1.0;-1.0;56.85
24/06/2004;41.0;73.0;-1.0;44.0;46.0;49.0;50.0;54.0;59.0;56.0;-1.0;-1.0;-1.0;-1.0;55.21
25/06/2004;53.0;83.0;-1.0;64.0;57.0;62.0;65.0;70.0;66.0;68.0;-1.0;-1.0;-1.0;-1.0;68.07
26/06/2004;69.0;120.0;-1.0;64.0;61.0;68.0;62.0;73.0;80.0;68.0;-1.0;-1.0;-1.0;-1.0;84.35
27/06/2004;84.0;105.0;-1.0;80.0;81.0;73.0;77.0;85.0;95.0;82.0;-1.0;-1.0;-1.0;-1.0;89.79
28/06/2004;46.0;81.0;-1.0;63.0;58.0;68.0;64.0;68.0;70.0;66.0;-1.0;-1.0;-1.0;-1.0;64.78
29/06/2004;64.0;107.0;-1.0;81.0;75.0;80.0;86.0;90.0;88.0;86.0;-1.0;-1.0;-1.0;-1.0;86.62
30/06/2004;77.0;138.0;-1.0;75.0;78.0;84.0;71.0;87.0;98.0;88.0;-1.0;-1.0;-1.0;-1.0;97.43
01/07/2004;52.0;82.0;-1.0;67.0;46.0;56.0;60.0;73.0;66.0;59.0;-1.0;-1.0;-1.0;-1.0;67.69
02/07/2004;41.0;71.0;-1.0;55.0;52.0;56.0;52.0;55.0;60.0;59.0;-1.0;-1.0;-1.0;-1.0;55.31
03/07/2004;54.0;72.0;-1.0;59.0;52.0;59.0;55.0;60.0;61.0;59.0;-1.0;-1.0;-1.0;-1.0;61.16
04/07/2004;70.0;86.0;-1.0;65.0;65.0;75.0;71.0;69.0;77.0;69.0;-1.0;-1.0;-1.0;-1.0;74.36
05/07/2004;67.0;90.0;-1.0;57.0;60.0;70.0;68.0;67.0;80.0;70.0;-1.0;-1.0;-1.0;-1.0;73.67
06/07/2004;54.0;73.0;-1.0;49.0;51.0;57.0;55.0;58.0;66.0;58.0;-1.0;-1.0;-1.0;-1.0;60.79
07/07/2004;57.0;77.0;-1.0;60.0;63.0;76.0;67.0;70.0;79.0;70.0;-1.0;-1.0;-1.0;-1.0;67.8
08/07/2004;45.0;77.0;-1.0;46.0;40.0;55.0;51.0;56.0;67.0;53.0;-1.0;-1.0;-1.0;-1.0;58.13
09/07/2004;48.0;81.0;-1.0;59.0;55.0;60.0;62.0;65.0;73.0;61.0;-1.0;-1.0;-1.0;-1.0;64.21
10/07/2004;53.0;71.0;-1.0;59.0;49.0;57.0;58.0;65.0;64.0;57.0;-1.0;-1.0;-1.0;-1.0;62.23
11/07/2004;57.0;76.0;-1.0;66.0;58.0;62.0;63.0;67.0;69.0;62.0;-1.0;-1.0;-1.0;-1.0;66.16
12/07/2004;32.0;65.0;-1.0;41.0;31.0;49.0;41.0;47.0;56.0;46.0;-1.0;-1.0;-1.0;-1.0;47.03
13/07/2004;45.0;77.0;-1.0;52.0;43.0;62.0;57.0;60.0;65.0;55.0;-1.0;-1.0;-1.0;-1.0;59.92
14/07/2004;65.0;91.0;-1.0;69.0;56.0;69.0;70.0;73.0;78.0;66.0;-1.0;-1.0;-1.0;-1.0;75.28
15/07/2004;38.0;67.0;-1.0;39.0;39.0;45.0;31.0;-1.0;60.0;44.0;-1.0;-1.0;-1.0;-1.0;49.36
16/07/2004;65.0;76.0;-1.0;67.0;66.0;77.0;68.0;-1.0;76.0;67.0;-1.0;-1.0;-1.0;-1.0;70.03
17/07/2004;114.0;106.0;-1.0;99.0;109.0;111.0;111.0;105.0;122.0;112.0;-1.0;-1.0;-1.0;-1.0;108.57
18/07/2004;98.0;98.0;-1.0;89.0;78.0;96.0;99.0;93.0;105.0;90.0;-1.0;-1.0;-1.0;-1.0;96.13
19/07/2004;65.0;110.0;-1.0;77.0;73.0;77.0;77.0;84.0;98.0;80.0;-1.0;-1.0;-1.0;-1.0;85.2
20/07/2004;64.0;88.0;-1.0;63.0;63.0;62.0;68.0;68.0;90.0;73.0;-1.0;-1.0;-1.0;-1.0;72.65
21/07/2004;63.0;90.0;-1.0;65.0;70.0;66.0;71.0;75.0;84.0;73.0;-1.0;-1.0;-1.0;-1.0;75.38
22/07/2004;76.0;103.0;-1.0;72.0;83.0;83.0;78.0;77.0;92.0;86.0;-1.0;-1.0;-1.0;-1.0;84.59
23/07/2004;74.0;104.0;-1.0;65.0;72.0;83.0;78.0;-1.0;95.0;70.0;-1.0;-1.0;-1.0;-1.0;86.82
24/07/2004;81.0;101.0;-1.0;87.0;81.0;94.0;86.0;93.0;94.0;83.0;-1.0;-1.0;-1.0;-1.0;90.9
25/07/2004;83.0;113.0;-1.0;95.0;88.0;103.0;97.0;96.0;95.0;89.0;-1.0;-1.0;-1.0;-1.0;97.05
26/07/2004;56.0;89.0;-1.0;75.0;67.0;69.0;70.0;80.0;79.0;72.0;-1.0;-1.0;-1.0;-1.0;74.41
27/07/2004;61.0;97.0;-1.0;72.0;66.0;78.0;75.0;81.0;79.0;71.0;-1.0;-1.0;-1.0;-1.0;78.89
28/07/2004;58.0;127.0;-1.0;85.0;85.0;85.0;88.0;88.0;99.0;87.0;-1.0;-1.0;-1.0;-1.0;90.58
29/07/2004;93.0;141.0;-1.0;108.0;100.0;106.0;110.0;107.0;122.0;99.0;-1.0;-1.0;-1.0;-1.0;112.98
30/07/2004;79.0;143.0;-1.0;107.0;94.0;105.0;100.0;124.0;113.0;99.0;-1.0;-1.0;-1.0;-1.0;113.44
31/07/2004;94.0;165.0;-1.0;115.0;110.0;133.0;108.0;130.0;129.0;108.0;-1.0;-1.0;-1.0;-1.0;127.2
01/08/2004;93.0;159.0;-1.0;114.0;109.0;118.0;112.0;125.0;120.0;109.0;-1.0;-1.0;-1.0;-1.0;123.98
02/08/2004;64.0;145.0;-1.0;96.0;98.0;100.0;92.0;107.0;104.0;96.0;-1.0;-1.0;-1.0;-1.0;103.93
03/08/2004;56.0;112.0;-1.0;64.0;56.0;81.0;67.0;84.0;82.0;64.0;-1.0;-1.0;-1.0;-1.0;81.73
04/08/2004;-1.0;102.0;-1.0;61.0;64.0;65.0;76.0;71.0;82.0;70.0;-1.0;-1.0;-1.0;-1.0;84.18
05/08/2004;-1.0;86.0;-1.0;62.0;65.0;56.0;73.0;-1.0;74.0;73.0;-1.0;-1.0;-1.0;-1.0;81.62
06/08/2004;56.0;90.0;-1.0;77.0;78.0;64.0;87.0;79.0;90.0;83.0;-1.0;-1.0;-1.0;-1.0;76.18
07/08/2004;85.0;111.0;-1.0;88.0;91.0;85.0;88.0;93.0;95.0;93.0;-1.0;-1.0;-1.0;-1.0;95.43
08/08/2004;98.0;98.0;-1.0;86.0;94.0;99.0;98.0;90.0;105.0;102.0;-1.0;-1.0;-1.0;-1.0;95.53
09/08/2004;101.0;95.0;-1.0;79.0;100.0;99.0;97.0;90.0;109.0;106.0;-1.0;-1.0;-1.0;-1.0;95.55
10/08/2004;56.0;66.0;-1.0;54.0;65.0;57.0;65.0;61.0;78.0;68.0;-1.0;-1.0;-1.0;-1.0;61.46
11/08/2004;59.0;81.0;-1.0;58.0;50.0;69.0;66.0;64.0;72.0;60.0;-1.0;-1.0;-1.0;-1.0;67.36
12/08/2004;56.0;70.0;-1.0;44.0;45.0;56.0;60.0;51.0;73.0;47.0;-1.0;-1.0;-1.0;-1.0;58.67
13/08/2004;35.0;69.0;-1.0;51.0;43.0;44.0;51.0;55.0;54.0;44.0;-1.0;-1.0;-1.0;-1.0;52.57
14/08/2004;45.0;65.0;-1.0;57.0;49.0;51.0;60.0;59.0;63.0;60.0;-1.0;-1.0;-1.0;-1.0;56.54
15/08/2004;50.0;88.0;-1.0;62.0;47.0;63.0;55.0;69.0;66.0;52.0;-1.0;-1.0;-1.0;-1.0;67.21
16/08/2004;74.0;81.0;-1.0;52.0;53.0;74.0;70.0;55.0;88.0;62.0;-1.0;-1.0;-1.0;-1.0;69.54
17/08/2004;47.0;72.0;-1.0;33.0;35.0;47.0;49.0;38.0;67.0;45.0;-1.0;-1.0;-1.0;-1.0;51.56
18/08/2004;75.0;77.0;-1.0;63.0;64.0;79.0;73.0;70.0;88.0;75.0;-1.0;-1.0;-1.0;-1.0;73.68
19/08/2004;43.0;54.0;-1.0;26.0;31.0;27.0;38.0;32.0;62.0;43.0;-1.0;-1.0;-1.0;-1.0;42.27
20/08/2004;39.0;65.0;-1.0;41.0;32.0;45.0;40.0;50.0;59.0;39.0;-1.0;-1.0;-1.0;-1.0;49.86
21/08/2004;37.0;68.0;-1.0;48.0;39.0;48.0;49.0;53.0;58.0;38.0;-1.0;-1.0;-1.0;-1.0;51.98
22/08/2004;45.0;71.0;-1.0;50.0;37.0;53.0;44.0;56.0;56.0;41.0;-1.0;-1.0;-1.0;-1.0;55.64
23/08/2004;63.0;82.0;-1.0;50.0;68.0;72.0;61.0;56.0;88.0;63.0;-1.0;-1.0;-1.0;-1.0;66.43
24/08/2004;40.0;69.0;-1.0;33.0;31.0;43.0;41.0;40.0;62.0;45.0;-1.0;-1.0;-1.0;-1.0;48.44
25/08/2004;23.0;63.0;-1.0;32.0;26.0;34.0;32.0;37.0;50.0;32.0;-1.0;-1.0;-1.0;-1.0;39.85
26/08/2004;25.0;66.0;-1.0;36.0;32.0;39.0;41.0;38.0;49.0;40.0;-1.0;-1.0;-1.0;-1.0;42.56
27/08/2004;40.0;76.0;-1.0;45.0;35.0;49.0;40.0;53.0;58.0;41.0;-1.0;-1.0;-1.0;-1.0;54.35
28/08/2004;58.0;69.0;-1.0;52.0;49.0;56.0;59.0;56.0;68.0;60.0;-1.0;-1.0;-1.0;-1.0;60.54
29/08/2004;36.0;44.0;-1.0;40.0;32.0;43.0;34.0;44.0;47.0;39.0;-1.0;-1.0;-1.0;-1.0;40.52
30/08/2004;22.0;55.0;-1.0;27.0;27.0;31.0;32.0;32.0;36.0;28.0;-1.0;-1.0;-1.0;-1.0;35.66
31/08/2004;32.0;64.0;-1.0;46.0;40.0;40.0;49.0;50.0;57.0;50.0;-1.0;-1.0;-1.0;-1.0;48.53
01/09/2004;37.0;84.0;-1.0;40.0;36.0;44.0;42.0;51.0;58.0;41.0;-1.0;-1.0;-1.0;-1.0;55.39
02/09/2004;49.0;77.0;-1.0;30.0;40.0;46.0;43.0;32.0;81.0;39.0;-1.0;-1.0;-1.0;-1.0;51.44
03/09/2004;56.0;116.0;-1.0;53.0;65.0;50.0;59.0;66.0;85.0;65.0;-1.0;-1.0;-1.0;-1.0;77.06
04/09/2004;46.0;107.0;-1.0;70.0;69.0;70.0;62.0;85.0;77.0;71.0;-1.0;-1.0;-1.0;-1.0;77.53
05/09/2004;64.0;106.0;-1.0;78.0;72.0;70.0;74.0;88.0;84.0;84.0;-1.0;-1.0;-1.0;-1.0;84.62
06/09/2004;73.0;110.0;-1.0;50.0;52.0;59.0;68.0;58.0;98.0;61.0;-1.0;-1.0;-1.0;-1.0;78.44
07/09/2004;75.0;112.0;-1.0;62.0;58.0;58.0;66.0;70.0;91.0;80.0;-1.0;-1.0;-1.0;-1.0;83.25
08/09/2004;47.0;119.0;-1.0;67.0;54.0;60.0;66.0;77.0;84.0;68.0;-1.0;-1.0;-1.0;-1.0;79.02
