;id_station;valeur
21/12/2014;FR20013;11.0
21/12/2014;FR20046;13.2
22/12/2014;FR20046;28.2
22/12/2014;FR20013;36.0
22/12/2014;FR20062;35.0
22/12/2014;FR20061;26.0
22/12/2014;FR20065;28.0
23/12/2014;FR20065;40.0
23/12/2014;FR20013;46.0
23/12/2014;FR20046;42.6
23/12/2014;FR20061;39.0
23/12/2014;FR20062;43.0
24/12/2014;FR20013;47.0
24/12/2014;FR20046;49.8
24/12/2014;FR20065;43.0
24/12/2014;FR20061;42.0
24/12/2014;FR20062;45.0
25/12/2014;FR20065;25.0
25/12/2014;FR20062;27.0
25/12/2014;FR20061;28.0
25/12/2014;FR20046;21.3
25/12/2014;FR20013;34.0
26/12/2014;FR20061;14.0
26/12/2014;FR20062;14.0
26/12/2014;FR20013;15.0
26/12/2014;FR20065;12.0
26/12/2014;FR20046;14.2
27/12/2014;FR20013;15.0
27/12/2014;FR20046;12.2
27/12/2014;FR20061;11.0
27/12/2014;FR20065;13.0
27/12/2014;FR20062;14.0
28/12/2014;FR20061;8.0
28/12/2014;FR20046;11.4
28/12/2014;FR20062;13.0
28/12/2014;FR20013;10.0
28/12/2014;FR20065;13.0
29/12/2014;FR20046;16.7
29/12/2014;FR20065;16.0
29/12/2014;FR20062;16.0
29/12/2014;FR20013;15.0
29/12/2014;FR20061;13.0
30/12/2014;FR20046;21.7
30/12/2014;FR20062;21.0
30/12/2014;FR20013;18.0
30/12/2014;FR20065;19.0
30/12/2014;FR20061;16.0
31/12/2014;FR20061;14.0
31/12/2014;FR20062;17.0
31/12/2014;FR20046;18.5
31/12/2014;FR20065;17.0
31/12/2014;FR20013;16.0
01/01/2015;FR20062;33.0
01/01/2015;FR20013;35.0
01/01/2015;FR20061;28.0
01/01/2015;FR20065;32.0
01/01/2015;FR20046;39.5
02/01/2015;FR20065;58.0
02/01/2015;FR20013;66.0
02/01/2015;FR20046;67.6
02/01/2015;FR20062;62.0
02/01/2015;FR20061;55.0
03/01/2015;FR20061;48.0
03/01/2015;FR20065;49.0
03/01/2015;FR20046;48.6
03/01/2015;FR20013;60.0
03/01/2015;FR20062;48.0
04/01/2015;FR20061;8.0
04/01/2015;FR20046;15.0
04/01/2015;FR20062;12.0
04/01/2015;FR20065;13.0
05/01/2015;FR20013;32.0
05/01/2015;FR20061;19.0
05/01/2015;FR20046;19.6
05/01/2015;FR20062;25.0
05/01/2015;FR20065;25.0
06/01/2015;FR20062;43.0
06/01/2015;FR20061;28.0
06/01/2015;FR20065;40.0
06/01/2015;FR20046;32.0
06/01/2015;FR20013;47.0
07/01/2015;FR20061;49.0
07/01/2015;FR20065;44.0
07/01/2015;FR20046;36.3
07/01/2015;FR20013;48.0
08/01/2015;FR20046;35.5
08/01/2015;FR20065;38.0
08/01/2015;FR20013;45.0
08/01/2015;FR20061;36.0
09/01/2015;FR20046;37.9
09/01/2015;FR20062;34.0
09/01/2015;FR20013;36.0
09/01/2015;FR20065;35.0
09/01/2015;FR20061;21.0
10/01/2015;FR20061;17.0
10/01/2015;FR20046;23.9
10/01/2015;FR20062;24.0
10/01/2015;FR20013;29.0
10/01/2015;FR20065;26.0
11/01/2015;FR20062;11.0
11/01/2015;FR20046;11.6
11/01/2015;FR20065;13.0
11/01/2015;FR20061;7.0
12/01/2015;FR20062;23.0
12/01/2015;FR20065;25.0
12/01/2015;FR20061;21.0
12/01/2015;FR20046;31.0
12/01/2015;FR20013;29.0
13/01/2015;FR20046;16.3
13/01/2015;FR20061;20.0
13/01/2015;FR20065;24.0
13/01/2015;FR20062;23.0
14/01/2015;FR20062;12.0
14/01/2015;FR20046;7.9
14/01/2015;FR20061;13.0
14/01/2015;FR20065;17.0
15/01/2015;FR20065;18.0
15/01/2015;FR20062;12.0
15/01/2015;FR20046;6.9
15/01/2015;FR20061;13.0
16/01/2015;FR20061;11.0
16/01/2015;FR20065;18.0
16/01/2015;FR20046;5.6
16/01/2015;FR20062;10.0
17/01/2015;FR20046;6.3
17/01/2015;FR20065;13.0
17/01/2015;FR20062;12.0
17/01/2015;FR20013;15.0
17/01/2015;FR20061;11.0
18/01/2015;FR20065;25.0
18/01/2015;FR20046;16.9
18/01/2015;FR20013;32.0
18/01/2015;FR20061;28.0
18/01/2015;FR20062;24.0
19/01/2015;FR20013;23.0
19/01/2015;FR20046;11.1
19/01/2015;FR20062;15.0
19/01/2015;FR20061;24.0
20/01/2015;FR20062;21.0
20/01/2015;FR20046;16.0
20/01/2015;FR20061;23.0
20/01/2015;FR20013;24.0
21/01/2015;FR20013;27.0
21/01/2015;FR20062;20.0
21/01/2015;FR20061;23.0
21/01/2015;FR20046;16.0
22/01/2015;FR20065;26.0
22/01/2015;FR20061;29.0
22/01/2015;FR20013;32.0
22/01/2015;FR20046;24.9
22/01/2015;FR20062;31.0
23/01/2015;FR20061;19.0
23/01/2015;FR20062;24.0
23/01/2015;FR20013;23.0
23/01/2015;FR20065;21.0
23/01/2015;FR20046;19.1
24/01/2015;FR20061;19.0
24/01/2015;FR20046;17.9
24/01/2015;FR20062;24.0
24/01/2015;FR20013;24.0
24/01/2015;FR20065;20.0
25/01/2015;FR20062;10.0
25/01/2015;FR20013;9.0
25/01/2015;FR20061;7.0
25/01/2015;FR20065;8.0
25/01/2015;FR20046;5.9
26/01/2015;FR20046;12.0
26/01/2015;FR20061;15.0
26/01/2015;FR20065;14.0
26/01/2015;FR20062;16.0
26/01/2015;FR20013;17.0
27/01/2015;FR20062;15.0
27/01/2015;FR20013;15.0
27/01/2015;FR20065;13.0
27/01/2015;FR20061;12.0
28/01/2015;FR20013;20.0
28/01/2015;FR20062;18.0
28/01/2015;FR20061;17.0
28/01/2015;FR20065;17.0
29/01/2015;FR20062;11.0
29/01/2015;FR20046;8.3
29/01/2015;FR20013;12.0
29/01/2015;FR20065;11.0
30/01/2015;FR20065;8.0
30/01/2015;FR20061;4.0
30/01/2015;FR20046;6.5
30/01/2015;FR20013;8.0
30/01/2015;FR20062;7.0
31/01/2015;FR20062;14.0
31/01/2015;FR20046;14.6
31/01/2015;FR20061;11.0
31/01/2015;FR20013;15.0
31/01/2015;FR20065;14.0
01/02/2015;FR20061;6.0
01/02/2015;FR20046;6.6
01/02/2015;FR20062;9.0
01/02/2015;FR20065;9.0
01/02/2015;FR20013;9.0
02/02/2015;FR20061;8.0
02/02/2015;FR20065;7.0
02/02/2015;FR20013;13.0
02/02/2015;FR20046;8.9
03/02/2015;FR20013;25.0
03/02/2015;FR20061;15.0
03/02/2015;FR20046;22.5
04/02/2015;FR20046;18.5
04/02/2015;FR20013;19.0
04/02/2015;FR20061;16.0
04/02/2015;FR20062;20.0
05/02/2015;FR20046;16.9
05/02/2015;FR20061;13.0
05/02/2015;FR20062;16.0
05/02/2015;FR20065;13.0
06/02/2015;FR20062;26.0
06/02/2015;FR20046;28.4
06/02/2015;FR20065;21.0
06/02/2015;FR20061;22.0
07/02/2015;FR20065;28.0
07/02/2015;FR20061;33.0
07/02/2015;FR20013;38.0
07/02/2015;FR20046;39.2
07/02/2015;FR20062;36.0
08/02/2015;FR20065;18.0
08/02/2015;FR20013;23.0
08/02/2015;FR20061;19.0
08/02/2015;FR20062;24.0
08/02/2015;FR20046;26.9
09/02/2015;FR20062;13.0
09/02/2015;FR20061;10.0
09/02/2015;FR20013;13.0
09/02/2015;FR20065;11.0
09/02/2015;FR20046;14.1
10/02/2015;FR20061;26.0
10/02/2015;FR20046;32.3
10/02/2015;FR20065;22.0
10/02/2015;FR20062;25.0
11/02/2015;FR20046;76.1
11/02/2015;FR20061;48.0
11/02/2015;FR20065;53.0
11/02/2015;FR20062;56.0
12/02/2015;FR20061;49.0
12/02/2015;FR20013;53.0
12/02/2015;FR20062;50.0
12/02/2015;FR20065;60.0
12/02/2015;FR20046;71.7
13/02/2015;FR20013;33.0
13/02/2015;FR20046;34.8
13/02/2015;FR20062;34.0
13/02/2015;FR20065;46.0
13/02/2015;FR20061;32.0
14/02/2015;FR20046;7.6
14/02/2015;FR20062;10.0
14/02/2015;FR20013;10.0
14/02/2015;FR20065;22.0
14/02/2015;FR20061;11.0
15/02/2015;FR20013;10.0
15/02/2015;FR20061;9.0
15/02/2015;FR20065;13.0
15/02/2015;FR20046;5.6
15/02/2015;FR20062;9.0
16/02/2015;FR20062;25.0
16/02/2015;FR20065;29.0
16/02/2015;FR20046;23.4
16/02/2015;FR20013;28.0
17/02/2015;FR20013;26.0
17/02/2015;FR20046;22.9
17/02/2015;FR20065;28.0
17/02/2015;FR20062;24.0
18/02/2015;FR20061;21.0
18/02/2015;FR20062;24.0
18/02/2015;FR20046;25.4
18/02/2015;FR20065;29.0
18/02/2015;FR20013;26.0
19/02/2015;FR20013;40.0
19/02/2015;FR20046;47.9
19/02/2015;FR20061;37.0
19/02/2015;FR20062;39.0
19/02/2015;FR20065;45.0
20/02/2015;FR20065;31.0
20/02/2015;FR20061;24.0
20/02/2015;FR20062;24.0
20/02/2015;FR20013;25.0
20/02/2015;FR20046;27.9
21/02/2015;FR20013;12.0
21/02/2015;FR20065;16.0
21/02/2015;FR20062;12.0
21/02/2015;FR20046;11.6
21/02/2015;FR20061;10.0
22/02/2015;FR20013;11.0
22/02/2015;FR20062;10.0
22/02/2015;FR20061;10.0
22/02/2015;FR20065;11.0
22/02/2015;FR20046;8.9
23/02/2015;FR20013;21.0
23/02/2015;FR20046;19.5
23/02/2015;FR20062;18.0
23/02/2015;FR20061;18.0
23/02/2015;FR20065;21.0
24/02/2015;FR20062;10.0
24/02/2015;FR20046;11.1
24/02/2015;FR20065;10.0
24/02/2015;FR20013;9.0
24/02/2015;FR20061;6.0
25/02/2015;FR20065;11.0
25/02/2015;FR20013;11.0
25/02/2015;FR20062;10.0
25/02/2015;FR20061;10.0
25/02/2015;FR20046;6.2
26/02/2015;FR20065;20.0
26/02/2015;FR20046;17.5
26/02/2015;FR20013;22.0
26/02/2015;FR20061;17.0
26/02/2015;FR20062;19.0
27/02/2015;FR20046;13.5
27/02/2015;FR20061;13.0
27/02/2015;FR20013;14.0
27/02/2015;FR20065;17.0
27/02/2015;FR20062;15.0
28/02/2015;FR20046;18.4
28/02/2015;FR20061;16.0
28/02/2015;FR20062;15.0
28/02/2015;FR20013;18.0
01/03/2015;FR20061;13.0
01/03/2015;FR20062;12.0
01/03/2015;FR20013;11.0
01/03/2015;FR20046;10.0
02/03/2015;FR20013;8.0
02/03/2015;FR20061;7.0
02/03/2015;FR20046;6.6
02/03/2015;FR20062;9.0
03/03/2015;FR20013;18.0
03/03/2015;FR20046;20.1
03/03/2015;FR20065;24.0
03/03/2015;FR20061;10.0
03/03/2015;FR20062;14.0
04/03/2015;FR20062;7.0
04/03/2015;FR20065;10.0
04/03/2015;FR20061;4.0
04/03/2015;FR20046;6.1
05/03/2015;FR20046;8.8
05/03/2015;FR20065;11.0
05/03/2015;FR20061;7.0
05/03/2015;FR20062;12.0
06/03/2015;FR20046;10.8
06/03/2015;FR20061;9.0
06/03/2015;FR20065;14.0
06/03/2015;FR20013;16.0
06/03/2015;FR20062;13.0
07/03/2015;FR20013;31.0
07/03/2015;FR20046;27.0
07/03/2015;FR20062;23.0
07/03/2015;FR20061;21.0
07/03/2015;FR20065;24.0
08/03/2015;FR20061;30.0
08/03/2015;FR20065;43.0
08/03/2015;FR20062;41.0
08/03/2015;FR20046;47.0
08/03/2015;FR20013;44.0
09/03/2015;FR20062;40.0
09/03/2015;FR20046;47.2
09/03/2015;FR20013;48.0
09/03/2015;FR20065;44.0
09/03/2015;FR20061;31.0
10/03/2015;FR20062;47.0
10/03/2015;FR20065;48.0
10/03/2015;FR20046;53.7
10/03/2015;FR20013;53.0
10/03/2015;FR20061;42.0
11/03/2015;FR20046;33.4
11/03/2015;FR20065;34.0
11/03/2015;FR20062;32.0
11/03/2015;FR20013;39.0
11/03/2015;FR20061;28.0
12/03/2015;FR20065;24.0
12/03/2015;FR20062;23.0
12/03/2015;FR20046;21.6
12/03/2015;FR20061;17.0
12/03/2015;FR20013;29.0
13/03/2015;FR20061;15.0
13/03/2015;FR20046;24.1
13/03/2015;FR20062;22.0
13/03/2015;FR20065;23.0
13/03/2015;FR20013;24.0
14/03/2015;FR20062;17.0
14/03/2015;FR20013;18.0
14/03/2015;FR20061;16.0
14/03/2015;FR20046;15.6
14/03/2015;FR20065;16.0
15/03/2015;FR20046;50.7
15/03/2015;FR20013;53.0
15/03/2015;FR20061;43.0
15/03/2015;FR20062;47.0
15/03/2015;FR20065;49.0
16/03/2015;FR20062;35.0
16/03/2015;FR20061;39.0
16/03/2015;FR20046;37.9
16/03/2015;FR20065;35.0
16/03/2015;FR20013;41.0
17/03/2015;FR20013;47.0
17/03/2015;FR20061;36.0
17/03/2015;FR20046;44.5
17/03/2015;FR20065;47.0
17/03/2015;FR20062;40.0
18/03/2015;FR20062;36.0
18/03/2015;FR20061;34.0
18/03/2015;FR20065;42.0
18/03/2015;FR20046;37.7
18/03/2015;FR20013;45.0
19/03/2015;FR20046;67.9
19/03/2015;FR20061;61.0
19/03/2015;FR20013;75.0
19/03/2015;FR20062;66.0
19/03/2015;FR20065;68.0
20/03/2015;FR20065;99.0
20/03/2015;FR20046;106.5
20/03/2015;FR20013;115.0
20/03/2015;FR20061;91.0
20/03/2015;FR20062;98.0
21/03/2015;FR20061;67.0
21/03/2015;FR20065;76.0
21/03/2015;FR20046;81.1
21/03/2015;FR20013;81.0
21/03/2015;FR20062;75.0
22/03/2015;FR20065;23.0
22/03/2015;FR20046;20.7
22/03/2015;FR20061;21.0
22/03/2015;FR20062;22.0
22/03/2015;FR20013;25.0
23/03/2015;FR20046;29.3
23/03/2015;FR20065;31.0
23/03/2015;FR20062;29.0
23/03/2015;FR20061;25.0
23/03/2015;FR20013;32.0
24/03/2015;FR20061;23.0
24/03/2015;FR20062;25.0
24/03/2015;FR20065;33.0
24/03/2015;FR20013;27.0
24/03/2015;FR20046;21.6
25/03/2015;FR20061;4.0
25/03/2015;FR20046;3.8
25/03/2015;FR20062;8.0
25/03/2015;FR20013;9.0
26/03/2015;FR20062;20.0
26/03/2015;FR20061;15.0
26/03/2015;FR20046;19.9
26/03/2015;FR20013;25.0
27/03/2015;FR20061;9.0
27/03/2015;FR20046;10.7
27/03/2015;FR20013;14.0
27/03/2015;FR20065;14.0
27/03/2015;FR20062;12.0
28/03/2015;FR20062;18.0
28/03/2015;FR20013;24.0
28/03/2015;FR20061;17.0
28/03/2015;FR20065;26.0
28/03/2015;FR20046;17.8
29/03/2015;FR20062;18.0
29/03/2015;FR20046;13.4
29/03/2015;FR20013;25.0
29/03/2015;FR20065;26.0
30/03/2015;FR20065;13.0
30/03/2015;FR20046;3.1
30/03/2015;FR20062;8.0
31/03/2015;FR20061;6.0
31/03/2015;FR20046;3.1
31/03/2015;FR20062;9.0
31/03/2015;FR20013;10.0
31/03/2015;FR20065;16.0
01/04/2015;FR20062;10.0
01/04/2015;FR20061;6.0
01/04/2015;FR20046;2.5
01/04/2015;FR20013;12.0
01/04/2015;FR20065;9.0
02/04/2015;FR20046;11.4
02/04/2015;FR20013;20.0
02/04/2015;FR20061;9.0
02/04/2015;FR20065;22.0
02/04/2015;FR20062;15.0
03/04/2015;FR20065;18.0
03/04/2015;FR20061;9.0
03/04/2015;FR20013;17.0
03/04/2015;FR20062;9.0
03/04/2015;FR20046;4.3
04/04/2015;FR20065;11.0
04/04/2015;FR20013;10.0
04/04/2015;FR20046;0.9
04/04/2015;FR20062;7.0
04/04/2015;FR20061;5.0
05/04/2015;FR20065;11.0
05/04/2015;FR20062;11.0
05/04/2015;FR20013;13.0
05/04/2015;FR20046;6.5
05/04/2015;FR20061;9.0
06/04/2015;FR20062;11.0
06/04/2015;FR20046;6.8
06/04/2015;FR20065;12.0
06/04/2015;FR20061;9.0
06/04/2015;FR20013;13.0
07/04/2015;FR20065;18.0
07/04/2015;FR20013;21.0
07/04/2015;FR20062;16.0
07/04/2015;FR20061;13.0
07/04/2015;FR20046;11.7
08/04/2015;FR20065;23.0
08/04/2015;FR20062;19.0
08/04/2015;FR20013;23.0
08/04/2015;FR20046;19.2
08/04/2015;FR20061;14.0
09/04/2015;FR20046;18.8
09/04/2015;FR20065;29.0
09/04/2015;FR20013;21.0
09/04/2015;FR20061;15.0
09/04/2015;FR20062;18.0
10/04/2015;FR20065;18.0
10/04/2015;FR20061;9.0
10/04/2015;FR20046;5.1
10/04/2015;FR20013;13.0
10/04/2015;FR20062;11.0
11/04/2015;FR20013;17.0
11/04/2015;FR20061;11.0
11/04/2015;FR20065;19.0
11/04/2015;FR20062;12.0
11/04/2015;FR20046;8.7
12/04/2015;FR20046;14.4
12/04/2015;FR20065;19.0
12/04/2015;FR20061;11.0
12/04/2015;FR20062;14.0
12/04/2015;FR20013;19.0
13/04/2015;FR20065;20.0
13/04/2015;FR20061;10.0
13/04/2015;FR20062;18.0
13/04/2015;FR20046;12.5
14/04/2015;FR20046;3.9
14/04/2015;FR20061;7.0
14/04/2015;FR20062;11.0
14/04/2015;FR20065;12.0
15/04/2015;FR20061;9.0
15/04/2015;FR20065;25.0
15/04/2015;FR20046;8.8
15/04/2015;FR20013;17.0
16/04/2015;FR20046;9.9
16/04/2015;FR20061;11.0
16/04/2015;FR20065;16.0
17/04/2015;FR20013;23.0
17/04/2015;FR20061;15.0
17/04/2015;FR20062;17.0
17/04/2015;FR20065;20.0
17/04/2015;FR20046;10.8
18/04/2015;FR20013;17.0
18/04/2015;FR20046;6.6
18/04/2015;FR20062;14.0
18/04/2015;FR20061;10.0
18/04/2015;FR20065;15.0
19/04/2015;FR20046;7.4
19/04/2015;FR20062;15.0
19/04/2015;FR20061;12.0
19/04/2015;FR20013;20.0
19/04/2015;FR20065;17.0
20/04/2015;FR20062;16.0
20/04/2015;FR20013;21.0
20/04/2015;FR20061;15.0
20/04/2015;FR20065;18.0
20/04/2015;FR20046;9.0
21/04/2015;FR20061;13.0
21/04/2015;FR20046;12.4
21/04/2015;FR20013;23.0
21/04/2015;FR20065;18.0
21/04/2015;FR20062;17.0
22/04/2015;FR20061;13.0
22/04/2015;FR20062;21.0
22/04/2015;FR20065;21.0
22/04/2015;FR20046;16.2
23/04/2015;FR20065;16.0
23/04/2015;FR20061;9.0
23/04/2015;FR20062;14.0
23/04/2015;FR20046;7.3
24/04/2015;FR20046;9.0
24/04/2015;FR20062;16.0
24/04/2015;FR20065;17.0
24/04/2015;FR20061;13.0
24/04/2015;FR20013;26.0
25/04/2015;FR20013;16.0
25/04/2015;FR20061;12.0
25/04/2015;FR20065;18.0
25/04/2015;FR20062;15.0
25/04/2015;FR20046;7.4
26/04/2015;FR20065;16.0
26/04/2015;FR20046;7.1
26/04/2015;FR20062;12.0
26/04/2015;FR20013;13.0
26/04/2015;FR20061;9.0
27/04/2015;FR20046;4.5
27/04/2015;FR20061;5.0
27/04/2015;FR20013;11.0
27/04/2015;FR20065;11.0
27/04/2015;FR20062;10.0
28/04/2015;FR20065;16.0
28/04/2015;FR20013;16.0
28/04/2015;FR20062;14.0
28/04/2015;FR20061;10.0
29/04/2015;FR20013;17.0
29/04/2015;FR20061;8.0
29/04/2015;FR20065;13.0
29/04/2015;FR20046;11.5
29/04/2015;FR20062;12.0
30/04/2015;FR20061;8.0
30/04/2015;FR20013;16.0
30/04/2015;FR20046;10.4
30/04/2015;FR20062;14.0
30/04/2015;FR20065;16.0
01/05/2015;FR20013;18.0
01/05/2015;FR20062;16.0
01/05/2015;FR20065;18.0
01/05/2015;FR20046;10.3
01/05/2015;FR20061;13.0
02/05/2015;FR20062;14.0
02/05/2015;FR20046;8.4
02/05/2015;FR20061;7.0
02/05/2015;FR20065;17.0
02/05/2015;FR20013;17.0
03/05/2015;FR20013;19.0
03/05/2015;FR20046;6.7
03/05/2015;FR20061;9.0
03/05/2015;FR20062;12.0
03/05/2015;FR20065;16.0
04/05/2015;FR20065;18.0
04/05/2015;FR20013;21.0
04/05/2015;FR20062;15.0
04/05/2015;FR20061;10.0
04/05/2015;FR20046;8.2
05/05/2015;FR20062;13.0
05/05/2015;FR20061;9.0
05/05/2015;FR20065;15.0
05/05/2015;FR20046;6.0
05/05/2015;FR20013;17.0
06/05/2015;FR20062;10.0
06/05/2015;FR20061;5.0
06/05/2015;FR20065;10.0
06/05/2015;FR20013;14.0
06/05/2015;FR20046;2.4
07/05/2015;FR20065;11.0
07/05/2015;FR20046;4.8
07/05/2015;FR20013;15.0
07/05/2015;FR20061;8.0
07/05/2015;FR20062;11.0
08/05/2015;FR20065;21.0
08/05/2015;FR20046;9.4
08/05/2015;FR20013;19.0
08/05/2015;FR20061;10.0
08/05/2015;FR20062;16.0
09/05/2015;FR20046;3.7
09/05/2015;FR20061;4.0
09/05/2015;FR20013;12.0
09/05/2015;FR20062;9.0
09/05/2015;FR20065;8.0
10/05/2015;FR20046;6.1
10/05/2015;FR20065;10.0
10/05/2015;FR20062;10.0
10/05/2015;FR20061;5.0
10/05/2015;FR20013;12.0
11/05/2015;FR20013;20.0
11/05/2015;FR20046;10.0
11/05/2015;FR20065;17.0
11/05/2015;FR20062;15.0
12/05/2015;FR20065;19.0
12/05/2015;FR20062;16.0
12/05/2015;FR20046;8.8
12/05/2015;FR20013;19.0
13/05/2015;FR20046;13.6
13/05/2015;FR20065;28.0
13/05/2015;FR20013;25.0
13/05/2015;FR20061;15.0
13/05/2015;FR20062;21.0
14/05/2015;FR20065;12.0
14/05/2015;FR20062;12.0
14/05/2015;FR20061;5.0
14/05/2015;FR20046;4.0
14/05/2015;FR20013;15.0
15/05/2015;FR20013;11.0
15/05/2015;FR20046;3.9
15/05/2015;FR20065;11.0
15/05/2015;FR20061;7.0
15/05/2015;FR20062;10.0
16/05/2015;FR20065;19.0
16/05/2015;FR20061;14.0
16/05/2015;FR20046;12.6
16/05/2015;FR20062;18.0
16/05/2015;FR20013;21.0
17/05/2015;FR20062;9.0
17/05/2015;FR20065;9.0
17/05/2015;FR20061;5.0
17/05/2015;FR20046;3.5
17/05/2015;FR20013;11.0
18/05/2015;FR20013;19.0
18/05/2015;FR20061;9.0
18/05/2015;FR20065;13.0
18/05/2015;FR20046;7.6
18/05/2015;FR20062;14.0
19/05/2015;FR20013;13.0
19/05/2015;FR20065;12.0
19/05/2015;FR20046;3.0
19/05/2015;FR20062;10.0
19/05/2015;FR20061;4.0
20/05/2015;FR20013;7.0
20/05/2015;FR20065;7.0
20/05/2015;FR20046;0.6
20/05/2015;FR20062;7.0
20/05/2015;FR20061;2.0
21/05/2015;FR20061;5.0
21/05/2015;FR20065;9.0
21/05/2015;FR20013;15.0
21/05/2015;FR20062;9.0
22/05/2015;FR20061;8.0
22/05/2015;FR20013;15.0
22/05/2015;FR20065;12.0
22/05/2015;FR20062;12.0
23/05/2015;FR20013;18.0
23/05/2015;FR20062;14.0
23/05/2015;FR20065;13.0
23/05/2015;FR20061;11.0
23/05/2015;FR20046;8.8
24/05/2015;FR20065;17.0
24/05/2015;FR20062;18.0
24/05/2015;FR20013;26.0
24/05/2015;FR20046;11.6
24/05/2015;FR20061;12.0
25/05/2015;FR20061;8.0
25/05/2015;FR20013;15.0
25/05/2015;FR20065;13.0
25/05/2015;FR20062;13.0
25/05/2015;FR20046;6.8
26/05/2015;FR20065;11.0
26/05/2015;FR20062;12.0
26/05/2015;FR20046;4.9
26/05/2015;FR20013;19.0
26/05/2015;FR20061;8.0
27/05/2015;FR20062;13.0
27/05/2015;FR20061;8.0
27/05/2015;FR20046;5.3
27/05/2015;FR20013;15.0
28/05/2015;FR20013;23.0
28/05/2015;FR20062;18.0
28/05/2015;FR20061;10.0
28/05/2015;FR20046;10.1
29/05/2015;FR20062;18.0
29/05/2015;FR20046;11.2
29/05/2015;FR20061;10.0
29/05/2015;FR20013;26.0
30/05/2015;FR20061;7.0
30/05/2015;FR20062;13.0
30/05/2015;FR20046;4.9
30/05/2015;FR20013;14.0
31/05/2015;FR20062;14.0
31/05/2015;FR20013;14.0
31/05/2015;FR20046;4.8
31/05/2015;FR20061;6.0
01/06/2015;FR20061;6.0
01/06/2015;FR20046;5.8
01/06/2015;FR20013;16.0
01/06/2015;FR20062;16.0
02/06/2015;FR20046;9.3
02/06/2015;FR20061;11.0
02/06/2015;FR20013;24.0
02/06/2015;FR20062;19.0
03/06/2015;FR20062;17.0
03/06/2015;FR20046;8.2
03/06/2015;FR20061;10.0
03/06/2015;FR20013;18.0
04/06/2015;FR20061;9.0
04/06/2015;FR20013;26.0
04/06/2015;FR20046;7.9
04/06/2015;FR20062;17.0
05/06/2015;FR20061;14.0
05/06/2015;FR20062;24.0
05/06/2015;FR20013;27.0
05/06/2015;FR20046;13.9
06/06/2015;FR20062;24.0
06/06/2015;FR20061;14.0
06/06/2015;FR20013;27.0
06/06/2015;FR20046;13.1
07/06/2015;FR20046;7.9
07/06/2015;FR20013;18.0
07/06/2015;FR20061;9.0
07/06/2015;FR20062;17.0
08/06/2015;FR20062;18.0
08/06/2015;FR20046;9.0
08/06/2015;FR20013;25.0
08/06/2015;FR20061;11.0
09/06/2015;FR20013;25.0
09/06/2015;FR20062;19.0
09/06/2015;FR20046;10.3
09/06/2015;FR20061;12.0
10/06/2015;FR20061;14.0
10/06/2015;FR20013;23.0
10/06/2015;FR20046;10.8
10/06/2015;FR20062;18.0
11/06/2015;FR20013;27.0
11/06/2015;FR20062;20.0
11/06/2015;FR20061;14.0
11/06/2015;FR20046;10.6
12/06/2015;FR20013;21.0
12/06/2015;FR20062;18.0
12/06/2015;FR20046;8.8
12/06/2015;FR20061;11.0
13/06/2015;FR20013;20.0
13/06/2015;FR20062;15.0
13/06/2015;FR20046;5.8
13/06/2015;FR20061;7.0
14/06/2015;FR20046;3.3
14/06/2015;FR20062;11.0
14/06/2015;FR20061;7.0
14/06/2015;FR20013;12.0
15/06/2015;FR20046;1.6
15/06/2015;FR20062;9.0
15/06/2015;FR20013;10.0
16/06/2015;FR20062;15.0
16/06/2015;FR20046;8.2
16/06/2015;FR20061;10.0
16/06/2015;FR20013;16.0
17/06/2015;FR20061;9.0
17/06/2015;FR20046;6.3
17/06/2015;FR20013;17.0
17/06/2015;FR20062;13.0
18/06/2015;FR20061;7.0
18/06/2015;FR20046;4.4
18/06/2015;FR20013;16.0
18/06/2015;FR20062;11.0
19/06/2015;FR20013;17.0
19/06/2015;FR20062;12.0
19/06/2015;FR20046;5.0
19/06/2015;FR20061;7.0
20/06/2015;FR20062;15.0
20/06/2015;FR20061;10.0
20/06/2015;FR20046;7.1
20/06/2015;FR20013;20.0
21/06/2015;FR20046;8.2
21/06/2015;FR20013;19.0
21/06/2015;FR20061;9.0
21/06/2015;FR20062;16.0
22/06/2015;FR20062;17.0
22/06/2015;FR20013;26.0
22/06/2015;FR20046;7.6
22/06/2015;FR20061;9.0
23/06/2015;FR20013;15.0
23/06/2015;FR20062;11.0
23/06/2015;FR20061;5.0
23/06/2015;FR20046;2.4
24/06/2015;FR20013;15.0
24/06/2015;FR20061;7.0
24/06/2015;FR20046;3.0
24/06/2015;FR20062;10.0
25/06/2015;FR20046;6.6
25/06/2015;FR20013;17.0
25/06/2015;FR20062;14.0
25/06/2015;FR20061;9.0
26/06/2015;FR20013;27.0
26/06/2015;FR20061;10.0
26/06/2015;FR20062;16.0
27/06/2015;FR20061;10.0
27/06/2015;FR20062;18.0
27/06/2015;FR20013;20.0
28/06/2015;FR20061;5.0
28/06/2015;FR20062;13.0
28/06/2015;FR20013;18.0
29/06/2015;FR20013;27.0
29/06/2015;FR20062;17.0
29/06/2015;FR20061;9.0
30/06/2015;FR20061;10.0
30/06/2015;FR20013;26.0
30/06/2015;FR20062;21.0
01/07/2015;FR20062;23.0
01/07/2015;FR20061;13.0
01/07/2015;FR20013;30.0
01/07/2015;FR20046;10.2
